block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
6	1	0.5057	n/a	2	2	2	2	1	8.001200000000001	0.53659	1	-1	n/a
6	2	0.5728	n/a	2.5	3	1	1	1	6.1171	0.45847	2	1	n/a
6	3	0.55159	n/a	3.125	4	1	2	0	5.2387	0.40655	2	3	n/a
6	4	0.52367	n/a	2.5	3	1	2	0	4.4294	0.53147	1	2	n/a
6	5	0.5914	n/a	2	2	2	1	0	4.3878	0.5864	2	4	n/a
6	6	0.51485	n/a	1.6	1	1	2	0	4.9614	0.53338	2	6	n/a
6	7	0.58641	n/a	3.125	4	2	1	0	6.0747	0.42388	2	8	n/a
6	8	0.43826	n/a	3.9063	5	2	1	0	6.4494	0.49929	2	10	n/a
6	9	0.46602	n/a	3.9063	5	2	1	0	5.4098	0.5924	2	12	n/a
6	10	0.47296	n/a	1.6	1	1	1	1	2.9594	0.49384	1	11	n/a
4	1	0.44812	n/a	0.8	3	2	2	1	3.1835	0.5544	2	13	n/a
4	2	0.4666	n/a	1.25	5	2	1	0	3.1478	0.41585	2	15	n/a
4	3	0.51879	n/a	0.512	1	1	2	0	2.9003	0.48796	2	17	n/a
4	4	0.59309	n/a	0.64	2	1	1	1	9.3103	0.49236	1	16	n/a
4	5	0.52939	n/a	1	4	2	2	1	3.0035	0.4691	1	15	n/a
4	6	0.40529	n/a	1	4	2	2	1	4.3374	0.43284	1	14	n/a
4	7	0.56825	n/a	0.8	3	2	1	0	4.0472	0.47548	1	13	n/a
4	8	0.48573	n/a	1.25	5	1	2	0	4.466	0.49677	2	15	n/a
4	9	0.51233	n/a	0.64	2	2	1	0	2.8719	0.50493	2	17	n/a
4	10	0.48047	n/a	0.512	1	1	2	0	4.7302	0.41748	2	19	n/a
5	1	0.52007	n/a	1.056	1	2	1	0	3.165	0.40894	2	21	n/a
5	2	0.59871	n/a	2.0625	4	1	2	0	4.4703	0.46905	2	23	n/a
5	3	0.51935	n/a	1.65	3	2	2	1	3.5726	0.42032	2	25	n/a
5	4	0.43417	n/a	1.65	3	1	1	1	4.7103	0.40763	2	27	n/a
5	5	0.59305	n/a	1.32	2	2	1	0	3.7721	0.54904	2	29	n/a
5	6	0.51422	n/a	1.056	1	2	1	0	3.4237	0.46585	2	31	n/a
5	7	0.5117	n/a	2.5781	5	2	1	0	4.46	0.44488	2	33	n/a
5	8	0.58988	n/a	1.32	2	2	1	0	4.2785	0.5673	2	35	n/a
5	9	0.4988	n/a	2.0625	4	2	1	0	3.764	0.54581	2	37	n/a
5	10	0.59667	n/a	2.5781	5	1	2	0	4.5784	0.49095	2	39	n/a
2	1	0.45678	0.56102	n/a	n/a	n/a	n/a	n/a	n/a	0.42044	3	38	0.1
2	2	0.41049	0.67898	n/a	n/a	n/a	n/a	n/a	n/a	0.45999	3	37	0.11
2	3	0.49562	0.7726499999999999	n/a	n/a	n/a	n/a	n/a	n/a	0.43483	3	36	0.12
2	4	0.44285	1.0255	n/a	n/a	n/a	n/a	n/a	n/a	0.46469	3	35	0.13
2	5	0.47884	1.1372	n/a	n/a	n/a	n/a	n/a	n/a	0.43438	3	34	0.14
2	6	0.4724	1.4026	n/a	n/a	n/a	n/a	n/a	n/a	0.56847	3	33	0.15
2	7	0.54325	1.4922	n/a	n/a	n/a	n/a	n/a	n/a	0.40873	4	35	0.16
2	8	0.5600000000000001	1.5633	n/a	n/a	n/a	n/a	n/a	n/a	0.56048	4	37	0.15
2	9	0.41495	1.2468	n/a	n/a	n/a	n/a	n/a	n/a	0.55182	3	36	0.14
2	10	0.45709	1.2389	n/a	n/a	n/a	n/a	n/a	n/a	0.44575	3	35	0.15
5	1	0.5547	n/a	2.0625	4	2	1	0	5.2613	0.50226	2	37	n/a
5	2	0.40118	n/a	1.65	3	2	2	1	3.1368	0.47081	2	39	n/a
5	3	0.55479	n/a	1.056	1	1	2	0	3.1605	0.40272	2	41	n/a
5	4	0.5069900000000001	n/a	1.056	1	2	1	0	3.4123	0.58655	2	43	n/a
5	5	0.42267	n/a	2.5781	5	2	1	0	4.5411	0.4592	2	45	n/a
5	6	0.5748799999999999	n/a	1.65	3	1	1	1	3.6678	0.56635	2	47	n/a
5	7	0.49828	n/a	2.0625	4	1	2	0	4.0167	0.49476	2	49	n/a
5	8	0.48647	n/a	1.32	2	2	1	0	3.8714	0.5289700000000001	2	51	n/a
5	9	0.46635	n/a	1.32	2	2	2	1	2.7799	0.48286	1	50	n/a
5	10	0.53452	n/a	2.5781	5	1	2	0	4.2953	0.50788	2	52	n/a
3	1	0.41898	1.2372	n/a	n/a	n/a	n/a	n/a	n/a	0.45754	3	51	0.1
3	2	0.47664	1.3808	n/a	n/a	n/a	n/a	n/a	n/a	0.44553	3	50	0.11
3	3	0.56931	1.6862	n/a	n/a	n/a	n/a	n/a	n/a	0.51815	3	49	0.12
3	4	0.50991	1.5381	n/a	n/a	n/a	n/a	n/a	n/a	0.40349	3	48	0.13
3	5	0.44693	1.7849	n/a	n/a	n/a	n/a	n/a	n/a	0.47635	3	47	0.14
3	6	0.47412	1.5807	n/a	n/a	n/a	n/a	n/a	n/a	0.42712	3	46	0.15
3	7	0.47897	1.9182	n/a	n/a	n/a	n/a	n/a	n/a	0.46142	3	45	0.16
3	8	0.56271	2.0626	n/a	n/a	n/a	n/a	n/a	n/a	0.50845	3	44	0.17
3	9	0.51656	2.0869	n/a	n/a	n/a	n/a	n/a	n/a	0.53662	3	43	0.18
3	10	0.58021	2.1157	n/a	n/a	n/a	n/a	n/a	n/a	0.46071	3	42	0.19
2	1	0.45731	1.6667	n/a	n/a	n/a	n/a	n/a	n/a	0.4075	4	44	0.16
