block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
3	1	0.42783	1.4353	n/a	n/a	n/a	n/a	n/a	n/a	0.54158	3	41	0.24
3	2	0.59144	1.4134	n/a	n/a	n/a	n/a	n/a	n/a	0.45162	3	40	0.25
3	3	0.58103	2.0302	n/a	n/a	n/a	n/a	n/a	n/a	0.43882	3	39	0.26
3	4	0.48691	1.5344	n/a	n/a	n/a	n/a	n/a	n/a	0.52407	3	38	0.27
3	5	0.54379	1.6678	n/a	n/a	n/a	n/a	n/a	n/a	0.46019	3	37	0.28
3	6	0.49413	1.7105	n/a	n/a	n/a	n/a	n/a	n/a	0.58975	3	36	0.29
3	7	0.4076	2.0268	n/a	n/a	n/a	n/a	n/a	n/a	0.5236	3	35	0.3
3	8	0.51109	1.998	n/a	n/a	n/a	n/a	n/a	n/a	0.41315	3	34	0.31
3	9	0.43015	1.9519	n/a	n/a	n/a	n/a	n/a	n/a	0.4858	3	33	0.32
3	10	0.49062	2.6713	n/a	n/a	n/a	n/a	n/a	n/a	0.46379	4	35	0.33
5	1	0.52138	n/a	1.056	1	1	1	1	5.1546	0.57564	1	34	n/a
5	2	0.5291400000000001	n/a	1.65	3	2	2	1	3.0353	0.47518	2	36	n/a
5	3	0.48821	n/a	1.65	3	1	2	0	3.5685	0.4471	1	35	n/a
5	4	0.56137	n/a	2.5781	5	1	2	0	4.3722	0.48531	2	37	n/a
5	5	0.47167	n/a	1.32	2	1	1	1	5.4624	0.43277	1	36	n/a
5	6	0.57562	n/a	1.32	2	2	2	1	2.6658	0.45675	1	35	n/a
5	7	0.46285	n/a	2.0625	4	1	1	1	3.6804	0.5444	1	34	n/a
5	8	0.49575	n/a	1.056	1	2	2	1	2.4179	0.42621	1	33	n/a
5	9	0.49618	n/a	2.0625	4	2	1	0	3.2408	0.54924	2	35	n/a
5	10	0.53755	n/a	2.5781	5	2	1	0	3.4316	0.5400700000000001	2	37	n/a
2	1	0.52645	1.6239	n/a	n/a	n/a	n/a	n/a	n/a	0.52344	4	39	0.08
2	2	0.5416800000000001	1.4533	n/a	n/a	n/a	n/a	n/a	n/a	0.5365799999999999	3	38	0.07000000000000001
2	3	0.44945	2.1761	n/a	n/a	n/a	n/a	n/a	n/a	0.52164	5	37	0.08
2	4	0.45843	0.76533	n/a	n/a	n/a	n/a	n/a	n/a	0.42533	3	36	0.09
2	5	0.54932	1.4312	n/a	n/a	n/a	n/a	n/a	n/a	0.55881	3	35	0.1
2	6	0.55909	1.7575	n/a	n/a	n/a	n/a	n/a	n/a	0.5861499999999999	4	37	0.11
2	7	0.51449	1.7489	n/a	n/a	n/a	n/a	n/a	n/a	0.51363	4	39	0.1
2	8	0.57735	1.6139	n/a	n/a	n/a	n/a	n/a	n/a	0.5346	4	41	0.09
2	9	0.41427	1.3034	n/a	n/a	n/a	n/a	n/a	n/a	0.46937	3	40	0.08
2	10	0.50962	1.3608	n/a	n/a	n/a	n/a	n/a	n/a	0.52927	3	39	0.09
2	1	0.4936	1.2499	n/a	n/a	n/a	n/a	n/a	n/a	0.52517	3	38	0.1
2	2	0.53035	1.6575	n/a	n/a	n/a	n/a	n/a	n/a	0.46294	4	40	0.11
2	3	0.51198	2.3205	n/a	n/a	n/a	n/a	n/a	n/a	0.45933	5	39	0.1
2	4	0.5244	0.99192	n/a	n/a	n/a	n/a	n/a	n/a	0.58136	3	38	0.11
2	5	0.46545	1.3682	n/a	n/a	n/a	n/a	n/a	n/a	0.52262	3	37	0.12
2	6	0.58684	1.6347	n/a	n/a	n/a	n/a	n/a	n/a	0.52664	4	39	0.13
2	7	0.55804	1.7476	n/a	n/a	n/a	n/a	n/a	n/a	0.43721	4	41	0.12
2	8	0.41705	1.7776	n/a	n/a	n/a	n/a	n/a	n/a	0.57819	5	40	0.11
2	9	0.5768	1.0374	n/a	n/a	n/a	n/a	n/a	n/a	0.48645	3	39	0.12
2	10	0.41758	1.2593	n/a	n/a	n/a	n/a	n/a	n/a	0.434	3	38	0.13
6	1	0.54074	n/a	2	2	2	1	0	3.3083	0.57306	2	40	n/a
6	2	0.46843	n/a	3.125	4	2	1	0	4.283	0.47421	2	42	n/a
6	3	0.56038	n/a	3.9063	5	1	2	0	11.454	0.537	2	44	n/a
6	4	0.4281	n/a	1.6	1	1	2	0	3.2232	0.43125	2	46	n/a
6	5	0.59358	n/a	2	2	1	2	0	3.5402	0.58027	2	48	n/a
6	6	0.43708	n/a	3.125	4	1	2	0	4.1891	0.45499	2	50	n/a
6	7	0.51911	n/a	2.5	3	1	2	0	6.822	0.5407	1	49	n/a
6	8	0.49013	n/a	3.9063	5	2	2	1	4.7812	0.59493	1	48	n/a
6	9	0.59418	n/a	1.6	1	1	1	1	3.3082	0.52302	1	47	n/a
6	10	0.40651	n/a	2.5	3	2	2	1	4.1183	0.4378	2	49	n/a
3	1	0.5652	1.6221	n/a	n/a	n/a	n/a	n/a	n/a	0.47782	3	48	0.32
3	2	0.49586	1.7614	n/a	n/a	n/a	n/a	n/a	n/a	0.54902	3	47	0.33
3	3	0.58185	1.9683	n/a	n/a	n/a	n/a	n/a	n/a	0.55657	3	46	0.34
3	4	0.57583	2.3646	n/a	n/a	n/a	n/a	n/a	n/a	0.44799	4	48	0.35
3	5	0.4101	2.2944	n/a	n/a	n/a	n/a	n/a	n/a	0.4069	4	50	0.34
3	6	0.49928	2.0576	n/a	n/a	n/a	n/a	n/a	n/a	0.49453	3	49	0.33
3	7	0.55343	1.9862	n/a	n/a	n/a	n/a	n/a	n/a	0.43344	3	48	0.34
3	8	0.40151	2.4201	n/a	n/a	n/a	n/a	n/a	n/a	0.43782	4	50	0.35
3	9	0.44583	2.2642	n/a	n/a	n/a	n/a	n/a	n/a	0.48414	4	52	0.34
3	10	0.57804	2.401	n/a	n/a	n/a	n/a	n/a	n/a	0.49625	4	54	0.33
5	1	0.59337	n/a	2.0625	4	2	1	0	3.5035	0.57206	2	56	n/a
5	2	0.53421	n/a	2.5781	5	2	1	0	3.8227	0.51122	2	58	n/a
5	3	0.53551	n/a	1.32	2	1	1	1	3.378	0.59821	1	57	n/a
5	4	0.522	n/a	1.056	1	2	1	0	7.1326	0.46694	2	59	n/a
5	5	0.5581199999999999	n/a	1.056	1	2	2	1	2.2186	0.59106	1	58	n/a
5	6	0.52106	n/a	2.0625	4	2	2	1	3.2159	0.44384	1	57	n/a
5	7	0.44146	n/a	2.5781	5	1	2	0	4.2701	0.59108	2	59	n/a
5	8	0.40058	n/a	1.65	3	1	1	1	2.9736	0.50197	2	61	n/a
5	9	0.56062	n/a	1.32	2	1	1	1	3.9699	0.41653	1	60	n/a
5	10	0.40672	n/a	1.65	3	2	2	1	3.1443	0.43512	2	62	n/a
6	1	0.44005	n/a	3.9063	5	1	2	0	6.511	0.46148	2	64	n/a
6	2	0.47188	n/a	2	2	2	1	0	3.9362	0.44765	2	66	n/a
6	3	0.46232	n/a	3.125	4	1	2	0	4.4568	0.52865	2	68	n/a
6	4	0.54784	n/a	3.125	4	1	2	0	4.4359	0.47697	2	70	n/a
6	5	0.58562	n/a	1.6	1	1	1	1	5.428	0.48656	1	69	n/a
6	6	0.59433	n/a	3.9063	5	1	2	0	5.034	0.52973	2	71	n/a
6	7	0.52493	n/a	1.6	1	1	1	1	2.6745	0.4205	1	70	n/a
6	8	0.58178	n/a	2.5	3	2	1	0	4.0316	0.57531	1	69	n/a
6	9	0.4207	n/a	2.5	3	2	2	1	3.7992	0.44952	2	71	n/a
6	10	0.57028	n/a	2	2	2	2	1	3.1583	0.47866	1	70	n/a
5	1	0.51317	n/a	1.65	3	2	2	1	3.2239	0.59776	2	72	n/a
5	2	0.46968	n/a	2.5781	5	2	1	0	3.714	0.5368000000000001	2	74	n/a
5	3	0.46841	n/a	2.5781	5	1	2	0	4.0057	0.47734	2	76	n/a
5	4	0.51048	n/a	2.0625	4	1	2	0	6.2962	0.55555	2	78	n/a
5	5	0.43089	n/a	1.056	1	2	1	0	2.483	0.52517	2	80	n/a
5	6	0.57072	n/a	1.32	2	1	2	0	4.3317	0.47589	2	82	n/a
5	7	0.572	n/a	1.65	3	2	2	1	3.0982	0.42289	2	84	n/a
5	8	0.50385	n/a	1.056	1	2	1	0	2.119	0.45762	2	86	n/a
5	9	0.57711	n/a	1.32	2	2	2	1	2.5204	0.52758	1	85	n/a
5	10	0.43406	n/a	2.0625	4	2	1	0	3.2037	0.45154	2	87	n/a
6	1	0.56358	n/a	2	2	1	1	1	3.8464	0.44598	1	86	n/a
6	2	0.45153	n/a	2.5	3	2	2	1	4.213	0.45695	2	88	n/a
6	3	0.43655	n/a	1.6	1	2	1	0	2.6464	0.51896	2	90	n/a
6	4	0.50191	n/a	3.125	4	1	2	0	4.5355	0.41368	2	92	n/a
6	5	0.46529	n/a	3.9063	5	2	1	0	5.4214	0.50603	2	94	n/a
6	6	0.42885	n/a	2	2	2	2	1	3.47	0.49768	1	93	n/a
6	7	0.52436	n/a	3.125	4	2	1	0	4.4088	0.4407	2	95	n/a
6	8	0.53237	n/a	2.5	3	1	1	1	4.641	0.56596	2	97	n/a
6	9	0.4237	n/a	1.6	1	2	1	0	3.3905	0.58089	2	99	n/a
6	10	0.54521	n/a	3.9063	5	2	1	0	5.1144	0.48772	2	101	n/a
3	1	0.52042	1.8876	n/a	n/a	n/a	n/a	n/a	n/a	0.43571	3	100	0.32
3	2	0.45871	2.4582	n/a	n/a	n/a	n/a	n/a	n/a	0.46662	4	102	0.33
3	3	0.55946	2.296	n/a	n/a	n/a	n/a	n/a	n/a	0.49176	4	104	0.32
3	4	0.59188	1.9319	n/a	n/a	n/a	n/a	n/a	n/a	0.40805	3	103	0.31
3	5	0.51002	2.1636	n/a	n/a	n/a	n/a	n/a	n/a	0.41909	3	102	0.32
3	6	0.43251	2.4774	n/a	n/a	n/a	n/a	n/a	n/a	0.46816	4	104	0.33
3	7	0.40915	2.4793	n/a	n/a	n/a	n/a	n/a	n/a	0.4924	4	106	0.32
3	8	0.54117	2.0877	n/a	n/a	n/a	n/a	n/a	n/a	0.43847	3	105	0.31
3	9	0.56147	2.4265	n/a	n/a	n/a	n/a	n/a	n/a	0.53116	4	107	0.32
3	10	0.44037	2.2773	n/a	n/a	n/a	n/a	n/a	n/a	0.41699	4	109	0.31
4	1	0.46869	n/a	1.25	5	1	2	0	2.6407	0.5726	2	111	n/a
4	2	0.52425	n/a	0.512	1	2	2	1	2.9152	0.53544	1	110	n/a
4	3	0.57636	n/a	0.64	2	1	1	1	2.1601	0.55706	1	109	n/a
4	4	0.46006	n/a	0.512	1	2	1	0	3.8746	0.54664	2	111	n/a
4	5	0.40157	n/a	1	4	2	1	0	2.5432	0.5140400000000001	2	113	n/a
4	6	0.48479	n/a	0.64	2	1	2	0	3.4929	0.59756	2	115	n/a
4	7	0.51281	n/a	0.8	3	1	2	0	2.0715	0.52253	1	114	n/a
4	8	0.56173	n/a	1.25	5	1	2	0	2.3803	0.47905	2	116	n/a
4	9	0.48489	n/a	0.8	3	1	1	1	2.0235	0.50628	2	118	n/a
4	10	0.43153	n/a	1	4	1	2	0	2.3734	0.53202	2	120	n/a
6	1	0.48977	n/a	2.5	3	1	2	0	3.9868	0.5036	1	119	n/a
6	2	0.5553399999999999	n/a	2	2	1	1	1	6.1358	0.49383	1	118	n/a
6	3	0.55597	n/a	3.9063	5	2	1	0	5.2065	0.48719	2	120	n/a
6	4	0.51435	n/a	2.5	3	1	1	1	4.2721	0.45886	2	122	n/a
6	5	0.52829	n/a	3.9063	5	2	1	0	5.3468	0.55019	2	124	n/a
6	6	0.57587	n/a	3.125	4	2	1	0	4.3781	0.50737	2	126	n/a
6	7	0.4866	n/a	1.6	1	1	1	1	4.2339	0.40749	1	125	n/a
6	8	0.5984	n/a	3.125	4	2	1	0	4.6507	0.43288	2	127	n/a
6	9	0.54779	n/a	1.6	1	2	1	0	3.5765	0.58753	2	129	n/a
6	10	0.59661	n/a	2	2	2	2	1	3.1555	0.53868	1	128	n/a
5	1	0.56946	n/a	1.056	1	2	2	1	2.3006	0.53934	1	127	n/a
5	2	0.45011	n/a	1.65	3	2	2	1	2.8846	0.44583	2	129	n/a
5	3	0.57798	n/a	2.5781	5	2	1	0	3.6606	0.47427	2	131	n/a
5	4	0.45265	n/a	1.056	1	2	1	0	2.3585	0.58312	2	133	n/a
5	5	0.52428	n/a	2.0625	4	2	2	1	3.1154	0.59803	1	132	n/a
5	6	0.55037	n/a	1.32	2	1	2	0	3.2437	0.47253	2	134	n/a
5	7	0.43733	n/a	1.65	3	2	2	1	5.067	0.5297500000000001	2	136	n/a
5	8	0.52655	n/a	1.32	2	2	1	0	3.4545	0.56562	2	138	n/a
5	9	0.58144	n/a	2.0625	4	1	2	0	3.5982	0.59836	2	140	n/a
5	10	0.5634	n/a	2.5781	5	2	1	0	3.6467	0.44607	2	142	n/a
4	1	0.42771	n/a	0.8	3	1	1	1	2.8959	0.5825900000000001	2	144	n/a
4	2	0.5153799999999999	n/a	1.25	5	1	2	0	2.2786	0.52621	2	146	n/a
4	3	0.50878	n/a	0.8	3	2	2	1	2.1703	0.49424	2	148	n/a
4	4	0.41633	n/a	1	4	1	1	1	2.4544	0.41581	1	147	n/a
4	5	0.40635	n/a	0.64	2	1	2	0	2.1948	0.47397	2	149	n/a
4	6	0.46089	n/a	0.512	1	1	2	0	1.8484	0.59259	2	151	n/a
4	7	0.48442	n/a	1.25	5	2	1	0	2.5435	0.48351	2	153	n/a
4	8	0.4889	n/a	0.64	2	2	2	1	1.8794	0.5567299999999999	1	152	n/a
4	9	0.43623	n/a	1	4	2	1	0	2.7164	0.50365	2	154	n/a
4	10	0.58626	n/a	0.512	1	2	2	1	1.5907	0.5674400000000001	1	153	n/a
2	1	0.41541	2.3782	n/a	n/a	n/a	n/a	n/a	n/a	0.56176	5	152	0.14
2	2	0.44519	1.2649	n/a	n/a	n/a	n/a	n/a	n/a	0.48126	3	151	0.15
2	3	0.52721	1.3556	n/a	n/a	n/a	n/a	n/a	n/a	0.4873	3	150	0.16
2	4	0.54029	1.6785	n/a	n/a	n/a	n/a	n/a	n/a	0.53671	4	152	0.17
2	5	0.51406	1.6895	n/a	n/a	n/a	n/a	n/a	n/a	0.42325	4	154	0.16
2	6	0.57402	1.6002	n/a	n/a	n/a	n/a	n/a	n/a	0.47046	4	156	0.15
2	7	0.48582	1.3407	n/a	n/a	n/a	n/a	n/a	n/a	0.59162	3	155	0.14
2	8	0.44664	1.4455	n/a	n/a	n/a	n/a	n/a	n/a	0.44023	3	154	0.15
2	9	0.52702	1.7341	n/a	n/a	n/a	n/a	n/a	n/a	0.4542	4	156	0.16
2	10	0.49903	2.1718	n/a	n/a	n/a	n/a	n/a	n/a	0.5589499999999999	5	155	0.15
3	1	0.45199	2.5875	n/a	n/a	n/a	n/a	n/a	n/a	0.54548	4	157	0.3
3	2	0.55371	2.238	n/a	n/a	n/a	n/a	n/a	n/a	0.53251	4	159	0.29
3	3	0.57974	1.8124	n/a	n/a	n/a	n/a	n/a	n/a	0.47882	3	158	0.28
3	4	0.576	2.2061	n/a	n/a	n/a	n/a	n/a	n/a	0.52722	3	157	0.29
3	5	0.4361	2.439	n/a	n/a	n/a	n/a	n/a	n/a	0.4773	4	159	0.3
3	6	0.43807	2.595	n/a	n/a	n/a	n/a	n/a	n/a	0.44534	4	161	0.29
3	7	0.5931	2.2426	n/a	n/a	n/a	n/a	n/a	n/a	0.49949	4	163	0.28
3	8	0.57461	2.1855	n/a	n/a	n/a	n/a	n/a	n/a	0.56365	3	162	0.27
3	9	0.53779	2.3928	n/a	n/a	n/a	n/a	n/a	n/a	0.59417	4	164	0.28
3	10	0.4849	2.8738	n/a	n/a	n/a	n/a	n/a	n/a	0.47273	5	163	0.27
2	1	0.40911	1.3284	n/a	n/a	n/a	n/a	n/a	n/a	0.43637	3	162	0.16
2	2	0.4544	1.4372	n/a	n/a	n/a	n/a	n/a	n/a	0.52885	3	161	0.17
2	3	0.49011	1.9356	n/a	n/a	n/a	n/a	n/a	n/a	0.52937	5	160	0.18
2	4	0.40376	1.4325	n/a	n/a	n/a	n/a	n/a	n/a	0.52927	3	159	0.19
2	5	0.4057	0.79084	n/a	n/a	n/a	n/a	n/a	n/a	0.41201	3	158	0.2
2	6	0.45127	1.7539	n/a	n/a	n/a	n/a	n/a	n/a	0.51712	4	160	0.21
2	7	0.53422	1.771	n/a	n/a	n/a	n/a	n/a	n/a	0.49185	4	162	0.2
2	8	0.41783	1.5143	n/a	n/a	n/a	n/a	n/a	n/a	0.53152	4	164	0.19
2	9	0.46435	1.5513	n/a	n/a	n/a	n/a	n/a	n/a	0.40352	4	166	0.18
2	10	0.5476799999999999	1.6426	n/a	n/a	n/a	n/a	n/a	n/a	0.41021	4	168	0.17
5	1	0.45214	n/a	2.0625	4	2	1	0	7.532	0.52322	2	170	n/a
5	2	0.56758	n/a	1.056	1	2	1	0	2.2475	0.5276999999999999	2	172	n/a
5	3	0.42068	n/a	2.0625	4	2	2	1	3.1369	0.47392	1	171	n/a
5	4	0.5828100000000001	n/a	1.32	2	2	2	1	2.4912	0.476	1	170	n/a
5	5	0.57174	n/a	1.056	1	1	2	0	2.7253	0.43931	2	172	n/a
5	6	0.45729	n/a	2.5781	5	1	2	0	3.8536	0.52216	2	174	n/a
5	7	0.54565	n/a	2.5781	5	1	2	0	3.762	0.57846	2	176	n/a
5	8	0.59741	n/a	1.65	3	1	1	1	2.7351	0.43547	2	178	n/a
5	9	0.52779	n/a	1.65	3	2	2	1	5.8627	0.58727	2	180	n/a
5	10	0.48969	n/a	1.32	2	2	2	1	5.6511	0.50017	1	179	n/a
4	1	0.52142	n/a	0.8	3	1	1	1	2.2292	0.44789	2	181	n/a
4	2	0.42059	n/a	0.8	3	1	1	1	1.8763	0.56543	2	183	n/a
4	3	0.46395	n/a	1	4	1	2	0	2.0552	0.46613	2	185	n/a
4	4	0.55364	n/a	0.64	2	1	1	1	1.7321	0.46236	1	184	n/a
4	5	0.42113	n/a	1.25	5	2	1	0	2.621	0.41358	2	186	n/a
4	6	0.54854	n/a	0.512	1	2	2	1	2.8138	0.41645	1	185	n/a
4	7	0.50623	n/a	1	4	1	2	0	2.3351	0.43641	2	187	n/a
4	8	0.56567	n/a	0.64	2	1	1	1	2.0216	0.58413	1	186	n/a
4	9	0.58592	n/a	0.512	1	1	2	0	4.0973	0.43878	2	188	n/a
4	10	0.45545	n/a	1.25	5	1	2	0	2.2146	0.48105	2	190	n/a
1	1	0.49966	1.608	n/a	n/a	n/a	n/a	n/a	n/a	0.46254	5	189	0.18
1	2	0.57628	1.1523	n/a	n/a	n/a	n/a	n/a	n/a	0.5351399999999999	5	188	0.19
1	3	0.4393	0.67757	n/a	n/a	n/a	n/a	n/a	n/a	0.58605	4	190	0.2
1	4	0.53485	0.57645	n/a	n/a	n/a	n/a	n/a	n/a	0.43008	3	189	0.19
