block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
6	8	0.5128	n/a	3.9063	5	2	1	0	5.584	0.48904	2	17	n/a
6	9	0.47751	n/a	2	2	2	1	0	3.8722	0.52153	2	19	n/a
6	10	0.5024999999999999	n/a	2.5	3	1	2	0	5.3392	0.46436	1	18	n/a
4	1	0.47781	n/a	0.512	1	2	1	0	2.7041	0.56376	2	20	n/a
4	2	0.53518	n/a	0.64	2	2	2	1	3.1332	0.56621	1	19	n/a
4	3	0.59084	n/a	0.512	1	1	2	0	2.3127	0.46712	2	21	n/a
4	4	0.55769	n/a	1	4	1	1	1	2.4013	0.54772	1	20	n/a
4	5	0.57597	n/a	0.64	2	1	1	1	2.8756	0.44372	1	19	n/a
4	6	0.49364	n/a	1.25	5	2	2	1	3.1023	0.58616	1	18	n/a
4	7	0.57111	n/a	0.8	3	2	2	1	2.2297	0.4105	2	20	n/a
4	8	0.58887	n/a	1.25	5	1	2	0	2.8277	0.52482	2	22	n/a
4	9	0.46864	n/a	0.8	3	1	1	1	2.7628	0.40467	2	24	n/a
4	10	0.57324	n/a	1	4	1	1	1	3.3984	0.46075	1	23	n/a
5	1	0.55052	n/a	1.056	1	2	2	1	3.6057	0.56997	1	22	n/a
5	2	0.56323	n/a	1.32	2	2	2	1	3.8092	0.43292	1	21	n/a
5	3	0.47261	n/a	2.0625	4	2	2	1	3.5985	0.44188	1	20	n/a
5	4	0.59915	n/a	1.056	1	2	1	0	3.5162	0.53873	2	22	n/a
5	5	0.51013	n/a	1.65	3	1	2	0	2.9261	0.43259	1	21	n/a
5	6	0.53105	n/a	2.5781	5	2	1	0	4.6689	0.54754	2	23	n/a
5	7	0.43592	n/a	2.0625	4	2	2	1	4.9447	0.44786	1	22	n/a
5	8	0.58586	n/a	2.5781	5	1	1	1	4.4956	0.52905	1	21	n/a
5	9	0.43711	n/a	1.65	3	1	1	1	3.3887	0.51359	2	23	n/a
5	10	0.55571	n/a	1.32	2	2	2	1	2.8609	0.593	1	22	n/a
1	1	0.43069	6.9373	n/a	n/a	n/a	n/a	n/a	n/a	0.44753	5	21	0.16
1	2	0.44669	1.2006	n/a	n/a	n/a	n/a	n/a	n/a	0.43208	5	20	0.17
1	3	0.43293	0.91425	n/a	n/a	n/a	n/a	n/a	n/a	0.57307	4	22	0.18
1	4	0.58666	0.961	n/a	n/a	n/a	n/a	n/a	n/a	0.53907	4	24	0.17
1	5	0.51344	1.1048	n/a	n/a	n/a	n/a	n/a	n/a	0.54978	5	23	0.16
1	6	0.51006	1.9445	n/a	n/a	n/a	n/a	n/a	n/a	0.56919	5	22	0.17
1	7	0.58917	1.0933	n/a	n/a	n/a	n/a	n/a	n/a	0.54317	5	21	0.18
1	8	0.43931	0.88571	n/a	n/a	n/a	n/a	n/a	n/a	0.48565	4	23	0.19
1	9	0.57131	1.0422	n/a	n/a	n/a	n/a	n/a	n/a	0.42889	5	22	0.18
1	10	0.47269	0.9452700000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.48562	4	24	0.19
2	1	0.48145	1.8456	n/a	n/a	n/a	n/a	n/a	n/a	0.43274	5	23	0.1
2	2	0.51416	0.0023449	n/a	n/a	n/a	n/a	n/a	n/a	0.40703	3	22	0.11
2	3	0.53905	1.5686	n/a	n/a	n/a	n/a	n/a	n/a	0.5239200000000001	4	24	0.12
2	4	0.5676	1.4486	n/a	n/a	n/a	n/a	n/a	n/a	0.5783700000000001	3	23	0.11
2	5	0.42968	1.4029	n/a	n/a	n/a	n/a	n/a	n/a	0.48713	3	22	0.12
2	6	0.44649	1.5002	n/a	n/a	n/a	n/a	n/a	n/a	0.5808	3	21	0.13
2	7	0.47872	1.7309	n/a	n/a	n/a	n/a	n/a	n/a	0.43426	4	23	0.14
2	8	0.42697	1.5707	n/a	n/a	n/a	n/a	n/a	n/a	0.48021	4	25	0.13
2	9	0.47711	1.6533	n/a	n/a	n/a	n/a	n/a	n/a	0.46354	4	27	0.12
2	10	0.49475	2.0837	n/a	n/a	n/a	n/a	n/a	n/a	0.54205	5	26	0.11
5	1	0.4859	n/a	2.0625	4	1	1	1	5.2643	0.5639	1	25	n/a
5	2	0.42951	n/a	1.65	3	1	2	0	3.7893	0.40792	1	24	n/a
5	3	0.43126	n/a	2.5781	5	1	2	0	3.9685	0.43785	2	26	n/a
5	4	0.48803	n/a	1.65	3	2	1	0	3.41	0.51333	1	25	n/a
5	5	0.5212599999999999	n/a	2.0625	4	1	2	0	3.4087	0.50197	2	27	n/a
5	6	0.42978	n/a	1.056	1	1	1	1	4.1849	0.44182	1	26	n/a
5	7	0.56733	n/a	1.32	2	1	1	1	3.1206	0.41251	1	25	n/a
5	8	0.487	n/a	1.32	2	2	1	0	4.1194	0.42719	2	27	n/a
5	9	0.4751	n/a	1.056	1	1	2	0	3.7651	0.40107	2	29	n/a
5	10	0.58006	n/a	2.5781	5	2	1	0	4.2787	0.5374	2	31	n/a
3	1	0.58696	7.0466	n/a	n/a	n/a	n/a	n/a	n/a	0.50153	5	30	0.16
3	2	0.46302	3.1353	n/a	n/a	n/a	n/a	n/a	n/a	0.54315	5	29	0.17
3	3	0.41984	2.5809	n/a	n/a	n/a	n/a	n/a	n/a	0.51724	4	31	0.18
3	4	0.45394	2.3517	n/a	n/a	n/a	n/a	n/a	n/a	0.47619	4	33	0.17
3	5	0.42078	2.4773	n/a	n/a	n/a	n/a	n/a	n/a	0.57137	4	35	0.16
3	6	0.54339	2.3166	n/a	n/a	n/a	n/a	n/a	n/a	0.49989	3	34	0.15
3	7	0.44867	2.3479	n/a	n/a	n/a	n/a	n/a	n/a	0.51339	4	36	0.16
3	8	0.58355	2.1313	n/a	n/a	n/a	n/a	n/a	n/a	0.47424	3	35	0.15
3	9	0.50054	2.3888	n/a	n/a	n/a	n/a	n/a	n/a	0.57372	4	37	0.16
3	10	0.59216	2.742	n/a	n/a	n/a	n/a	n/a	n/a	0.5721000000000001	5	36	0.15
5	1	0.44106	n/a	1.65	3	1	2	0	7.8365	0.46116	1	35	n/a
5	2	0.4465	n/a	1.32	2	2	1	0	3.6306	0.40486	2	37	n/a
5	3	0.59115	n/a	2.5781	5	2	1	0	5.0243	0.48179	2	39	n/a
5	4	0.47216	n/a	2.0625	4	2	1	0	3.7599	0.40525	2	41	n/a
5	5	0.44076	n/a	2.0625	4	2	1	0	3.4438	0.53091	2	43	n/a
5	6	0.42012	n/a	1.65	3	2	1	0	3.1372	0.42279	1	42	n/a
5	7	0.43391	n/a	1.32	2	2	1	0	3.7694	0.4274	2	44	n/a
5	8	0.57236	n/a	2.5781	5	2	1	0	4.3876	0.42269	2	46	n/a
5	9	0.42532	n/a	1.056	1	2	1	0	3.4532	0.54427	2	48	n/a
5	10	0.52244	n/a	1.056	1	2	1	0	3.1703	0.48272	2	50	n/a
4	1	0.5141	n/a	0.64	2	1	2	0	5.5576	0.47666	2	52	n/a
4	2	0.40128	n/a	1.25	5	1	2	0	4.4115	0.45845	2	54	n/a
4	3	0.5684399999999999	n/a	0.64	2	1	2	0	2.8491	0.4399	2	56	n/a
4	4	0.49389	n/a	0.512	1	1	2	0	2.9139	0.4878	2	58	n/a
4	5	0.47034	n/a	1	4	1	2	0	3.6795	0.51915	2	60	n/a
4	6	0.42371	n/a	0.8	3	2	2	1	3.6668	0.51123	2	62	n/a
4	7	0.5464	n/a	1	4	2	2	1	3.8748	0.40426	1	61	n/a
4	8	0.43006	n/a	1.25	5	2	1	0	5.1333	0.53399	2	63	n/a
4	9	0.46451	n/a	0.512	1	2	1	0	2.6437	0.59333	2	65	n/a
4	10	0.5458	n/a	0.8	3	2	1	0	4.601	0.40108	1	64	n/a
5	1	0.55825	n/a	1.32	2	2	1	0	44.547	0.45518	2	66	n/a
5	2	0.4778	n/a	2.0625	4	2	1	0	6.7845	0.56158	2	68	n/a
5	3	0.43244	n/a	2.0625	4	1	2	0	4.1575	0.48922	2	70	n/a
5	4	0.47529	n/a	2.5781	5	2	1	0	7.4841	0.56793	2	72	n/a
5	5	0.5118	n/a	2.5781	5	1	2	0	4.5285	0.4201	2	74	n/a
5	6	0.50891	n/a	1.056	1	2	1	0	3.3704	0.56854	2	76	n/a
5	7	0.58562	n/a	1.65	3	1	2	0	4.5823	0.51494	1	75	n/a
5	8	0.45269	n/a	1.056	1	2	2	1	2.6776	0.55591	1	74	n/a
5	9	0.44996	n/a	1.65	3	1	1	1	3.2084	0.46053	2	76	n/a
5	10	0.57547	n/a	1.32	2	1	1	1	2.8057	0.52034	1	75	n/a
2	1	0.42013	45.534	n/a	n/a	n/a	n/a	n/a	n/a	0.56079	5	74	0.12
2	2	0.46757	7.406	n/a	n/a	n/a	n/a	n/a	n/a	0.58344	5	73	0.13
2	3	0.48557	0.48678	n/a	n/a	n/a	n/a	n/a	n/a	0.59883	3	72	0.14
2	4	0.54906	0.0028074	n/a	n/a	n/a	n/a	n/a	n/a	0.46921	3	71	0.15
2	5	0.51924	39.055	n/a	n/a	n/a	n/a	n/a	n/a	0.46884	5	70	0.16
2	6	0.40239	8.844900000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.47349	5	69	0.17
2	7	0.5432399999999999	4.429	n/a	n/a	n/a	n/a	n/a	n/a	0.4555	5	68	0.18
2	8	0.53906	1.0355	n/a	n/a	n/a	n/a	n/a	n/a	0.4585	3	67	0.19
2	9	0.51664	7.7537	n/a	n/a	n/a	n/a	n/a	n/a	0.48755	5	66	0.2
2	10	0.55794	1.9083	n/a	n/a	n/a	n/a	n/a	n/a	0.46077	5	65	0.21
6	1	0.49315	n/a	3.125	4	2	1	0	6.289	0.48811	2	67	n/a
6	2	0.5190900000000001	n/a	3.125	4	2	1	0	4.7238	0.42574	2	69	n/a
6	3	0.45456	n/a	1.6	1	2	1	0	3.8169	0.57625	2	71	n/a
6	4	0.53511	n/a	2	2	2	2	1	3.6169	0.40748	1	70	n/a
6	5	0.59197	n/a	1.6	1	2	2	1	4.5941	0.47605	1	69	n/a
6	6	0.50058	n/a	3.9063	5	2	1	0	5.5309	0.46957	2	71	n/a
6	7	0.42476	n/a	2.5	3	2	2	1	3.909	0.54322	2	73	n/a
6	8	0.53029	n/a	3.9063	5	1	1	1	5.5758	0.55236	1	72	n/a
6	9	0.59041	n/a	2	2	2	1	0	4.5384	0.43539	2	74	n/a
6	10	0.51745	n/a	2.5	3	2	2	1	3.8542	0.45098	2	76	n/a
6	1	0.53789	n/a	1.6	1	2	2	1	4.5094	0.58064	1	75	n/a
6	2	0.49966	n/a	2	2	1	2	0	3.2556	0.42563	2	77	n/a
6	3	0.47142	n/a	3.9063	5	2	1	0	4.6801	0.4826	2	79	n/a
6	4	0.54293	n/a	3.125	4	2	1	0	3.7735	0.48289	2	81	n/a
6	5	0.48083	n/a	2.5	3	1	2	0	3.5986	0.55824	1	80	n/a
6	6	0.51691	n/a	2	2	2	2	1	4.1565	0.44847	1	79	n/a
6	7	0.4168	n/a	3.9063	5	2	1	0	5.9712	0.5329700000000001	2	81	n/a
6	8	0.44008	n/a	3.125	4	2	1	0	4.3906	0.43934	2	83	n/a
6	9	0.45541	n/a	1.6	1	1	1	1	3.6516	0.41929	1	82	n/a
6	10	0.49995	n/a	2.5	3	2	2	1	3.9198	0.59427	2	84	n/a
1	1	0.55036	1.2912	n/a	n/a	n/a	n/a	n/a	n/a	0.57418	5	83	0.18
1	2	0.44582	1.1702	n/a	n/a	n/a	n/a	n/a	n/a	0.43533	5	82	0.19
1	3	0.56731	1.4833	n/a	n/a	n/a	n/a	n/a	n/a	0.5249	5	81	0.2
1	4	0.50157	1.1471	n/a	n/a	n/a	n/a	n/a	n/a	0.52449	5	80	0.21
1	5	0.56027	1.8729	n/a	n/a	n/a	n/a	n/a	n/a	0.40885	5	79	0.22
1	6	0.5956	1.3261	n/a	n/a	n/a	n/a	n/a	n/a	0.48186	5	78	0.23
1	7	0.41642	1.1478	n/a	n/a	n/a	n/a	n/a	n/a	0.44129	5	77	0.24
1	8	0.40679	0.87131	n/a	n/a	n/a	n/a	n/a	n/a	0.47039	4	79	0.25
1	9	0.53774	0.76457	n/a	n/a	n/a	n/a	n/a	n/a	0.58826	4	81	0.24
1	10	0.55893	0.99582	n/a	n/a	n/a	n/a	n/a	n/a	0.47774	4	83	0.23
3	1	0.46543	1.0456	n/a	n/a	n/a	n/a	n/a	n/a	0.5061099999999999	3	82	0.16
3	2	0.42892	1.1081	n/a	n/a	n/a	n/a	n/a	n/a	0.4045	3	81	0.17
3	3	0.41789	1.0221	n/a	n/a	n/a	n/a	n/a	n/a	0.46231	3	80	0.18
3	4	0.57407	1.2921	n/a	n/a	n/a	n/a	n/a	n/a	0.58885	3	79	0.19
3	5	0.47254	1.2523	n/a	n/a	n/a	n/a	n/a	n/a	0.5502899999999999	3	78	0.2
3	6	0.55186	1.6745	n/a	n/a	n/a	n/a	n/a	n/a	0.49327	3	77	0.21
3	7	0.44455	1.5899	n/a	n/a	n/a	n/a	n/a	n/a	0.51084	3	76	0.22
3	8	0.43992	2.4028	n/a	n/a	n/a	n/a	n/a	n/a	0.46659	4	78	0.23
3	9	0.5853	2.3061	n/a	n/a	n/a	n/a	n/a	n/a	0.54068	4	80	0.22
3	10	0.42459	1.8512	n/a	n/a	n/a	n/a	n/a	n/a	0.44269	3	79	0.21
5	1	0.40828	n/a	2.0625	4	1	1	1	5.4715	0.57602	1	78	n/a
5	2	0.46512	n/a	1.056	1	2	1	0	2.5814	0.57473	2	80	n/a
5	3	0.52552	n/a	1.65	3	1	1	1	3.1192	0.45701	2	82	n/a
5	4	0.57328	n/a	2.5781	5	1	2	0	3.718	0.45175	2	84	n/a
5	5	0.40113	n/a	1.056	1	1	2	0	2.3526	0.50252	2	86	n/a
5	6	0.56597	n/a	1.32	2	2	1	0	2.8449	0.58732	2	88	n/a
5	7	0.53509	n/a	1.32	2	2	1	0	2.5894	0.47798	2	90	n/a
5	8	0.59284	n/a	2.0625	4	2	2	1	3.4142	0.45807	1	89	n/a
5	9	0.45035	n/a	2.5781	5	1	2	0	3.7209	0.45178	2	91	n/a
5	10	0.57645	n/a	1.65	3	1	1	1	3.1379	0.45231	2	93	n/a
6	1	0.43018	n/a	3.125	4	1	2	0	6.9598	0.58535	2	95	n/a
6	2	0.57425	n/a	3.9063	5	1	2	0	5.6003	0.5098	2	97	n/a
6	3	0.5303600000000001	n/a	1.6	1	1	2	0	3.0073	0.5069900000000001	2	99	n/a
6	4	0.56079	n/a	2	2	1	2	0	3.2893	0.53261	2	101	n/a
6	5	0.57137	n/a	1.6	1	1	2	0	2.7737	0.43267	2	103	n/a
6	6	0.40099	n/a	2.5	3	1	1	1	3.6718	0.57315	2	105	n/a
6	7	0.5599499999999999	n/a	3.9063	5	1	2	0	4.8202	0.57372	2	107	n/a
6	8	0.59491	n/a	2.5	3	2	1	0	3.318	0.50617	1	106	n/a
6	9	0.5455	n/a	3.125	4	1	1	1	4.5971	0.50919	1	105	n/a
6	10	0.53533	n/a	2	2	1	2	0	3.416	0.4424	2	107	n/a
6	1	0.54534	n/a	2.5	3	1	2	0	4.2798	0.4345	1	106	n/a
6	2	0.49039	n/a	3.9063	5	1	2	0	5.2232	0.457	2	108	n/a
6	3	0.57433	n/a	2	2	1	1	1	3.3325	0.59841	1	107	n/a
6	4	0.51771	n/a	2.5	3	1	2	0	3.8895	0.44552	1	106	n/a
6	5	0.40247	n/a	3.125	4	2	1	0	4.6853	0.59812	2	108	n/a
6	6	0.4678	n/a	1.6	1	2	1	0	3.3246	0.46899	2	110	n/a
6	7	0.5027199999999999	n/a	3.9063	5	1	1	1	5.9204	0.5601	1	109	n/a
6	8	0.46808	n/a	3.125	4	1	1	1	4.9933	0.45878	1	108	n/a
6	9	0.5119899999999999	n/a	2	2	1	1	1	3.7606	0.55446	1	107	n/a
6	10	0.40669	n/a	1.6	1	1	1	1	2.9761	0.52184	1	106	n/a
2	1	0.47792	7.952	n/a	n/a	n/a	n/a	n/a	n/a	0.59821	5	105	0.22
2	2	0.48079	2.0205	n/a	n/a	n/a	n/a	n/a	n/a	0.5353599999999999	5	104	0.23
2	3	0.5165999999999999	2.194	n/a	n/a	n/a	n/a	n/a	n/a	0.42536	5	103	0.24
2	4	0.42603	2.1342	n/a	n/a	n/a	n/a	n/a	n/a	0.52266	5	102	0.25
2	5	0.48739	2.5792	n/a	n/a	n/a	n/a	n/a	n/a	0.52918	5	101	0.26
2	6	0.4657	2.2834	n/a	n/a	n/a	n/a	n/a	n/a	0.4714	5	100	0.27
2	7	0.56079	1.9088	n/a	n/a	n/a	n/a	n/a	n/a	0.50124	4	102	0.28
2	8	0.5299700000000001	1.568	n/a	n/a	n/a	n/a	n/a	n/a	0.42817	4	104	0.27
2	9	0.4519	1.747	n/a	n/a	n/a	n/a	n/a	n/a	0.46713	4	106	0.26
2	10	0.4497	2.021	n/a	n/a	n/a	n/a	n/a	n/a	0.52189	5	105	0.25
3	1	0.57009	2.4007	n/a	n/a	n/a	n/a	n/a	n/a	0.5147	4	107	0.22
3	2	0.42194	2.0475	n/a	n/a	n/a	n/a	n/a	n/a	0.40166	3	106	0.21
3	3	0.53806	2.0956	n/a	n/a	n/a	n/a	n/a	n/a	0.554	3	105	0.22
3	4	0.5563399999999999	1.9242	n/a	n/a	n/a	n/a	n/a	n/a	0.46296	3	104	0.23
3	5	0.5615	2.257	n/a	n/a	n/a	n/a	n/a	n/a	0.45923	3	103	0.24
3	6	0.5259	2.3569	n/a	n/a	n/a	n/a	n/a	n/a	0.42276	4	105	0.25
3	7	0.4089	2.4289	n/a	n/a	n/a	n/a	n/a	n/a	0.45578	4	107	0.24
3	8	0.44885	2.1948	n/a	n/a	n/a	n/a	n/a	n/a	0.44218	3	106	0.23
3	9	0.52886	2.045	n/a	n/a	n/a	n/a	n/a	n/a	0.47124	3	105	0.24
3	10	0.53273	2.5498	n/a	n/a	n/a	n/a	n/a	n/a	0.41503	4	107	0.25
2	1	0.52372	2.2025	n/a	n/a	n/a	n/a	n/a	n/a	0.45968	5	106	0.26
2	2	0.5778	1.9269	n/a	n/a	n/a	n/a	n/a	n/a	0.43381	5	105	0.27
2	3	0.57143	1.7574	n/a	n/a	n/a	n/a	n/a	n/a	0.44964	4	107	0.28
2	4	0.52727	1.6003	n/a	n/a	n/a	n/a	n/a	n/a	0.5188	4	109	0.27
2	5	0.42482	1.9296	n/a	n/a	n/a	n/a	n/a	n/a	0.49374	5	108	0.26
2	6	0.53329	2.035	n/a	n/a	n/a	n/a	n/a	n/a	0.58175	5	107	0.27
2	7	0.5620000000000001	1.7104	n/a	n/a	n/a	n/a	n/a	n/a	0.43643	4	109	0.28
2	8	0.46176	1.5133	n/a	n/a	n/a	n/a	n/a	n/a	0.43824	4	111	0.27
2	9	0.51725	1.5144	n/a	n/a	n/a	n/a	n/a	n/a	0.40234	4	113	0.26
2	10	0.52479	1.8227	n/a	n/a	n/a	n/a	n/a	n/a	0.44474	4	115	0.25
2	1	0.4662	1.6877	n/a	n/a	n/a	n/a	n/a	n/a	0.49187	4	117	0.24
2	2	0.41349	1.709	n/a	n/a	n/a	n/a	n/a	n/a	0.52256	4	119	0.23
2	3	0.48837	1.6602	n/a	n/a	n/a	n/a	n/a	n/a	0.42633	4	121	0.22
2	4	0.59291	1.8377	n/a	n/a	n/a	n/a	n/a	n/a	0.49563	4	123	0.21
2	5	0.58779	1.6658	n/a	n/a	n/a	n/a	n/a	n/a	0.41562	4	125	0.2
2	6	0.51041	1.609	n/a	n/a	n/a	n/a	n/a	n/a	0.47806	4	127	0.19
2	7	0.57223	1.8875	n/a	n/a	n/a	n/a	n/a	n/a	0.40618	5	126	0.18
2	8	0.56648	1.6894	n/a	n/a	n/a	n/a	n/a	n/a	0.40266	4	128	0.19
2	9	0.50105	1.5782	n/a	n/a	n/a	n/a	n/a	n/a	0.58486	4	130	0.18
2	10	0.55763	1.8273	n/a	n/a	n/a	n/a	n/a	n/a	0.53465	5	129	0.17
2	1	0.55931	1.6112	n/a	n/a	n/a	n/a	n/a	n/a	0.41723	4	131	0.18
2	2	0.57637	1.5162	n/a	n/a	n/a	n/a	n/a	n/a	0.56107	4	133	0.17
2	3	0.56231	1.6116	n/a	n/a	n/a	n/a	n/a	n/a	0.55101	4	135	0.16
2	4	0.54422	1.6575	n/a	n/a	n/a	n/a	n/a	n/a	0.50414	4	137	0.15
2	5	0.44808	1.6603	n/a	n/a	n/a	n/a	n/a	n/a	0.45775	4	139	0.14
2	6	0.53477	1.4199	n/a	n/a	n/a	n/a	n/a	n/a	0.59668	3	138	0.13
2	7	0.47481	1.6618	n/a	n/a	n/a	n/a	n/a	n/a	0.57558	4	140	0.14
2	8	0.47128	1.6039	n/a	n/a	n/a	n/a	n/a	n/a	0.41407	4	142	0.13
2	9	0.48235	1.7034	n/a	n/a	n/a	n/a	n/a	n/a	0.59616	4	144	0.12
2	10	0.59748	1.4287	n/a	n/a	n/a	n/a	n/a	n/a	0.5682199999999999	3	143	0.11
1	1	0.58585	1.0559	n/a	n/a	n/a	n/a	n/a	n/a	0.455	5	142	0.22
1	2	0.4827	1.067	n/a	n/a	n/a	n/a	n/a	n/a	0.5996	5	141	0.23
1	3	0.41239	0.80733	n/a	n/a	n/a	n/a	n/a	n/a	0.41812	4	143	0.24
1	4	0.48448	0.83138	n/a	n/a	n/a	n/a	n/a	n/a	0.47152	4	145	0.23
1	5	0.40819	0.90806	n/a	n/a	n/a	n/a	n/a	n/a	0.46864	4	147	0.22
1	6	0.5972499999999999	0.81546	n/a	n/a	n/a	n/a	n/a	n/a	0.43718	4	149	0.21
1	7	0.5309199999999999	0.89211	n/a	n/a	n/a	n/a	n/a	n/a	0.44313	4	151	0.2
1	8	0.5751500000000001	0.90229	n/a	n/a	n/a	n/a	n/a	n/a	0.4948	4	153	0.19
1	9	0.44233	0.68937	n/a	n/a	n/a	n/a	n/a	n/a	0.41528	4	155	0.18
1	10	0.43509	0.77094	n/a	n/a	n/a	n/a	n/a	n/a	0.55201	4	157	0.17
3	1	0.47974	2.4925	n/a	n/a	n/a	n/a	n/a	n/a	0.58043	4	159	0.24
3	2	0.56376	2.5449	n/a	n/a	n/a	n/a	n/a	n/a	0.42049	4	161	0.23
