block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
1	9	0.49136	0.74694	n/a	n/a	n/a	n/a	n/a	n/a	0.55572	2	33	0.08
1	10	0.57965	0.78596	n/a	n/a	n/a	n/a	n/a	n/a	0.57222	2	37	0.07000000000000001
3	1	0.4057	2.1432	n/a	n/a	n/a	n/a	n/a	n/a	0.41545	1	35	0.26
3	2	0.51602	2.241	n/a	n/a	n/a	n/a	n/a	n/a	0.4263	2	39	0.27
3	3	0.54427	2.2395	n/a	n/a	n/a	n/a	n/a	n/a	0.59727	1	37	0.26
3	4	0.46516	2.3667	n/a	n/a	n/a	n/a	n/a	n/a	0.41801	2	41	0.27
3	5	0.49002	2.5	n/a	n/a	n/a	n/a	n/a	n/a	0.58514	2	45	0.26
3	6	0.51492	2.558	n/a	n/a	n/a	n/a	n/a	n/a	0.55765	2	49	0.25
3	7	0.53798	2.6053	n/a	n/a	n/a	n/a	n/a	n/a	0.4905	2	53	0.24
3	8	0.46196	2.3398	n/a	n/a	n/a	n/a	n/a	n/a	0.49709	2	57	0.23
3	9	0.47033	2.6244	n/a	n/a	n/a	n/a	n/a	n/a	0.59026	2	61	0.22
3	10	0.49058	2.4401	n/a	n/a	n/a	n/a	n/a	n/a	0.43708	2	65	0.21
5	1	0.50347	n/a	1.32	2	2	2	1	3.3167	0.5245300000000001	1	64	n/a
5	2	0.52738	n/a	1.65	3	1	1	1	3.1639	0.43559	2	66	n/a
5	3	0.53168	n/a	1.32	2	2	1	0	2.6653	0.5889	2	68	n/a
5	4	0.43637	n/a	1.056	1	2	1	0	2.1412	0.48093	2	70	n/a
5	5	0.5682199999999999	n/a	2.0625	4	2	2	1	3.1597	0.57494	1	69	n/a
5	6	0.53534	n/a	1.65	3	2	2	1	2.8319	0.4508	2	71	n/a
5	7	0.50175	n/a	2.5781	5	1	2	0	4.0391	0.49373	2	73	n/a
5	8	0.50175	n/a	1.056	1	2	1	0	2.4284	0.49517	2	75	n/a
5	9	0.57907	n/a	2.5781	5	2	1	0	5.1968	0.51725	2	77	n/a
5	10	0.48407	n/a	2.0625	4	1	1	1	4.0426	0.49104	1	76	n/a
3	1	0.55233	2.3463	n/a	n/a	n/a	n/a	n/a	n/a	0.47187	2	80	0.2
3	2	0.58134	2.1916	n/a	n/a	n/a	n/a	n/a	n/a	0.47192	1	78	0.19
3	3	0.42771	2.2214	n/a	n/a	n/a	n/a	n/a	n/a	0.56476	1	76	0.2
3	4	0.42183	2.0201	n/a	n/a	n/a	n/a	n/a	n/a	0.58966	1	74	0.21
3	5	0.42679	2.2694	n/a	n/a	n/a	n/a	n/a	n/a	0.49165	1	72	0.22
3	6	0.55231	2.1244	n/a	n/a	n/a	n/a	n/a	n/a	0.53126	1	70	0.23
3	7	0.46026	3.1048	n/a	n/a	n/a	n/a	n/a	n/a	0.4439	1	68	0.24
3	8	0.57772	2.6519	n/a	n/a	n/a	n/a	n/a	n/a	0.5823199999999999	2	72	0.25
3	9	0.45648	2.2575	n/a	n/a	n/a	n/a	n/a	n/a	0.4602	1	70	0.24
3	10	0.40186	2.5166	n/a	n/a	n/a	n/a	n/a	n/a	0.57139	2	74	0.25
6	1	0.43379	n/a	2.5	3	2	1	0	4.121	0.51841	1	73	n/a
6	2	0.43651	n/a	3.125	4	2	2	1	6.4423	0.46276	1	72	n/a
6	3	0.49107	n/a	1.6	1	1	2	0	2.8672	0.45771	2	74	n/a
6	4	0.56271	n/a	3.9063	5	1	2	0	5.2814	0.5273600000000001	2	76	n/a
6	5	0.50026	n/a	2.5	3	2	1	0	4.985	0.48328	1	75	n/a
6	6	0.53466	n/a	3.9063	5	1	2	0	6.8734	0.40677	2	77	n/a
6	7	0.4399	n/a	2	2	2	2	1	3.9505	0.41346	1	76	n/a
6	8	0.41289	n/a	1.6	1	1	1	1	3.4439	0.4463	1	75	n/a
6	9	0.46169	n/a	3.125	4	1	2	0	4.3513	0.57292	2	77	n/a
6	10	0.49733	n/a	2	2	1	1	1	3.5465	0.45396	1	76	n/a
1	1	0.52713	0.82196	n/a	n/a	n/a	n/a	n/a	n/a	0.51442	2	80	0.06
1	2	0.49264	0.80061	n/a	n/a	n/a	n/a	n/a	n/a	0.41345	2	84	0.05
1	3	0.57941	0.7663	n/a	n/a	n/a	n/a	n/a	n/a	0.52194	2	88	0.04
1	4	0.41088	0.74093	n/a	n/a	n/a	n/a	n/a	n/a	0.47887	1	86	0.03
1	5	0.44593	0.78446	n/a	n/a	n/a	n/a	n/a	n/a	0.48542	2	90	0.04
1	6	0.46804	0.85275	n/a	n/a	n/a	n/a	n/a	n/a	0.56387	1	88	0.03
1	7	0.54888	0.86987	n/a	n/a	n/a	n/a	n/a	n/a	0.42337	1	86	0.04
1	8	0.47365	0.72754	n/a	n/a	n/a	n/a	n/a	n/a	0.45033	1	84	0.05
1	9	0.46173	0.78555	n/a	n/a	n/a	n/a	n/a	n/a	0.5891	2	88	0.06
1	10	0.5653	0.78472	n/a	n/a	n/a	n/a	n/a	n/a	0.52984	2	92	0.05
5	1	0.58158	n/a	2.0625	4	2	2	1	4.2035	0.55098	1	91	n/a
5	2	0.5162099999999999	n/a	1.65	3	2	2	1	3.3734	0.40323	2	93	n/a
5	3	0.55357	n/a	1.65	3	1	1	1	3.4167	0.44334	2	95	n/a
5	4	0.49193	n/a	1.32	2	2	1	0	4.6304	0.5335299999999999	2	97	n/a
5	5	0.50828	n/a	1.056	1	1	2	0	2.327	0.5863	2	99	n/a
5	6	0.45618	n/a	2.0625	4	1	2	0	3.4974	0.45158	2	101	n/a
5	7	0.41019	n/a	1.32	2	1	1	1	2.9629	0.52765	1	100	n/a
5	8	0.5158700000000001	n/a	2.5781	5	1	2	0	4.1595	0.46788	2	102	n/a
5	9	0.53023	n/a	2.5781	5	1	2	0	3.8073	0.57186	2	104	n/a
5	10	0.48725	n/a	1.056	1	2	1	0	3.7103	0.5326	2	106	n/a
2	1	0.42675	1.6009	n/a	n/a	n/a	n/a	n/a	n/a	0.40462	2	110	0.06
2	2	0.46005	1.4676	n/a	n/a	n/a	n/a	n/a	n/a	0.50543	1	108	0.05
2	3	0.5876	1.5324	n/a	n/a	n/a	n/a	n/a	n/a	0.49693	1	106	0.06
2	4	0.41519	1.6612	n/a	n/a	n/a	n/a	n/a	n/a	0.56313	2	110	0.07000000000000001
2	5	0.5472	1.6676	n/a	n/a	n/a	n/a	n/a	n/a	0.49232	2	114	0.06
2	6	0.54414	1.5555	n/a	n/a	n/a	n/a	n/a	n/a	0.4251	1	112	0.05
2	7	0.54901	1.6846	n/a	n/a	n/a	n/a	n/a	n/a	0.49247	2	116	0.06
2	8	0.48556	1.9328	n/a	n/a	n/a	n/a	n/a	n/a	0.46602	1	114	0.05
2	9	0.45616	1.7118	n/a	n/a	n/a	n/a	n/a	n/a	0.48906	1	112	0.06
2	10	0.45723	1.8699	n/a	n/a	n/a	n/a	n/a	n/a	0.5446	1	110	0.07000000000000001
1	1	0.44518	0.797	n/a	n/a	n/a	n/a	n/a	n/a	0.46882	2	114	0.04
1	2	0.42851	0.7972900000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.54011	2	118	0.03
1	3	0.4618	0.80257	n/a	n/a	n/a	n/a	n/a	n/a	0.58956	2	122	0.02
1	4	0.58758	0.83923	n/a	n/a	n/a	n/a	n/a	n/a	0.44358	1	120	0.01
1	5	0.5555099999999999	0.8112	n/a	n/a	n/a	n/a	n/a	n/a	0.49169	2	124	0.02
1	6	0.43642	0.81751	n/a	n/a	n/a	n/a	n/a	n/a	0.51061	1	122	0.01
1	7	0.54799	0.8056	n/a	n/a	n/a	n/a	n/a	n/a	0.53387	2	126	0.02
1	8	0.57719	0.85475	n/a	n/a	n/a	n/a	n/a	n/a	0.4858	1	124	0.01
1	9	0.48783	0.79403	n/a	n/a	n/a	n/a	n/a	n/a	0.41699	2	128	0.02
1	10	0.4575	0.82113	n/a	n/a	n/a	n/a	n/a	n/a	0.41908	1	126	0.01
6	1	0.43572	n/a	2	2	1	1	1	3.5106	0.48496	1	125	n/a
6	2	0.46536	n/a	3.125	4	2	1	0	7.1101	0.58308	2	127	n/a
6	3	0.42922	n/a	3.9063	5	1	2	0	5.0359	0.52959	2	129	n/a
6	4	0.43348	n/a	2.5	3	1	1	1	3.8826	0.42711	2	131	n/a
6	5	0.46033	n/a	3.9063	5	2	1	0	5.1254	0.5064	2	133	n/a
6	6	0.57683	n/a	3.125	4	1	1	1	5.5024	0.5103	1	132	n/a
6	7	0.5344	n/a	2.5	3	2	2	1	6.8213	0.44543	2	134	n/a
6	8	0.55235	n/a	1.6	1	2	1	0	2.6223	0.58021	2	136	n/a
6	9	0.5464599999999999	n/a	1.6	1	1	1	1	2.4249	0.48507	1	135	n/a
6	10	0.58323	n/a	2	2	1	1	1	3.5485	0.55729	1	134	n/a
6	1	0.59529	n/a	2	2	2	2	1	3.4039	0.41003	1	133	n/a
6	2	0.40363	n/a	1.6	1	1	2	0	2.8604	0.58495	2	135	n/a
6	3	0.4443	n/a	2	2	1	1	1	3.5262	0.59444	1	134	n/a
6	4	0.53573	n/a	1.6	1	1	2	0	7.1011	0.40849	2	136	n/a
6	5	0.53677	n/a	2.5	3	1	1	1	3.7897	0.42113	2	138	n/a
6	6	0.49429	n/a	3.9063	5	2	1	0	5.2359	0.43668	2	140	n/a
6	7	0.5925	n/a	3.125	4	1	1	1	6.2425	0.52844	1	139	n/a
6	8	0.45731	n/a	2.5	3	2	2	1	7.02	0.58052	2	141	n/a
6	9	0.43509	n/a	3.125	4	2	1	0	4.2573	0.46091	2	143	n/a
6	10	0.58749	n/a	3.9063	5	1	2	0	5.4293	0.57131	2	145	n/a
4	1	0.47779	n/a	1	4	1	1	1	4.1771	0.56221	1	144	n/a
4	2	0.5079399999999999	n/a	0.64	2	2	2	1	2.0434	0.5833199999999999	1	143	n/a
4	3	0.42438	n/a	1.25	5	2	1	0	2.6161	0.4053	2	145	n/a
4	4	0.47523	n/a	0.8	3	2	2	1	1.9996	0.51131	2	147	n/a
4	5	0.55729	n/a	1	4	2	1	0	2.2512	0.55903	2	149	n/a
4	6	0.46934	n/a	0.512	1	2	1	0	1.5394	0.42051	2	151	n/a
4	7	0.53238	n/a	1.25	5	1	2	0	2.569	0.55274	2	153	n/a
4	8	0.5597800000000001	n/a	0.64	2	1	2	0	3.4943	0.59352	2	155	n/a
4	9	0.49551	n/a	0.8	3	2	2	1	2.2167	0.46395	2	157	n/a
4	10	0.59192	n/a	0.512	1	1	2	0	1.8326	0.53498	2	159	n/a
2	1	0.52032	1.7265	n/a	n/a	n/a	n/a	n/a	n/a	0.5367499999999999	2	163	0.08
2	2	0.48568	1.7091	n/a	n/a	n/a	n/a	n/a	n/a	0.48927	2	167	0.07000000000000001
2	3	0.45486	1.5483	n/a	n/a	n/a	n/a	n/a	n/a	0.52114	1	165	0.06
2	4	0.47982	1.8621	n/a	n/a	n/a	n/a	n/a	n/a	0.48982	1	163	0.07000000000000001
2	5	0.49411	1.8506	n/a	n/a	n/a	n/a	n/a	n/a	0.49461	1	161	0.08
2	6	0.46172	2.0029	n/a	n/a	n/a	n/a	n/a	n/a	0.51474	1	159	0.09
2	7	0.42676	2.3742	n/a	n/a	n/a	n/a	n/a	n/a	0.4389	1	157	0.1
2	8	0.41059	1.6825	n/a	n/a	n/a	n/a	n/a	n/a	0.51817	2	161	0.11
2	9	0.43064	1.7448	n/a	n/a	n/a	n/a	n/a	n/a	0.48639	2	165	0.1
2	10	0.52566	1.7047	n/a	n/a	n/a	n/a	n/a	n/a	0.47267	2	169	0.09
4	1	0.41147	n/a	0.64	2	2	1	0	1.9601	0.4004	2	171	n/a
4	2	0.59445	n/a	0.512	1	1	2	0	1.6735	0.44344	2	173	n/a
4	3	0.46305	n/a	0.8	3	1	1	1	1.8167	0.41635	2	175	n/a
4	4	0.42146	n/a	1.25	5	1	2	0	2.5126	0.56921	2	177	n/a
4	5	0.45348	n/a	0.512	1	2	1	0	1.6637	0.44431	2	179	n/a
4	6	0.44903	n/a	1	4	2	2	1	2.3818	0.42978	1	178	n/a
4	7	0.45267	n/a	1	4	1	1	1	2.4084	0.49011	1	177	n/a
4	8	0.54155	n/a	0.64	2	1	2	0	1.9887	0.5140400000000001	2	179	n/a
4	9	0.56599	n/a	0.8	3	2	2	1	2.4054	0.40413	2	181	n/a
4	10	0.43016	n/a	1.25	5	2	1	0	2.2622	0.57818	2	183	n/a
5	1	0.40046	n/a	1.32	2	1	1	1	2.4218	0.55702	1	182	n/a
5	2	0.56046	n/a	1.32	2	2	2	1	3.4687	0.45679	1	181	n/a
5	3	0.50752	n/a	1.65	3	2	2	1	2.5701	0.57411	2	183	n/a
5	4	0.52827	n/a	2.5781	5	1	2	0	4.1172	0.50031	2	185	n/a
5	5	0.58374	n/a	2.5781	5	1	1	1	4.9301	0.55613	1	184	n/a
5	6	0.59268	n/a	1.65	3	2	2	1	3.534	0.48242	2	186	n/a
5	7	0.52502	n/a	2.0625	4	1	2	0	3.2826	0.50586	2	188	n/a
5	8	0.43719	n/a	1.056	1	2	1	0	2.2625	0.5549500000000001	2	190	n/a
5	9	0.57521	n/a	1.056	1	1	2	0	2.8847	0.52091	2	192	n/a
5	10	0.52425	n/a	2.0625	4	2	1	0	3.9668	0.58397	2	194	n/a
1	1	0.59329	0.79867	n/a	n/a	n/a	n/a	n/a	n/a	0.46916	2	198	0.02
1	2	0.5992499999999999	0.77899	n/a	n/a	n/a	n/a	n/a	n/a	0.45782	1	196	0.01
1	3	0.59031	0.89238	n/a	n/a	n/a	n/a	n/a	n/a	0.5702	1	194	0.02
1	4	0.55896	0.86586	n/a	n/a	n/a	n/a	n/a	n/a	0.52594	1	192	0.03
1	5	0.55335	0.93236	n/a	n/a	n/a	n/a	n/a	n/a	0.53774	1	190	0.04
1	6	0.58785	0.79035	n/a	n/a	n/a	n/a	n/a	n/a	0.58874	2	194	0.05
1	7	0.5966399999999999	0.73783	n/a	n/a	n/a	n/a	n/a	n/a	0.56801	1	192	0.04
1	8	0.54578	0.94625	n/a	n/a	n/a	n/a	n/a	n/a	0.5723	1	190	0.05
1	9	0.57655	0.8882	n/a	n/a	n/a	n/a	n/a	n/a	0.4442	1	188	0.06
1	10	0.58256	0.73467	n/a	n/a	n/a	n/a	n/a	n/a	0.47841	2	192	0.07000000000000001
5	1	0.47086	n/a	2.5781	5	2	1	0	3.7352	0.49339	2	194	n/a
5	2	0.53525	n/a	1.32	2	2	1	0	3.0142	0.59295	2	196	n/a
5	3	0.46158	n/a	1.32	2	2	1	0	2.534	0.53492	2	198	n/a
5	4	0.5005500000000001	n/a	2.5781	5	2	1	0	3.6815	0.44279	2	200	n/a
5	5	0.56291	n/a	1.65	3	2	2	1	3.6018	0.51778	2	202	n/a
5	6	0.50764	n/a	1.056	1	2	1	0	2.0989	0.42003	2	204	n/a
5	7	0.55113	n/a	2.0625	4	2	1	0	3.1557	0.48447	2	206	n/a
5	8	0.41483	n/a	1.65	3	2	2	1	2.8086	0.41362	2	208	n/a
5	9	0.48129	n/a	2.0625	4	2	1	0	3.6426	0.47681	2	210	n/a
5	10	0.45646	n/a	1.056	1	2	1	0	2.0749	0.5845	2	212	n/a
4	1	0.46575	n/a	0.512	1	1	2	0	1.8804	0.48137	2	214	n/a
4	2	0.47307	n/a	1.25	5	1	2	0	2.4536	0.4788	2	216	n/a
4	3	0.46391	n/a	0.64	2	2	1	0	1.6144	0.55104	2	218	n/a
4	4	0.58488	n/a	1	4	2	2	1	2.4577	0.43394	1	217	n/a
4	5	0.50552	n/a	0.512	1	2	1	0	1.782	0.49192	2	219	n/a
4	6	0.4315	n/a	0.8	3	2	2	1	1.9581	0.5450700000000001	2	221	n/a
4	7	0.40513	n/a	1	4	2	1	0	1.9292	0.47229	2	223	n/a
4	8	0.53155	n/a	1.25	5	1	2	0	2.5166	0.51018	2	225	n/a
4	9	0.57999	n/a	0.8	3	2	2	1	4.5265	0.5762	2	227	n/a
4	10	0.4103	n/a	0.64	2	2	1	0	1.7154	0.55875	2	229	n/a
6	1	0.56868	n/a	3.125	4	1	2	0	4.2945	0.51871	2	231	n/a
6	2	0.58728	n/a	3.9063	5	1	2	0	5.1232	0.52092	2	233	n/a
6	3	0.57551	n/a	2.5	3	1	1	1	3.4835	0.44238	2	235	n/a
6	4	0.43542	n/a	2	2	1	1	1	3.1097	0.41304	1	234	n/a
6	5	0.44411	n/a	2	2	2	2	1	3.3135	0.44279	1	233	n/a
6	6	0.52373	n/a	3.9063	5	2	1	0	5.0049	0.50932	2	235	n/a
6	7	0.46019	n/a	1.6	1	2	1	0	3.3024	0.47524	2	237	n/a
6	8	0.55077	n/a	3.125	4	2	1	0	4.0883	0.55097	2	239	n/a
6	9	0.48062	n/a	1.6	1	1	2	0	2.931	0.57182	2	241	n/a
6	10	0.58088	n/a	2.5	3	2	2	1	7.3174	0.45542	2	243	n/a
