block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
4	1	0.46414	n/a	0.64	2	2	1	0	2.9067	0.48154	2	2	n/a
4	2	0.58641	n/a	1.25	5	1	2	0	3.231	0.45206	2	4	n/a
4	3	0.53683	n/a	1	4	1	2	0	2.541	0.52601	2	6	n/a
4	4	0.4194	n/a	0.512	1	2	1	0	2.3232	0.45334	2	8	n/a
4	5	0.54165	n/a	1	4	2	2	1	4.5329	0.44568	1	7	n/a
4	6	0.48638	n/a	0.8	3	2	2	1	2.0152	0.57585	2	9	n/a
4	7	0.54233	n/a	1.25	5	2	1	0	2.267	0.41913	2	11	n/a
4	8	0.44333	n/a	0.8	3	1	1	1	2.7304	0.4957	2	13	n/a
4	9	0.5797099999999999	n/a	0.64	2	1	2	0	2.2248	0.58103	2	15	n/a
4	10	0.51856	n/a	0.512	1	2	1	0	2.1406	0.53101	2	17	n/a
5	1	0.5482	n/a	1.65	3	2	1	0	3.8581	0.54667	1	16	n/a
5	2	0.48435	n/a	1.056	1	2	1	0	2.2126	0.40781	2	18	n/a
5	3	0.57903	n/a	1.65	3	1	1	1	2.8183	0.59429	2	20	n/a
5	4	0.5928	n/a	2.5781	5	1	2	0	3.6967	0.52474	2	22	n/a
5	5	0.406	n/a	2.5781	5	1	2	0	3.3722	0.43887	2	24	n/a
5	6	0.47663	n/a	1.32	2	1	1	1	2.3321	0.57729	1	23	n/a
5	7	0.59002	n/a	1.32	2	2	1	0	3.343	0.55298	2	25	n/a
5	8	0.5473	n/a	2.0625	4	2	2	1	4.5483	0.42117	1	24	n/a
5	9	0.57933	n/a	1.056	1	2	1	0	2.6066	0.56279	2	26	n/a
5	10	0.52601	n/a	2.0625	4	1	2	0	3.3522	0.49925	2	28	n/a
3	1	0.52299	2.5097	n/a	n/a	n/a	n/a	n/a	n/a	0.58935	4	30	0.1
3	2	0.46278	2.147	n/a	n/a	n/a	n/a	n/a	n/a	0.41991	3	29	0.09
3	3	0.48846	2.403	n/a	n/a	n/a	n/a	n/a	n/a	0.45371	4	31	0.1
3	4	0.50413	2.3279	n/a	n/a	n/a	n/a	n/a	n/a	0.45248	3	30	0.09
3	5	0.41632	2.4241	n/a	n/a	n/a	n/a	n/a	n/a	0.45695	4	32	0.1
3	6	0.47559	2.3379	n/a	n/a	n/a	n/a	n/a	n/a	0.53365	3	31	0.09
3	7	0.50169	2.5957	n/a	n/a	n/a	n/a	n/a	n/a	0.55755	4	33	0.1
3	8	0.5494599999999999	2.1089	n/a	n/a	n/a	n/a	n/a	n/a	0.40333	3	32	0.09
3	9	0.41362	2.1466	n/a	n/a	n/a	n/a	n/a	n/a	0.44291	3	31	0.1
3	10	0.46605	2.4885	n/a	n/a	n/a	n/a	n/a	n/a	0.47234	4	33	0.11
1	1	0.59349	1.0143	n/a	n/a	n/a	n/a	n/a	n/a	0.48767	5	32	0.1
1	2	0.53812	0.76447	n/a	n/a	n/a	n/a	n/a	n/a	0.51727	4	34	0.11
1	3	0.45968	0.71493	n/a	n/a	n/a	n/a	n/a	n/a	0.54806	4	36	0.1
1	4	0.40964	0.79513	n/a	n/a	n/a	n/a	n/a	n/a	0.52611	4	38	0.09
1	5	0.52106	0.81211	n/a	n/a	n/a	n/a	n/a	n/a	0.52294	4	40	0.08
1	6	0.43887	0.7265	n/a	n/a	n/a	n/a	n/a	n/a	0.54954	3	39	0.07000000000000001
1	7	0.56836	0.7233000000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.44737	4	41	0.08
1	8	0.59706	0.77285	n/a	n/a	n/a	n/a	n/a	n/a	0.5221	4	43	0.07000000000000001
1	9	0.50862	0.79781	n/a	n/a	n/a	n/a	n/a	n/a	0.4774	4	45	0.06
1	10	0.40325	0.87174	n/a	n/a	n/a	n/a	n/a	n/a	0.4438	5	44	0.05
4	1	0.50559	n/a	0.512	1	2	1	0	2.0361	0.40914	2	46	n/a
4	2	0.47439	n/a	0.512	1	1	1	1	1.3756	0.48541	1	45	n/a
4	3	0.46531	n/a	1	4	2	1	0	2.4331	0.5946	2	47	n/a
4	4	0.46958	n/a	1.25	5	1	2	0	2.5096	0.56133	2	49	n/a
4	5	0.52008	n/a	0.64	2	2	1	0	1.9771	0.41885	2	51	n/a
4	6	0.49818	n/a	0.64	2	2	1	0	2.1782	0.56549	2	53	n/a
4	7	0.40699	n/a	0.8	3	2	2	1	2.3912	0.45922	2	55	n/a
4	8	0.44874	n/a	0.8	3	1	1	1	2.2759	0.47993	2	57	n/a
4	9	0.58877	n/a	1.25	5	1	2	0	2.2419	0.55259	2	59	n/a
4	10	0.49307	n/a	1	4	1	2	0	3.7438	0.47177	2	61	n/a
1	1	0.47316	1.077	n/a	n/a	n/a	n/a	n/a	n/a	0.49573	5	60	0.06
