block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
1	10	0.58101	0.65515	n/a	n/a	n/a	n/a	n/a	n/a	0.45102	4	-13	0.25
2	1	0.42011	0.95436	n/a	n/a	n/a	n/a	n/a	n/a	0.46947	3	-14	0.18
2	2	0.59797	0.70039	n/a	n/a	n/a	n/a	n/a	n/a	0.41959	3	-15	0.19
2	3	0.444	1.1506	n/a	n/a	n/a	n/a	n/a	n/a	0.49014	3	-16	0.2
2	4	0.44417	0.91106	n/a	n/a	n/a	n/a	n/a	n/a	0.59529	3	-17	0.21
2	5	0.42145	0.73192	n/a	n/a	n/a	n/a	n/a	n/a	0.5131599999999999	3	-18	0.22
2	6	0.40174	0.8643	n/a	n/a	n/a	n/a	n/a	n/a	0.48054	3	-19	0.23
2	7	0.42373	0.84788	n/a	n/a	n/a	n/a	n/a	n/a	0.42972	3	-20	0.24
2	8	0.43143	0.9529300000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.43016	3	-21	0.25
2	9	0.45023	0.87985	n/a	n/a	n/a	n/a	n/a	n/a	0.43577	3	-22	0.26
2	10	0.58068	1.3038	n/a	n/a	n/a	n/a	n/a	n/a	0.50923	3	-23	0.27
3	1	0.59494	1.3235	n/a	n/a	n/a	n/a	n/a	n/a	0.4005	3	-24	0.1
3	2	0.4728	1.6503	n/a	n/a	n/a	n/a	n/a	n/a	0.55931	3	-25	0.11
3	3	0.48712	2.0385	n/a	n/a	n/a	n/a	n/a	n/a	0.40039	3	-26	0.12
3	4	0.47251	2.5195	n/a	n/a	n/a	n/a	n/a	n/a	0.47959	4	-24	0.13
3	5	0.48225	2.026	n/a	n/a	n/a	n/a	n/a	n/a	0.4612	3	-25	0.12
3	6	0.59311	2.5455	n/a	n/a	n/a	n/a	n/a	n/a	0.48465	4	-23	0.13
3	7	0.5284799999999999	1.8246	n/a	n/a	n/a	n/a	n/a	n/a	0.55826	3	-24	0.12
3	8	0.51462	2.1575	n/a	n/a	n/a	n/a	n/a	n/a	0.53877	3	-25	0.13
3	9	0.41531	3.4144	n/a	n/a	n/a	n/a	n/a	n/a	0.42716	5	-26	0.14
3	10	0.56528	1.8912	n/a	n/a	n/a	n/a	n/a	n/a	0.52868	3	-27	0.15
4	1	0.59206	n/a	0.8	3	2	2	1	4.1243	0.4355	2	-25	n/a
4	2	0.54658	n/a	1.25	5	1	1	1	1.927	0.42458	1	-26	n/a
4	3	0.52123	n/a	0.64	2	2	1	0	3.1845	0.45214	2	-24	n/a
4	4	0.4591	n/a	0.8	3	1	2	0	2.6886	0.42939	1	-25	n/a
4	5	0.43302	n/a	1	4	2	2	1	3.8579	0.43381	1	-26	n/a
4	6	0.5076000000000001	n/a	0.512	1	2	2	1	3.2097	0.56203	1	-27	n/a
4	7	0.40919	n/a	0.64	2	2	1	0	2.8221	0.53008	2	-25	n/a
4	8	0.4557	n/a	0.512	1	2	2	1	1.6417	0.59297	1	-26	n/a
4	9	0.54056	n/a	1.25	5	2	1	0	3.4292	0.53572	2	-24	n/a
4	10	0.47485	n/a	1	4	1	1	1	5.5718	0.42592	1	-25	n/a
3	1	0.48667	8.5648	n/a	n/a	n/a	n/a	n/a	n/a	0.45907	5	-26	0.16
3	2	0.50434	2.9725	n/a	n/a	n/a	n/a	n/a	n/a	0.51977	5	-27	0.17
3	3	0.46818	4.7008	n/a	n/a	n/a	n/a	n/a	n/a	0.55182	5	-28	0.18
3	4	0.54653	3.1235	n/a	n/a	n/a	n/a	n/a	n/a	0.52191	5	-29	0.19
3	5	0.42907	1.1251	n/a	n/a	n/a	n/a	n/a	n/a	0.42773	3	-30	0.2
3	6	0.57197	1.5288	n/a	n/a	n/a	n/a	n/a	n/a	0.48728	3	-31	0.21
3	7	0.45763	2.3595	n/a	n/a	n/a	n/a	n/a	n/a	0.48403	4	-29	0.22
3	8	0.48228	1.6368	n/a	n/a	n/a	n/a	n/a	n/a	0.57999	3	-30	0.21
3	9	0.54092	2.2947	n/a	n/a	n/a	n/a	n/a	n/a	0.57564	4	-28	0.22
3	10	0.55919	2.1474	n/a	n/a	n/a	n/a	n/a	n/a	0.45957	3	-29	0.21
3	1	0.52349	2.0291	n/a	n/a	n/a	n/a	n/a	n/a	0.59532	3	-30	0.22
3	2	0.5900300000000001	1.7933	n/a	n/a	n/a	n/a	n/a	n/a	0.52117	3	-31	0.23
3	3	0.48151	2.6843	n/a	n/a	n/a	n/a	n/a	n/a	0.58447	4	-29	0.24
3	4	0.45793	2.2209	n/a	n/a	n/a	n/a	n/a	n/a	0.41725	3	-30	0.23
3	5	0.4126	2.7261	n/a	n/a	n/a	n/a	n/a	n/a	0.4466	4	-28	0.24
3	6	0.49499	2.1284	n/a	n/a	n/a	n/a	n/a	n/a	0.48963	3	-29	0.23
3	7	0.5464599999999999	2.3349	n/a	n/a	n/a	n/a	n/a	n/a	0.50636	4	-27	0.24
3	8	0.54078	1.925	n/a	n/a	n/a	n/a	n/a	n/a	0.54618	3	-28	0.23
3	9	0.40134	2.3576	n/a	n/a	n/a	n/a	n/a	n/a	0.59998	4	-26	0.24
3	10	0.48702	2.6999	n/a	n/a	n/a	n/a	n/a	n/a	0.48042	4	-24	0.23
6	1	0.49652	n/a	3.9063	5	2	2	1	9.7912	0.41074	1	-25	n/a
6	2	0.49245	n/a	2.5	3	2	2	1	5.9624	0.41227	2	-23	n/a
6	3	0.52512	n/a	2	2	1	2	0	5.7451	0.44076	2	-21	n/a
6	4	0.47258	n/a	2.5	3	1	1	1	3.7298	0.44491	2	-19	n/a
6	5	0.40739	n/a	1.6	1	2	1	0	3.9655	0.40226	2	-17	n/a
6	6	0.55969	n/a	2	2	2	2	1	4.9097	0.54249	1	-18	n/a
6	7	0.58265	n/a	3.125	4	2	1	0	3.7276	0.56792	2	-16	n/a
6	8	0.43184	n/a	1.6	1	2	1	0	3.1286	0.45534	2	-14	n/a
6	9	0.57124	n/a	3.9063	5	1	2	0	5.6857	0.4747	2	-12	n/a
6	10	0.41265	n/a	3.125	4	1	2	0	5.413	0.56917	2	-10	n/a
5	1	0.55649	n/a	1.056	1	2	1	0	2.5798	0.41454	2	-8	n/a
5	2	0.54803	n/a	1.65	3	2	2	1	3.2728	0.58384	2	-6	n/a
5	3	0.46543	n/a	1.32	2	2	1	0	4.0297	0.5520699999999999	2	-4	n/a
5	4	0.45461	n/a	1.32	2	2	1	0	3.5871	0.5438	2	-2	n/a
5	5	0.40373	n/a	2.5781	5	2	1	0	3.725	0.46441	2	0	n/a
5	6	0.55903	n/a	1.65	3	1	1	1	5.9098	0.56507	2	2	n/a
5	7	0.4528	n/a	2.5781	5	2	2	1	4.0446	0.56006	1	1	n/a
5	8	0.50923	n/a	1.056	1	1	2	0	3.2829	0.41734	2	3	n/a
5	9	0.44231	n/a	2.0625	4	2	1	0	3.3739	0.48573	2	5	n/a
5	10	0.54451	n/a	2.0625	4	2	2	1	3.7265	0.58543	1	4	n/a
2	1	0.56491	5.4629	n/a	n/a	n/a	n/a	n/a	n/a	0.48524	5	3	0.28
2	2	0.40582	2.2745	n/a	n/a	n/a	n/a	n/a	n/a	0.48625	5	2	0.29
2	3	0.43065	3.4424	n/a	n/a	n/a	n/a	n/a	n/a	0.51481	5	1	0.3
2	4	0.58224	0.41743	n/a	n/a	n/a	n/a	n/a	n/a	0.56588	3	0	0.31
2	5	0.5809	1.6667	n/a	n/a	n/a	n/a	n/a	n/a	0.55629	4	2	0.32
2	6	0.41749	1.4831	n/a	n/a	n/a	n/a	n/a	n/a	0.51622	4	4	0.31
2	7	0.4427	1.3939	n/a	n/a	n/a	n/a	n/a	n/a	0.5101	4	6	0.3
2	8	0.43885	1.614	n/a	n/a	n/a	n/a	n/a	n/a	0.50947	4	8	0.29
2	9	0.46163	1.2276	n/a	n/a	n/a	n/a	n/a	n/a	0.43866	3	7	0.28
2	10	0.57406	1.822	n/a	n/a	n/a	n/a	n/a	n/a	0.56504	4	9	0.29
4	1	0.41797	n/a	1	4	1	1	1	7.0252	0.5173	1	8	n/a
4	2	0.51851	n/a	1	4	2	1	0	3.5597	0.43485	2	10	n/a
4	3	0.59635	n/a	1.25	5	2	1	0	3.0223	0.43804	2	12	n/a
4	4	0.58616	n/a	0.8	3	2	2	1	1.7835	0.5492	2	14	n/a
4	5	0.42053	n/a	0.64	2	1	1	1	1.631	0.4987	1	13	n/a
4	6	0.42498	n/a	0.8	3	1	1	1	5.8147	0.55689	2	15	n/a
4	7	0.5477	n/a	0.512	1	1	2	0	1.9347	0.5396300000000001	2	17	n/a
4	8	0.41488	n/a	0.64	2	2	2	1	5.2501	0.496	1	16	n/a
4	9	0.41251	n/a	1.25	5	1	2	0	3.2409	0.46281	2	18	n/a
4	10	0.5998	n/a	0.512	1	1	1	1	2.3541	0.43025	1	17	n/a
3	1	0.58807	1.812	n/a	n/a	n/a	n/a	n/a	n/a	0.48852	3	16	0.22
3	2	0.46978	1.9871	n/a	n/a	n/a	n/a	n/a	n/a	0.44661	3	15	0.23
3	3	0.47901	2.3125	n/a	n/a	n/a	n/a	n/a	n/a	0.40516	4	17	0.24
3	4	0.58352	2.1384	n/a	n/a	n/a	n/a	n/a	n/a	0.54478	3	16	0.23
3	5	0.44965	2.0482	n/a	n/a	n/a	n/a	n/a	n/a	0.51835	3	15	0.24
3	6	0.51958	2.5306	n/a	n/a	n/a	n/a	n/a	n/a	0.48931	4	17	0.25
3	7	0.56152	1.911	n/a	n/a	n/a	n/a	n/a	n/a	0.42053	3	16	0.24
3	8	0.41537	2.0216	n/a	n/a	n/a	n/a	n/a	n/a	0.4967	3	15	0.25
3	9	0.46773	2.0883	n/a	n/a	n/a	n/a	n/a	n/a	0.5923	3	14	0.26
3	10	0.45252	2.4473	n/a	n/a	n/a	n/a	n/a	n/a	0.55903	4	16	0.27
4	1	0.42634	n/a	0.8	3	1	1	1	4.533	0.54895	2	18	n/a
4	2	0.57886	n/a	1	4	1	1	1	2.2732	0.55762	1	17	n/a
4	3	0.43419	n/a	0.512	1	2	2	1	1.9629	0.41023	1	16	n/a
4	4	0.46407	n/a	1	4	1	1	1	3.8688	0.5498499999999999	1	15	n/a
4	5	0.55069	n/a	0.8	3	2	2	1	3.8968	0.41321	2	17	n/a
4	6	0.49146	n/a	0.64	2	2	2	1	3.0904	0.41288	1	16	n/a
4	7	0.5703	n/a	0.512	1	1	2	0	2.1998	0.5661	2	18	n/a
4	8	0.53922	n/a	0.64	2	2	2	1	2.9277	0.42405	1	17	n/a
4	9	0.44038	n/a	1.25	5	2	1	0	2.5389	0.57054	2	19	n/a
4	10	0.58318	n/a	1.25	5	1	2	0	2.8569	0.47829	2	21	n/a
6	1	0.52245	n/a	1.6	1	2	1	0	4.6271	0.5903	2	23	n/a
6	2	0.43349	n/a	3.9063	5	2	2	1	5.5468	0.4605	1	22	n/a
6	3	0.48619	n/a	3.125	4	1	2	0	4.6729	0.50657	2	24	n/a
6	4	0.5825	n/a	3.125	4	1	1	1	5.2529	0.55999	1	23	n/a
6	5	0.58722	n/a	2	2	2	1	0	3.7071	0.51429	2	25	n/a
6	6	0.42278	n/a	2.5	3	1	2	0	4.5857	0.4233	1	24	n/a
6	7	0.57379	n/a	3.9063	5	1	2	0	5.2402	0.4861	2	26	n/a
6	8	0.55894	n/a	2	2	1	1	1	3.7892	0.55544	1	25	n/a
6	9	0.55844	n/a	2.5	3	1	1	1	4.0849	0.52378	2	27	n/a
6	10	0.5979	n/a	1.6	1	2	1	0	3.0952	0.41161	2	29	n/a
1	1	0.57957	5.7203	n/a	n/a	n/a	n/a	n/a	n/a	0.51698	5	28	0.24
1	2	0.51999	2.8369	n/a	n/a	n/a	n/a	n/a	n/a	0.58342	5	27	0.25
1	3	0.47848	0.9928399999999999	n/a	n/a	n/a	n/a	n/a	n/a	0.50103	4	29	0.26
1	4	0.53811	0.9454	n/a	n/a	n/a	n/a	n/a	n/a	0.42439	4	31	0.25
1	5	0.51091	0.6202	n/a	n/a	n/a	n/a	n/a	n/a	0.59814	4	33	0.24
1	6	0.51652	0.921	n/a	n/a	n/a	n/a	n/a	n/a	0.46238	4	35	0.23
1	7	0.4589	0.4368	n/a	n/a	n/a	n/a	n/a	n/a	0.40206	3	34	0.22
1	8	0.56459	0.90832	n/a	n/a	n/a	n/a	n/a	n/a	0.53734	4	36	0.23
1	9	0.59982	1.5034	n/a	n/a	n/a	n/a	n/a	n/a	0.40784	5	35	0.22
1	10	0.53499	0.61186	n/a	n/a	n/a	n/a	n/a	n/a	0.54028	4	37	0.23
1	1	0.53847	0.91961	n/a	n/a	n/a	n/a	n/a	n/a	0.52006	4	39	0.22
1	2	0.51829	0.25943	n/a	n/a	n/a	n/a	n/a	n/a	0.58431	3	38	0.21
1	3	0.49701	0.8554	n/a	n/a	n/a	n/a	n/a	n/a	0.58233	4	40	0.22
1	4	0.59018	0.86997	n/a	n/a	n/a	n/a	n/a	n/a	0.52001	4	42	0.21
1	5	0.57804	0.95487	n/a	n/a	n/a	n/a	n/a	n/a	0.54257	4	44	0.2
1	6	0.49068	0.90677	n/a	n/a	n/a	n/a	n/a	n/a	0.46162	4	46	0.19
1	7	0.41137	0.72581	n/a	n/a	n/a	n/a	n/a	n/a	0.4212	4	48	0.18
1	8	0.4054	0.78886	n/a	n/a	n/a	n/a	n/a	n/a	0.46273	4	50	0.17
1	9	0.57395	0.88863	n/a	n/a	n/a	n/a	n/a	n/a	0.49495	4	52	0.16
1	10	0.48439	0.73798	n/a	n/a	n/a	n/a	n/a	n/a	0.46336	4	54	0.15
1	1	0.51372	1.1838	n/a	n/a	n/a	n/a	n/a	n/a	0.44496	5	53	0.14
1	2	0.4237	0.52089	n/a	n/a	n/a	n/a	n/a	n/a	0.41159	3	52	0.15
1	3	0.40335	0.87888	n/a	n/a	n/a	n/a	n/a	n/a	0.4431	4	54	0.16
1	4	0.47736	0.80716	n/a	n/a	n/a	n/a	n/a	n/a	0.41629	4	56	0.15
1	5	0.43039	0.8742799999999999	n/a	n/a	n/a	n/a	n/a	n/a	0.43004	4	58	0.14
1	6	0.40781	0.73967	n/a	n/a	n/a	n/a	n/a	n/a	0.57447	4	60	0.13
1	7	0.5625599999999999	0.68881	n/a	n/a	n/a	n/a	n/a	n/a	0.43056	4	62	0.12
1	8	0.5198199999999999	0.73648	n/a	n/a	n/a	n/a	n/a	n/a	0.57359	4	64	0.11
1	9	0.51072	0.67588	n/a	n/a	n/a	n/a	n/a	n/a	0.5871	3	63	0.1
1	10	0.43304	0.81311	n/a	n/a	n/a	n/a	n/a	n/a	0.55064	4	65	0.11
6	1	0.58201	n/a	2	2	1	2	0	4.8921	0.47903	2	67	n/a
6	2	0.48623	n/a	2	2	2	2	1	4.7131	0.5547800000000001	1	66	n/a
6	3	0.50848	n/a	3.125	4	2	2	1	5.063	0.46005	1	65	n/a
6	4	0.5373	n/a	3.9063	5	2	1	0	6.2468	0.5383599999999999	2	67	n/a
6	5	0.51125	n/a	1.6	1	1	1	1	4.9316	0.47071	1	66	n/a
6	6	0.45258	n/a	3.9063	5	2	1	0	5.5226	0.4472	2	68	n/a
6	7	0.5341900000000001	n/a	1.6	1	1	1	1	3.3344	0.59668	1	67	n/a
6	8	0.5979	n/a	3.125	4	1	1	1	4.8669	0.4225	1	66	n/a
6	9	0.53239	n/a	2.5	3	1	1	1	4.6308	0.44856	2	68	n/a
6	10	0.46751	n/a	2.5	3	2	2	1	4.2009	0.42725	2	70	n/a
4	1	0.47948	n/a	0.64	2	1	2	0	5.3935	0.42956	2	72	n/a
4	2	0.43984	n/a	0.512	1	1	2	0	2.1755	0.54021	2	74	n/a
4	3	0.45229	n/a	1	4	1	2	0	2.1259	0.57835	2	76	n/a
4	4	0.41174	n/a	0.8	3	1	1	1	2.4171	0.46419	2	78	n/a
4	5	0.41609	n/a	1	4	1	2	0	2.2854	0.55818	2	80	n/a
4	6	0.51683	n/a	0.64	2	2	2	1	2.5264	0.55735	1	79	n/a
4	7	0.47226	n/a	1.25	5	2	1	0	3.3253	0.5726599999999999	2	81	n/a
4	8	0.40697	n/a	0.8	3	2	2	1	4.0952	0.52762	2	83	n/a
4	9	0.50014	n/a	1.25	5	1	2	0	4.2145	0.40238	2	85	n/a
4	10	0.42114	n/a	0.512	1	1	2	0	1.8827	0.57863	2	87	n/a
5	1	0.41113	n/a	1.32	2	1	2	0	2.8936	0.54875	2	89	n/a
5	2	0.45884	n/a	1.056	1	2	1	0	3.8782	0.53488	2	91	n/a
5	3	0.40535	n/a	2.5781	5	1	2	0	4.0166	0.46526	2	93	n/a
5	4	0.5767	n/a	1.65	3	2	2	1	3.8474	0.57843	2	95	n/a
5	5	0.48196	n/a	2.5781	5	2	1	0	3.6728	0.57803	2	97	n/a
5	6	0.41029	n/a	1.056	1	2	1	0	2.937	0.5472900000000001	2	99	n/a
5	7	0.58333	n/a	2.0625	4	2	2	1	4.5386	0.59376	1	98	n/a
5	8	0.42621	n/a	1.32	2	1	2	0	3.2042	0.51733	2	100	n/a
5	9	0.43702	n/a	1.65	3	2	2	1	3.4945	0.54129	2	102	n/a
5	10	0.51198	n/a	2.0625	4	2	1	0	3.1839	0.5643	2	104	n/a
3	1	0.42748	2.1521	n/a	n/a	n/a	n/a	n/a	n/a	0.48113	3	103	0.26
3	2	0.44355	2.3427	n/a	n/a	n/a	n/a	n/a	n/a	0.58744	4	105	0.27
3	3	0.5412400000000001	2.0957	n/a	n/a	n/a	n/a	n/a	n/a	0.59641	3	104	0.26
3	4	0.53271	2.1419	n/a	n/a	n/a	n/a	n/a	n/a	0.45013	3	103	0.27
3	5	0.59312	2.2022	n/a	n/a	n/a	n/a	n/a	n/a	0.45264	3	102	0.28
3	6	0.47306	2.857	n/a	n/a	n/a	n/a	n/a	n/a	0.5833199999999999	5	101	0.29
3	7	0.46903	2.2133	n/a	n/a	n/a	n/a	n/a	n/a	0.5286	4	103	0.3
3	8	0.4777	2.0615	n/a	n/a	n/a	n/a	n/a	n/a	0.59801	3	102	0.29
3	9	0.5413	2.3578	n/a	n/a	n/a	n/a	n/a	n/a	0.5033300000000001	4	104	0.3
3	10	0.46261	2.2592	n/a	n/a	n/a	n/a	n/a	n/a	0.53052	4	106	0.29
4	1	0.452	n/a	1	4	1	2	0	4.2647	0.53603	2	108	n/a
4	2	0.5242599999999999	n/a	0.64	2	2	1	0	2.6656	0.4833	2	110	n/a
4	3	0.56899	n/a	0.512	1	1	2	0	1.8894	0.52332	2	112	n/a
4	4	0.54734	n/a	1	4	2	1	0	3.4688	0.45864	2	114	n/a
4	5	0.41833	n/a	0.512	1	1	2	0	3.6808	0.46404	2	116	n/a
4	6	0.42778	n/a	0.8	3	1	1	1	3.4013	0.40749	2	118	n/a
4	7	0.58939	n/a	1.25	5	2	1	0	2.6822	0.54921	2	120	n/a
4	8	0.46111	n/a	0.8	3	2	2	1	2.9849	0.53037	2	122	n/a
4	9	0.49108	n/a	0.64	2	1	2	0	2.7214	0.49988	2	124	n/a
4	10	0.43443	n/a	1.25	5	2	1	0	2.5424	0.45591	2	126	n/a
6	1	0.58294	n/a	1.6	1	1	2	0	4.2498	0.49965	2	128	n/a
6	2	0.51202	n/a	2	2	1	1	1	4.1378	0.47589	1	127	n/a
6	3	0.42929	n/a	3.125	4	1	2	0	4.7428	0.51209	2	129	n/a
6	4	0.43944	n/a	1.6	1	2	1	0	3.2713	0.52001	2	131	n/a
6	5	0.52356	n/a	2	2	2	2	1	3.2954	0.45637	1	130	n/a
6	6	0.49661	n/a	3.125	4	1	2	0	4.6448	0.5031099999999999	2	132	n/a
6	7	0.55352	n/a	3.9063	5	2	1	0	5.3505	0.46345	2	134	n/a
6	8	0.52351	n/a	2.5	3	1	1	1	4.1993	0.5078	2	136	n/a
6	9	0.46745	n/a	3.9063	5	2	1	0	5.1318	0.50959	2	138	n/a
6	10	0.47097	n/a	2.5	3	2	2	1	3.7575	0.5686099999999999	2	140	n/a
1	1	0.46267	12.207	n/a	n/a	n/a	n/a	n/a	n/a	0.51068	5	139	0.1
1	2	0.50086	4.1865	n/a	n/a	n/a	n/a	n/a	n/a	0.58714	5	138	0.11
1	3	0.46259	2.5667	n/a	n/a	n/a	n/a	n/a	n/a	0.48906	5	137	0.12
1	4	0.49438	0.64951	n/a	n/a	n/a	n/a	n/a	n/a	0.47788	3	136	0.13
1	5	0.50666	0.9734	n/a	n/a	n/a	n/a	n/a	n/a	0.43468	5	135	0.14
1	6	0.4286	0.69772	n/a	n/a	n/a	n/a	n/a	n/a	0.54196	4	137	0.15
1	7	0.55604	0.78825	n/a	n/a	n/a	n/a	n/a	n/a	0.56852	4	139	0.14
1	8	0.45228	0.74281	n/a	n/a	n/a	n/a	n/a	n/a	0.53382	4	141	0.13
1	9	0.56513	0.73194	n/a	n/a	n/a	n/a	n/a	n/a	0.54069	4	143	0.12
1	10	0.48205	0.76712	n/a	n/a	n/a	n/a	n/a	n/a	0.53742	4	145	0.11
2	1	0.50149	1.1031	n/a	n/a	n/a	n/a	n/a	n/a	0.55391	3	144	0.28
2	2	0.49626	0.91339	n/a	n/a	n/a	n/a	n/a	n/a	0.42951	3	143	0.29
2	3	0.42341	1.736	n/a	n/a	n/a	n/a	n/a	n/a	0.47738	4	145	0.3
2	4	0.52845	0.95523	n/a	n/a	n/a	n/a	n/a	n/a	0.51425	3	144	0.29
2	5	0.58562	1.3664	n/a	n/a	n/a	n/a	n/a	n/a	0.49762	4	146	0.3
2	6	0.47691	0.9700800000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.5925	3	145	0.29
2	7	0.53043	1.8165	n/a	n/a	n/a	n/a	n/a	n/a	0.54238	4	147	0.3
2	8	0.55215	2.032	n/a	n/a	n/a	n/a	n/a	n/a	0.46256	5	146	0.29
2	9	0.54127	1.2723	n/a	n/a	n/a	n/a	n/a	n/a	0.43188	3	145	0.3
2	10	0.49555	1.7623	n/a	n/a	n/a	n/a	n/a	n/a	0.43515	4	147	0.31
2	1	0.45273	0.98712	n/a	n/a	n/a	n/a	n/a	n/a	0.57054	3	146	0.3
2	2	0.57331	0.8892099999999999	n/a	n/a	n/a	n/a	n/a	n/a	0.49525	3	145	0.31
2	3	0.47102	1.5915	n/a	n/a	n/a	n/a	n/a	n/a	0.55716	4	147	0.32
2	4	0.55536	0.99516	n/a	n/a	n/a	n/a	n/a	n/a	0.59292	3	146	0.31
2	5	0.53426	1.6736	n/a	n/a	n/a	n/a	n/a	n/a	0.45543	4	148	0.32
2	6	0.47584	1.7757	n/a	n/a	n/a	n/a	n/a	n/a	0.49205	4	150	0.31
2	7	0.57579	1.0962	n/a	n/a	n/a	n/a	n/a	n/a	0.52396	3	149	0.3
2	8	0.4467	1.7332	n/a	n/a	n/a	n/a	n/a	n/a	0.49287	4	151	0.31
2	9	0.44361	2.0747	n/a	n/a	n/a	n/a	n/a	n/a	0.51854	5	150	0.3
2	10	0.5656600000000001	1.7414	n/a	n/a	n/a	n/a	n/a	n/a	0.47357	4	152	0.31
5	1	0.51955	n/a	1.65	3	2	2	1	4.3292	0.57012	2	154	n/a
5	2	0.48538	n/a	1.65	3	2	2	1	3.1457	0.5372400000000001	2	156	n/a
5	3	0.40369	n/a	1.32	2	2	1	0	2.2039	0.42663	2	158	n/a
5	4	0.4832	n/a	1.32	2	1	2	0	2.759	0.51883	2	160	n/a
5	5	0.52506	n/a	2.5781	5	2	1	0	3.9271	0.48277	2	162	n/a
5	6	0.44159	n/a	1.056	1	1	1	1	4.3234	0.41156	1	161	n/a
5	7	0.4498	n/a	2.0625	4	1	2	0	5.1714	0.46823	2	163	n/a
5	8	0.57974	n/a	2.0625	4	2	2	1	5.2425	0.55946	1	162	n/a
