block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
1	5	0.58229	0.4857	n/a	n/a	n/a	n/a	n/a	n/a	0.55096	3	96	0.16
1	6	0.54834	0.63453	n/a	n/a	n/a	n/a	n/a	n/a	0.57798	4	98	0.17
1	7	0.48822	0.55819	n/a	n/a	n/a	n/a	n/a	n/a	0.42619	3	97	0.16
1	8	0.58105	0.85826	n/a	n/a	n/a	n/a	n/a	n/a	0.50728	4	99	0.17
1	9	0.45668	0.85473	n/a	n/a	n/a	n/a	n/a	n/a	0.5332	4	101	0.16
1	10	0.442	1.1654	n/a	n/a	n/a	n/a	n/a	n/a	0.5589499999999999	5	100	0.15
6	1	0.49942	n/a	2	2	2	1	0	4.8599	0.59104	2	102	n/a
6	2	0.47645	n/a	3.125	4	1	2	0	4.7043	0.40373	2	104	n/a
6	3	0.45945	n/a	1.6	1	2	1	0	2.8872	0.58722	2	106	n/a
6	4	0.54738	n/a	3.9063	5	1	2	0	5.4853	0.5059399999999999	2	108	n/a
6	5	0.5668	n/a	3.9063	5	2	1	0	5.2587	0.47805	2	110	n/a
6	6	0.59739	n/a	2.5	3	1	2	0	4.5295	0.53715	1	109	n/a
6	7	0.43212	n/a	1.6	1	2	1	0	3.7075	0.5005500000000001	2	111	n/a
6	8	0.4664	n/a	2	2	1	2	0	4.2191	0.5224299999999999	2	113	n/a
6	9	0.47717	n/a	3.125	4	1	1	1	4.745	0.58621	1	112	n/a
6	10	0.44239	n/a	2.5	3	1	2	0	4.5724	0.53949	1	111	n/a
3	1	0.41985	1.9533	n/a	n/a	n/a	n/a	n/a	n/a	0.46066	3	110	0.16
3	2	0.5803199999999999	2.0258	n/a	n/a	n/a	n/a	n/a	n/a	0.47961	3	109	0.17
3	3	0.53486	2.3372	n/a	n/a	n/a	n/a	n/a	n/a	0.58407	4	111	0.18
3	4	0.47926	2.1011	n/a	n/a	n/a	n/a	n/a	n/a	0.46324	3	110	0.17
3	5	0.43823	2.4926	n/a	n/a	n/a	n/a	n/a	n/a	0.5379	4	112	0.18
3	6	0.47807	2.7193	n/a	n/a	n/a	n/a	n/a	n/a	0.57855	5	111	0.17
3	7	0.52054	2.5211	n/a	n/a	n/a	n/a	n/a	n/a	0.52518	4	113	0.18
3	8	0.46915	2.581	n/a	n/a	n/a	n/a	n/a	n/a	0.5367499999999999	4	115	0.17
3	9	0.40368	2.3131	n/a	n/a	n/a	n/a	n/a	n/a	0.48641	3	114	0.16
3	10	0.49182	2.3953	n/a	n/a	n/a	n/a	n/a	n/a	0.46392	4	116	0.17
4	1	0.57191	n/a	1.25	5	2	1	0	2.819	0.51267	2	118	n/a
4	2	0.459	n/a	0.8	3	2	2	1	3.5703	0.48519	2	120	n/a
4	3	0.4803	n/a	1.25	5	1	2	0	2.7775	0.54588	2	122	n/a
4	4	0.50285	n/a	0.8	3	2	2	1	3.2862	0.58725	2	124	n/a
4	5	0.54131	n/a	0.512	1	1	2	0	2.2856	0.47612	2	126	n/a
4	6	0.56821	n/a	0.64	2	2	2	1	4.753	0.45873	1	125	n/a
4	7	0.50553	n/a	0.512	1	1	2	0	3.8859	0.4531	2	127	n/a
4	8	0.52751	n/a	1	4	1	2	0	2.5151	0.46983	2	129	n/a
4	9	0.47787	n/a	1	4	1	2	0	2.7691	0.50246	2	131	n/a
4	10	0.58014	n/a	0.64	2	1	2	0	6.3029	0.58369	2	133	n/a
3	1	0.52902	2.3105	n/a	n/a	n/a	n/a	n/a	n/a	0.47726	3	132	0.16
3	2	0.40413	2.4717	n/a	n/a	n/a	n/a	n/a	n/a	0.49364	4	134	0.17
3	3	0.44918	2.6012	n/a	n/a	n/a	n/a	n/a	n/a	0.59417	4	136	0.16
3	4	0.55555	2.3714	n/a	n/a	n/a	n/a	n/a	n/a	0.49099	4	138	0.15
3	5	0.46354	2.3579	n/a	n/a	n/a	n/a	n/a	n/a	0.41342	3	137	0.14
3	6	0.5076000000000001	2.0609	n/a	n/a	n/a	n/a	n/a	n/a	0.52702	3	136	0.15
3	7	0.48774	2.5748	n/a	n/a	n/a	n/a	n/a	n/a	0.56517	4	138	0.16
3	8	0.59083	3.26	n/a	n/a	n/a	n/a	n/a	n/a	0.53216	5	137	0.15
3	9	0.54865	2.1066	n/a	n/a	n/a	n/a	n/a	n/a	0.43283	3	136	0.16
3	10	0.59638	2.4632	n/a	n/a	n/a	n/a	n/a	n/a	0.47558	4	138	0.17
3	1	0.55493	2.1746	n/a	n/a	n/a	n/a	n/a	n/a	0.4659	3	137	0.16
3	2	0.46242	2.3461	n/a	n/a	n/a	n/a	n/a	n/a	0.57322	4	139	0.17
3	3	0.5651	1.9672	n/a	n/a	n/a	n/a	n/a	n/a	0.55305	3	138	0.16
3	4	0.59037	2.171	n/a	n/a	n/a	n/a	n/a	n/a	0.49798	3	137	0.17
3	5	0.56115	2.7002	n/a	n/a	n/a	n/a	n/a	n/a	0.4122	5	136	0.18
3	6	0.40159	2.0943	n/a	n/a	n/a	n/a	n/a	n/a	0.4468	3	135	0.19
3	7	0.5394099999999999	2.4428	n/a	n/a	n/a	n/a	n/a	n/a	0.40454	4	137	0.2
3	8	0.45606	2.2904	n/a	n/a	n/a	n/a	n/a	n/a	0.47653	3	136	0.19
3	9	0.5114300000000001	2.2196	n/a	n/a	n/a	n/a	n/a	n/a	0.53152	3	135	0.2
3	10	0.40276	2.8452	n/a	n/a	n/a	n/a	n/a	n/a	0.48772	5	134	0.21
6	1	0.43648	n/a	1.6	1	2	1	0	6.8199	0.5848100000000001	2	136	n/a
6	2	0.45441	n/a	1.6	1	2	1	0	3.4209	0.53616	2	138	n/a
6	3	0.4362	n/a	3.9063	5	1	2	0	5.5741	0.44337	2	140	n/a
6	4	0.4472	n/a	2.5	3	1	2	0	4.2917	0.57189	1	139	n/a
6	5	0.43287	n/a	2	2	2	1	0	4.2385	0.45985	2	141	n/a
6	6	0.57697	n/a	3.9063	5	2	1	0	5.8387	0.59158	2	143	n/a
6	7	0.41736	n/a	2	2	2	1	0	3.2072	0.55259	2	145	n/a
6	8	0.50872	n/a	3.125	4	2	2	1	6.8525	0.44484	1	144	n/a
6	9	0.46642	n/a	3.125	4	1	2	0	4.762	0.58649	2	146	n/a
6	10	0.44698	n/a	2.5	3	1	2	0	4.9151	0.55259	1	145	n/a
6	1	0.57956	n/a	3.125	4	2	1	0	5.3611	0.4014	2	147	n/a
6	2	0.58258	n/a	2	2	1	2	0	3.7577	0.59975	2	149	n/a
6	3	0.43343	n/a	3.9063	5	1	2	0	5.8004	0.5692700000000001	2	151	n/a
6	4	0.56934	n/a	3.125	4	2	1	0	4.9718	0.52793	2	153	n/a
6	5	0.47755	n/a	1.6	1	2	1	0	3.6437	0.5421	2	155	n/a
6	6	0.43748	n/a	1.6	1	2	1	0	3.523	0.53318	2	157	n/a
6	7	0.5703	n/a	2	2	2	2	1	4.5341	0.5004999999999999	1	156	n/a
6	8	0.43514	n/a	2.5	3	1	2	0	5.8396	0.54952	1	155	n/a
6	9	0.45222	n/a	3.9063	5	2	1	0	5.566	0.42482	2	157	n/a
6	10	0.50507	n/a	2.5	3	2	2	1	4.3078	0.48687	2	159	n/a
2	1	0.53681	1.2793	n/a	n/a	n/a	n/a	n/a	n/a	0.45024	3	158	0.16
2	2	0.45282	1.3036	n/a	n/a	n/a	n/a	n/a	n/a	0.44327	3	157	0.17
2	3	0.51228	1.4785	n/a	n/a	n/a	n/a	n/a	n/a	0.59366	4	159	0.18
2	4	0.53632	1.4389	n/a	n/a	n/a	n/a	n/a	n/a	0.46583	3	158	0.17
2	5	0.41152	1.7141	n/a	n/a	n/a	n/a	n/a	n/a	0.40134	4	160	0.18
2	6	0.49561	1.5603	n/a	n/a	n/a	n/a	n/a	n/a	0.54705	4	162	0.17
2	7	0.40127	1.549	n/a	n/a	n/a	n/a	n/a	n/a	0.44261	4	164	0.16
2	8	0.49286	1.7099	n/a	n/a	n/a	n/a	n/a	n/a	0.57982	4	166	0.15
2	9	0.56792	1.5011	n/a	n/a	n/a	n/a	n/a	n/a	0.55431	3	165	0.14
2	10	0.52333	2.1698	n/a	n/a	n/a	n/a	n/a	n/a	0.48423	5	164	0.15
1	1	0.49843	0.23916	n/a	n/a	n/a	n/a	n/a	n/a	0.46397	3	163	0.16
1	2	0.52617	0.28923	n/a	n/a	n/a	n/a	n/a	n/a	0.51083	3	162	0.17
1	3	0.54387	0.52373	n/a	n/a	n/a	n/a	n/a	n/a	0.56775	3	161	0.18
1	4	0.48625	0.67164	n/a	n/a	n/a	n/a	n/a	n/a	0.43938	4	163	0.19
1	5	0.46	0.86224	n/a	n/a	n/a	n/a	n/a	n/a	0.40594	4	165	0.18
1	6	0.40868	0.69029	n/a	n/a	n/a	n/a	n/a	n/a	0.57078	4	167	0.17
1	7	0.57156	0.81146	n/a	n/a	n/a	n/a	n/a	n/a	0.41388	4	169	0.16
1	8	0.51392	0.69519	n/a	n/a	n/a	n/a	n/a	n/a	0.42903	4	171	0.15
1	9	0.40682	0.73699	n/a	n/a	n/a	n/a	n/a	n/a	0.54709	4	173	0.14
1	10	0.55011	0.8935	n/a	n/a	n/a	n/a	n/a	n/a	0.51966	4	175	0.13
1	1	0.52557	0.37944	n/a	n/a	n/a	n/a	n/a	n/a	0.42071	3	174	0.12
1	2	0.43319	0.26263	n/a	n/a	n/a	n/a	n/a	n/a	0.43991	3	173	0.13
1	3	0.57341	0.71387	n/a	n/a	n/a	n/a	n/a	n/a	0.45609	4	175	0.14
1	4	0.55003	0.69375	n/a	n/a	n/a	n/a	n/a	n/a	0.43563	4	177	0.13
1	5	0.47595	0.43616	n/a	n/a	n/a	n/a	n/a	n/a	0.48742	3	176	0.12
1	6	0.55028	0.6759500000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.52837	4	178	0.13
1	7	0.51722	0.72728	n/a	n/a	n/a	n/a	n/a	n/a	0.50966	4	180	0.12
1	8	0.47333	1.1775	n/a	n/a	n/a	n/a	n/a	n/a	0.5125999999999999	5	179	0.11
1	9	0.50354	1.0076	n/a	n/a	n/a	n/a	n/a	n/a	0.44824	5	178	0.12
1	10	0.52702	0.49826	n/a	n/a	n/a	n/a	n/a	n/a	0.53711	3	177	0.13
6	1	0.52669	n/a	1.6	1	1	1	1	7.6816	0.5748	1	176	n/a
6	2	0.55768	n/a	2.5	3	1	1	1	4.7778	0.56869	2	178	n/a
6	3	0.54278	n/a	2	2	1	1	1	4.0928	0.46121	1	177	n/a
6	4	0.53125	n/a	3.125	4	2	1	0	4.6952	0.49079	2	179	n/a
6	5	0.42984	n/a	3.9063	5	2	1	0	5.1594	0.41356	2	181	n/a
6	6	0.5856	n/a	1.6	1	1	2	0	3.4941	0.56613	2	183	n/a
6	7	0.49096	n/a	2.5	3	1	2	0	4.2211	0.45345	1	182	n/a
6	8	0.40575	n/a	3.125	4	2	1	0	4.7334	0.57441	2	184	n/a
6	9	0.50574	n/a	3.9063	5	2	1	0	5.5576	0.41404	2	186	n/a
6	10	0.57592	n/a	2	2	2	2	1	3.4921	0.48388	1	185	n/a
1	1	0.52439	0.6037400000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.47382	3	184	0.14
1	2	0.51592	0.7040999999999999	n/a	n/a	n/a	n/a	n/a	n/a	0.59548	4	186	0.15
1	3	0.4481	0.51633	n/a	n/a	n/a	n/a	n/a	n/a	0.57302	3	185	0.14
1	4	0.54996	0.63718	n/a	n/a	n/a	n/a	n/a	n/a	0.45662	3	184	0.15
1	5	0.45353	0.90934	n/a	n/a	n/a	n/a	n/a	n/a	0.47597	4	186	0.16
1	6	0.5535099999999999	1.2217	n/a	n/a	n/a	n/a	n/a	n/a	0.54462	5	185	0.15
1	7	0.45133	0.77823	n/a	n/a	n/a	n/a	n/a	n/a	0.4596	4	187	0.16
1	8	0.5975	0.82294	n/a	n/a	n/a	n/a	n/a	n/a	0.55694	4	189	0.15
1	9	0.44786	0.88434	n/a	n/a	n/a	n/a	n/a	n/a	0.52962	4	191	0.14
1	10	0.43653	0.84399	n/a	n/a	n/a	n/a	n/a	n/a	0.5362	4	193	0.13
2	1	0.4471	1.947	n/a	n/a	n/a	n/a	n/a	n/a	0.59332	5	192	0.16
2	2	0.45756	1.3935	n/a	n/a	n/a	n/a	n/a	n/a	0.51655	3	191	0.17
2	3	0.46883	1.8159	n/a	n/a	n/a	n/a	n/a	n/a	0.40138	4	193	0.18
2	4	0.5551700000000001	1.604	n/a	n/a	n/a	n/a	n/a	n/a	0.40097	4	195	0.17
2	5	0.50537	1.3366	n/a	n/a	n/a	n/a	n/a	n/a	0.48546	3	194	0.16
2	6	0.43191	1.4259	n/a	n/a	n/a	n/a	n/a	n/a	0.41973	3	193	0.17
2	7	0.53174	1.6225	n/a	n/a	n/a	n/a	n/a	n/a	0.4861	4	195	0.18
2	8	0.4156	1.6533	n/a	n/a	n/a	n/a	n/a	n/a	0.48244	4	197	0.17
2	9	0.44737	1.466	n/a	n/a	n/a	n/a	n/a	n/a	0.51981	3	196	0.16
2	10	0.42557	1.4602	n/a	n/a	n/a	n/a	n/a	n/a	0.50564	3	195	0.17
3	1	0.55671	1.6551	n/a	n/a	n/a	n/a	n/a	n/a	0.5692700000000001	3	194	0.22
3	2	0.43395	2.184	n/a	n/a	n/a	n/a	n/a	n/a	0.54411	3	193	0.23
3	3	0.42113	2.3792	n/a	n/a	n/a	n/a	n/a	n/a	0.53285	4	195	0.24
3	4	0.43382	2.3251	n/a	n/a	n/a	n/a	n/a	n/a	0.49121	4	197	0.23
3	5	0.50084	1.9608	n/a	n/a	n/a	n/a	n/a	n/a	0.52724	3	196	0.22
3	6	0.58034	2.2612	n/a	n/a	n/a	n/a	n/a	n/a	0.4119	3	195	0.23
3	7	0.40695	2.7046	n/a	n/a	n/a	n/a	n/a	n/a	0.53127	4	197	0.24
3	8	0.44534	2.3869	n/a	n/a	n/a	n/a	n/a	n/a	0.59422	4	199	0.23
3	9	0.54405	2.0407	n/a	n/a	n/a	n/a	n/a	n/a	0.40805	3	198	0.22
3	10	0.41834	2.4966	n/a	n/a	n/a	n/a	n/a	n/a	0.47082	4	200	0.23
4	1	0.51175	n/a	1	4	2	1	0	4.8312	0.51145	2	202	n/a
4	2	0.42783	n/a	1.25	5	1	2	0	2.7559	0.5309	2	204	n/a
4	3	0.46911	n/a	0.512	1	2	1	0	2.463	0.47425	2	206	n/a
4	4	0.41211	n/a	1.25	5	2	1	0	2.5062	0.55208	2	208	n/a
4	5	0.43243	n/a	0.64	2	2	2	1	2.4026	0.55013	1	207	n/a
4	6	0.51844	n/a	0.8	3	1	1	1	4.5948	0.51449	2	209	n/a
4	7	0.44518	n/a	0.8	3	1	1	1	2.8745	0.50446	2	211	n/a
4	8	0.5575599999999999	n/a	1	4	2	1	0	2.9366	0.54587	2	213	n/a
4	9	0.41798	n/a	0.512	1	2	1	0	2.6408	0.52516	2	215	n/a
