block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
2	3	0.4198	1.6034	n/a	n/a	n/a	n/a	n/a	n/a	0.45457	4	19	0.1
2	4	0.44013	1.632	n/a	n/a	n/a	n/a	n/a	n/a	0.54826	4	21	0.09
2	5	0.58652	1.5434	n/a	n/a	n/a	n/a	n/a	n/a	0.43885	3	20	0.08
2	6	0.40262	1.5776	n/a	n/a	n/a	n/a	n/a	n/a	0.4552	4	22	0.09
2	7	0.43582	1.6744	n/a	n/a	n/a	n/a	n/a	n/a	0.54349	4	24	0.08
2	8	0.47299	1.6499	n/a	n/a	n/a	n/a	n/a	n/a	0.49799	4	26	0.07000000000000001
2	9	0.42064	1.7145	n/a	n/a	n/a	n/a	n/a	n/a	0.48638	5	25	0.06
2	10	0.43168	1.3419	n/a	n/a	n/a	n/a	n/a	n/a	0.5537300000000001	3	24	0.07000000000000001
5	1	0.41304	n/a	1.056	1	1	2	0	3.6227	0.42968	2	26	n/a
5	2	0.46255	n/a	2.5781	5	2	1	0	3.7388	0.49397	2	28	n/a
5	3	0.55931	n/a	1.65	3	1	1	1	3.0108	0.5327499999999999	2	30	n/a
5	4	0.58417	n/a	2.5781	5	1	2	0	3.601	0.57203	2	32	n/a
5	5	0.4068	n/a	1.65	3	1	1	1	3.7106	0.4411	2	34	n/a
5	6	0.5495100000000001	n/a	1.056	1	1	2	0	2.8181	0.50752	2	36	n/a
5	7	0.43085	n/a	1.32	2	1	2	0	2.8037	0.42287	2	38	n/a
5	8	0.49784	n/a	2.0625	4	2	1	0	3.6247	0.5655	2	40	n/a
5	9	0.5616	n/a	2.0625	4	2	2	1	3.7314	0.51102	1	39	n/a
5	10	0.42653	n/a	1.32	2	1	2	0	2.613	0.47595	2	41	n/a
1	1	0.50937	0.6539	n/a	n/a	n/a	n/a	n/a	n/a	0.5012	3	40	0.1
1	2	0.47541	0.66614	n/a	n/a	n/a	n/a	n/a	n/a	0.5870300000000001	3	39	0.11
1	3	0.51794	0.69201	n/a	n/a	n/a	n/a	n/a	n/a	0.56415	4	41	0.12
1	4	0.52059	0.68999	n/a	n/a	n/a	n/a	n/a	n/a	0.52504	3	40	0.11
1	5	0.55527	0.71773	n/a	n/a	n/a	n/a	n/a	n/a	0.50634	4	42	0.12
1	6	0.4302	0.75666	n/a	n/a	n/a	n/a	n/a	n/a	0.51319	4	44	0.11
1	7	0.43705	0.69406	n/a	n/a	n/a	n/a	n/a	n/a	0.56751	3	43	0.1
1	8	0.53652	0.75299	n/a	n/a	n/a	n/a	n/a	n/a	0.59884	4	45	0.11
1	9	0.55507	0.82472	n/a	n/a	n/a	n/a	n/a	n/a	0.56987	4	47	0.1
1	10	0.43166	0.81684	n/a	n/a	n/a	n/a	n/a	n/a	0.5587299999999999	4	49	0.09
6	1	0.5067199999999999	n/a	1.6	1	1	2	0	2.7341	0.54265	2	51	n/a
6	2	0.48703	n/a	2.5	3	1	2	0	4.1035	0.41484	1	50	n/a
6	3	0.54073	n/a	2.5	3	2	2	1	3.8125	0.51637	2	52	n/a
6	4	0.48386	n/a	3.9063	5	2	1	0	5.1386	0.40186	2	54	n/a
6	5	0.46111	n/a	1.6	1	2	1	0	2.7919	0.4812	2	56	n/a
6	6	0.54697	n/a	3.125	4	1	2	0	4.5698	0.5118200000000001	2	58	n/a
6	7	0.52436	n/a	2	2	2	1	0	3.6379	0.40483	2	60	n/a
6	8	0.59733	n/a	2	2	1	2	0	6.3185	0.43853	2	62	n/a
6	9	0.51566	n/a	3.125	4	1	2	0	4.6828	0.4202	2	64	n/a
6	10	0.58699	n/a	3.9063	5	1	2	0	4.9542	0.55685	2	66	n/a
3	1	0.40755	2.5205	n/a	n/a	n/a	n/a	n/a	n/a	0.44641	4	68	0.1
3	2	0.44118	2.3428	n/a	n/a	n/a	n/a	n/a	n/a	0.5724900000000001	3	67	0.09
3	3	0.4329	2.4016	n/a	n/a	n/a	n/a	n/a	n/a	0.54599	4	69	0.1
3	4	0.51051	2.3026	n/a	n/a	n/a	n/a	n/a	n/a	0.48164	3	68	0.09
3	5	0.516	2.3133	n/a	n/a	n/a	n/a	n/a	n/a	0.52362	3	67	0.1
3	6	0.49683	2.737	n/a	n/a	n/a	n/a	n/a	n/a	0.41212	5	66	0.11
3	7	0.56875	2.4579	n/a	n/a	n/a	n/a	n/a	n/a	0.42967	4	68	0.12
3	8	0.59919	2.5494	n/a	n/a	n/a	n/a	n/a	n/a	0.4576	4	70	0.11
3	9	0.43189	2.4676	n/a	n/a	n/a	n/a	n/a	n/a	0.43219	4	72	0.1
3	10	0.5587800000000001	2.4148	n/a	n/a	n/a	n/a	n/a	n/a	0.45252	4	74	0.09
5	1	0.59837	n/a	1.056	1	2	1	0	2.4087	0.56942	2	76	n/a
5	2	0.55455	n/a	1.056	1	1	2	0	2.2831	0.45773	2	78	n/a
5	3	0.58026	n/a	2.5781	5	1	2	0	3.8958	0.52033	2	80	n/a
5	4	0.58467	n/a	2.0625	4	1	2	0	3.1345	0.49532	2	82	n/a
5	5	0.4478	n/a	1.65	3	1	2	0	3.015	0.55049	1	81	n/a
5	6	0.4559	n/a	1.65	3	1	1	1	3.0314	0.42214	2	83	n/a
5	7	0.56575	n/a	2.0625	4	2	2	1	4.5098	0.50819	1	82	n/a
5	8	0.59901	n/a	2.5781	5	1	2	0	3.8416	0.41882	2	84	n/a
5	9	0.59504	n/a	1.32	2	2	2	1	2.5239	0.46671	1	83	n/a
5	10	0.45557	n/a	1.32	2	1	2	0	2.3396	0.45713	2	85	n/a
6	1	0.46856	n/a	3.9063	5	1	2	0	5.073	0.52344	2	87	n/a
6	2	0.49014	n/a	2.5	3	2	2	1	3.77	0.43757	2	89	n/a
6	3	0.57323	n/a	2.5	3	1	1	1	3.6694	0.54569	2	91	n/a
6	4	0.43592	n/a	3.125	4	1	2	0	4.1314	0.53107	2	93	n/a
6	5	0.49985	n/a	3.9063	5	1	2	0	5.0661	0.48083	2	95	n/a
6	6	0.55442	n/a	2	2	1	2	0	3.0521	0.47218	2	97	n/a
6	7	0.59609	n/a	3.125	4	1	2	0	4.1408	0.59031	2	99	n/a
6	8	0.44114	n/a	1.6	1	1	2	0	2.537	0.46209	2	101	n/a
6	9	0.48799	n/a	1.6	1	1	2	0	2.6677	0.59941	2	103	n/a
6	10	0.44628	n/a	2	2	1	2	0	2.8799	0.55843	2	105	n/a
5	1	0.54371	n/a	2.0625	4	2	1	0	3.3204	0.4879	2	107	n/a
5	2	0.58668	n/a	1.32	2	1	2	0	2.3136	0.55587	2	109	n/a
5	3	0.4345	n/a	2.0625	4	1	1	1	3.0565	0.5768799999999999	1	108	n/a
5	4	0.41542	n/a	1.32	2	1	2	0	2.4166	0.46111	2	110	n/a
5	5	0.59909	n/a	1.056	1	2	1	0	2.0009	0.50374	2	112	n/a
5	6	0.47033	n/a	2.5781	5	2	1	0	3.6475	0.53952	2	114	n/a
5	7	0.52684	n/a	2.5781	5	2	1	0	3.6457	0.57219	2	116	n/a
5	8	0.57222	n/a	1.056	1	2	1	0	3.2151	0.54817	2	118	n/a
5	9	0.59618	n/a	1.65	3	2	2	1	2.5574	0.5528	2	120	n/a
5	10	0.44994	n/a	1.65	3	2	2	1	3.1579	0.44879	2	122	n/a
3	1	0.49887	2.3897	n/a	n/a	n/a	n/a	n/a	n/a	0.41321	3	121	0.08
3	2	0.45847	2.5391	n/a	n/a	n/a	n/a	n/a	n/a	0.42507	4	123	0.09
3	3	0.42372	2.3202	n/a	n/a	n/a	n/a	n/a	n/a	0.4278	3	122	0.08
3	4	0.57636	2.4283	n/a	n/a	n/a	n/a	n/a	n/a	0.42386	4	124	0.09
3	5	0.50606	2.5064	n/a	n/a	n/a	n/a	n/a	n/a	0.49926	4	126	0.08
3	6	0.45812	2.467	n/a	n/a	n/a	n/a	n/a	n/a	0.41676	4	128	0.07000000000000001
3	7	0.49216	2.5333	n/a	n/a	n/a	n/a	n/a	n/a	0.5412	4	130	0.06
3	8	0.47316	2.4548	n/a	n/a	n/a	n/a	n/a	n/a	0.56946	4	132	0.05
3	9	0.40697	2.4713	n/a	n/a	n/a	n/a	n/a	n/a	0.52174	4	134	0.04
3	10	0.5441	2.5372	n/a	n/a	n/a	n/a	n/a	n/a	0.42591	5	133	0.03
1	1	0.42861	0.76227	n/a	n/a	n/a	n/a	n/a	n/a	0.42967	4	135	0.08
1	2	0.40215	0.69426	n/a	n/a	n/a	n/a	n/a	n/a	0.40991	3	134	0.07000000000000001
1	3	0.51342	0.73993	n/a	n/a	n/a	n/a	n/a	n/a	0.46211	4	136	0.08
1	4	0.51286	0.66033	n/a	n/a	n/a	n/a	n/a	n/a	0.55975	3	135	0.07000000000000001
1	5	0.53141	0.78596	n/a	n/a	n/a	n/a	n/a	n/a	0.58057	4	137	0.08
1	6	0.52477	0.64476	n/a	n/a	n/a	n/a	n/a	n/a	0.57004	3	136	0.07000000000000001
1	7	0.52821	0.7357	n/a	n/a	n/a	n/a	n/a	n/a	0.54512	4	138	0.08
1	8	0.47177	0.75713	n/a	n/a	n/a	n/a	n/a	n/a	0.44101	4	140	0.07000000000000001
1	9	0.42896	0.7015400000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.57479	3	139	0.06
1	10	0.43696	0.72258	n/a	n/a	n/a	n/a	n/a	n/a	0.54388	3	138	0.07000000000000001
5	1	0.518	n/a	2.0625	4	1	2	0	3.2802	0.49029	2	140	n/a
5	2	0.40321	n/a	2.5781	5	2	1	0	3.6995	0.50562	2	142	n/a
5	3	0.59082	n/a	2.5781	5	2	1	0	3.7145	0.5823199999999999	2	144	n/a
5	4	0.44409	n/a	1.056	1	1	2	0	2.4317	0.47291	2	146	n/a
5	5	0.5948600000000001	n/a	1.65	3	2	2	1	2.9012	0.57621	2	148	n/a
5	6	0.46205	n/a	1.32	2	1	2	0	3.0765	0.52156	2	150	n/a
5	7	0.40867	n/a	1.056	1	1	2	0	2.1764	0.4742	2	152	n/a
5	8	0.59217	n/a	2.0625	4	2	1	0	3.194	0.44983	2	154	n/a
5	9	0.4269	n/a	1.32	2	1	2	0	2.393	0.47221	2	156	n/a
5	10	0.51553	n/a	1.65	3	2	1	0	2.9053	0.46536	1	155	n/a
3	1	0.44212	2.3169	n/a	n/a	n/a	n/a	n/a	n/a	0.5248699999999999	3	154	0.04
3	2	0.5533400000000001	2.3447	n/a	n/a	n/a	n/a	n/a	n/a	0.45627	3	153	0.05
3	3	0.5718	2.5361	n/a	n/a	n/a	n/a	n/a	n/a	0.41546	4	155	0.06
3	4	0.55589	2.385	n/a	n/a	n/a	n/a	n/a	n/a	0.41262	3	154	0.05
3	5	0.51201	2.4068	n/a	n/a	n/a	n/a	n/a	n/a	0.43845	3	153	0.06
3	6	0.51096	2.3648	n/a	n/a	n/a	n/a	n/a	n/a	0.46139	3	152	0.07000000000000001
3	7	0.52985	2.6618	n/a	n/a	n/a	n/a	n/a	n/a	0.55637	5	151	0.08
3	8	0.541	2.3697	n/a	n/a	n/a	n/a	n/a	n/a	0.49295	3	150	0.09
3	9	0.50291	2.2401	n/a	n/a	n/a	n/a	n/a	n/a	0.47048	3	149	0.1
3	10	0.4121	2.4128	n/a	n/a	n/a	n/a	n/a	n/a	0.43519	4	151	0.11
2	1	0.58104	1.5436	n/a	n/a	n/a	n/a	n/a	n/a	0.49906	3	150	0.08
2	2	0.55552	1.6914	n/a	n/a	n/a	n/a	n/a	n/a	0.40234	4	152	0.09
2	3	0.56352	1.8524	n/a	n/a	n/a	n/a	n/a	n/a	0.57246	5	151	0.08
2	4	0.58018	1.5436	n/a	n/a	n/a	n/a	n/a	n/a	0.58569	3	150	0.09
2	5	0.53452	1.8782	n/a	n/a	n/a	n/a	n/a	n/a	0.471	5	149	0.1
2	6	0.5107699999999999	1.4904	n/a	n/a	n/a	n/a	n/a	n/a	0.52726	3	148	0.11
2	7	0.45904	1.8377	n/a	n/a	n/a	n/a	n/a	n/a	0.40295	5	147	0.12
2	8	0.58805	1.9552	n/a	n/a	n/a	n/a	n/a	n/a	0.56678	5	146	0.13
2	9	0.48612	1.9021	n/a	n/a	n/a	n/a	n/a	n/a	0.4849	5	145	0.14
2	10	0.45763	1.7189	n/a	n/a	n/a	n/a	n/a	n/a	0.41839	4	147	0.15
4	1	0.52978	n/a	1.25	5	1	2	0	2.5105	0.56071	2	149	n/a
4	2	0.48402	n/a	1	4	2	1	0	2.382	0.5218	2	151	n/a
4	3	0.46348	n/a	0.512	1	2	2	1	1.5669	0.53864	1	150	n/a
4	4	0.4992	n/a	0.8	3	1	1	1	1.8915	0.52622	2	152	n/a
4	5	0.52315	n/a	0.64	2	2	1	0	1.6704	0.41588	2	154	n/a
4	6	0.46015	n/a	0.512	1	1	2	0	1.7353	0.45458	2	156	n/a
4	7	0.51981	n/a	1.25	5	2	2	1	3.3019	0.57069	1	155	n/a
4	8	0.57542	n/a	0.64	2	2	1	0	1.7466	0.56574	2	157	n/a
4	9	0.40932	n/a	0.8	3	1	1	1	1.8994	0.51159	2	159	n/a
4	10	0.58222	n/a	1	4	2	2	1	3.5567	0.40646	1	158	n/a
4	1	0.59642	n/a	1.25	5	2	1	0	2.4491	0.5796	2	160	n/a
4	2	0.49518	n/a	0.8	3	2	2	1	3.2108	0.55557	2	162	n/a
4	3	0.49429	n/a	0.512	1	1	2	0	1.6258	0.50605	2	164	n/a
4	4	0.45027	n/a	1	4	1	2	0	4.0021	0.46881	2	166	n/a
4	5	0.45315	n/a	0.8	3	2	2	1	2.0581	0.5702199999999999	2	168	n/a
4	6	0.5868	n/a	0.64	2	1	2	0	1.7666	0.50118	2	170	n/a
4	7	0.42618	n/a	0.64	2	2	1	0	1.8639	0.40053	2	172	n/a
4	8	0.59468	n/a	1.25	5	2	1	0	2.3675	0.41875	2	174	n/a
4	9	0.54649	n/a	1	4	1	2	0	2.4783	0.47138	2	176	n/a
4	10	0.54355	n/a	0.512	1	2	1	0	1.6096	0.44141	2	178	n/a
4	1	0.55323	n/a	0.8	3	2	2	1	2.0231	0.55964	2	180	n/a
4	2	0.5041099999999999	n/a	1	4	2	1	0	2.1026	0.5920800000000001	2	182	n/a
4	3	0.56617	n/a	1.25	5	1	2	0	2.1708	0.49054	2	184	n/a
4	4	0.46555	n/a	1.25	5	1	2	0	2.2838	0.55598	2	186	n/a
4	5	0.5152	n/a	0.512	1	1	2	0	1.4946	0.4167	2	188	n/a
4	6	0.55681	n/a	0.8	3	1	1	1	2.2493	0.54361	2	190	n/a
4	7	0.45284	n/a	0.64	2	2	1	0	1.7655	0.5039	2	192	n/a
4	8	0.40048	n/a	0.512	1	2	1	0	1.3803	0.43635	2	194	n/a
4	9	0.43869	n/a	0.64	2	2	1	0	1.6205	0.56724	2	196	n/a
4	10	0.50297	n/a	1	4	2	2	1	1.9443	0.43366	1	195	n/a
3	1	0.5965200000000001	2.1952	n/a	n/a	n/a	n/a	n/a	n/a	0.47706	3	194	0.1
3	2	0.50412	2.2537	n/a	n/a	n/a	n/a	n/a	n/a	0.58809	3	193	0.11
3	3	0.54816	2.9146	n/a	n/a	n/a	n/a	n/a	n/a	0.40431	5	192	0.12
3	4	0.4546	2.2602	n/a	n/a	n/a	n/a	n/a	n/a	0.45382	3	191	0.13
3	5	0.47577	2.4621	n/a	n/a	n/a	n/a	n/a	n/a	0.43992	4	193	0.14
3	6	0.46941	2.4846	n/a	n/a	n/a	n/a	n/a	n/a	0.53549	4	195	0.13
3	7	0.51004	2.3784	n/a	n/a	n/a	n/a	n/a	n/a	0.48387	3	194	0.12
3	8	0.58097	2.4598	n/a	n/a	n/a	n/a	n/a	n/a	0.51984	4	196	0.13
3	9	0.52511	2.5582	n/a	n/a	n/a	n/a	n/a	n/a	0.55193	4	198	0.12
3	10	0.53533	2.5305	n/a	n/a	n/a	n/a	n/a	n/a	0.48586	4	200	0.11
1	1	0.55369	0.57513	n/a	n/a	n/a	n/a	n/a	n/a	0.42626	3	199	0.08
1	2	0.42489	0.69494	n/a	n/a	n/a	n/a	n/a	n/a	0.47573	3	198	0.09
1	3	0.53749	0.78891	n/a	n/a	n/a	n/a	n/a	n/a	0.56279	4	200	0.1
1	4	0.59432	0.7476	n/a	n/a	n/a	n/a	n/a	n/a	0.59334	4	202	0.09
1	5	0.5095	0.70663	n/a	n/a	n/a	n/a	n/a	n/a	0.44734	3	201	0.08
1	6	0.5349	0.8632300000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.49215	4	203	0.09
1	7	0.43289	0.81168	n/a	n/a	n/a	n/a	n/a	n/a	0.53299	4	205	0.08
1	8	0.58996	0.81982	n/a	n/a	n/a	n/a	n/a	n/a	0.48607	4	207	0.07000000000000001
1	9	0.47174	0.8232	n/a	n/a	n/a	n/a	n/a	n/a	0.57075	4	209	0.06
1	10	0.46986	0.8384200000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.49242	4	211	0.05
5	1	0.48699	n/a	1.056	1	1	2	0	2.197	0.45107	2	213	n/a
5	2	0.48911	n/a	1.32	2	2	1	0	2.6033	0.4922	2	215	n/a
5	3	0.45677	n/a	1.056	1	2	1	0	2.3782	0.48432	2	217	n/a
5	4	0.58624	n/a	1.65	3	2	2	1	2.7809	0.40025	2	219	n/a
5	5	0.56643	n/a	2.5781	5	1	2	0	3.7689	0.5522	2	221	n/a
5	6	0.5824	n/a	2.0625	4	2	2	1	3.2177	0.50708	1	220	n/a
5	7	0.5013300000000001	n/a	2.0625	4	1	1	1	3.0078	0.58107	1	219	n/a
5	8	0.4195	n/a	1.65	3	2	2	1	2.7542	0.49846	2	221	n/a
5	9	0.57106	n/a	1.32	2	1	2	0	2.4301	0.56264	2	223	n/a
5	10	0.47396	n/a	2.5781	5	2	1	0	3.6579	0.55324	2	225	n/a
2	1	0.47504	1.7293	n/a	n/a	n/a	n/a	n/a	n/a	0.53438	4	227	0.14
2	2	0.52301	1.9177	n/a	n/a	n/a	n/a	n/a	n/a	0.5241	5	226	0.13
2	3	0.48076	1.5619	n/a	n/a	n/a	n/a	n/a	n/a	0.48307	4	228	0.14
2	4	0.42843	1.5125	n/a	n/a	n/a	n/a	n/a	n/a	0.57009	3	227	0.13
2	5	0.51326	1.7181	n/a	n/a	n/a	n/a	n/a	n/a	0.46329	4	229	0.14
2	6	0.41695	1.9466	n/a	n/a	n/a	n/a	n/a	n/a	0.59905	5	228	0.13
2	7	0.56371	1.7221	n/a	n/a	n/a	n/a	n/a	n/a	0.46022	4	230	0.14
2	8	0.48889	1.816	n/a	n/a	n/a	n/a	n/a	n/a	0.5374100000000001	5	229	0.13
2	9	0.50321	1.8094	n/a	n/a	n/a	n/a	n/a	n/a	0.40418	5	228	0.14
2	10	0.46945	1.4216	n/a	n/a	n/a	n/a	n/a	n/a	0.46991	3	227	0.15
6	1	0.48704	n/a	1.6	1	1	2	0	2.6364	0.47448	2	229	n/a
6	2	0.48628	n/a	3.125	4	2	1	0	4.1059	0.46623	2	231	n/a
6	3	0.44339	n/a	3.9063	5	1	2	0	5.2992	0.59595	2	233	n/a
6	4	0.46122	n/a	2	2	1	2	0	2.9999	0.45314	2	235	n/a
6	5	0.48502	n/a	3.125	4	2	1	0	5.1164	0.45104	2	237	n/a
6	6	0.4374	n/a	3.9063	5	2	1	0	4.9488	0.47601	2	239	n/a
6	7	0.46942	n/a	1.6	1	1	2	0	2.6764	0.59273	2	241	n/a
6	8	0.46678	n/a	2	2	1	2	0	3.1427	0.43911	2	243	n/a
6	9	0.50043	n/a	2.5	3	1	1	1	3.7575	0.51494	2	245	n/a
6	10	0.4852	n/a	2.5	3	1	1	1	3.6374	0.4421	2	247	n/a
2	1	0.4034	1.632	n/a	n/a	n/a	n/a	n/a	n/a	0.42503	4	249	0.16
2	2	0.50558	1.6363	n/a	n/a	n/a	n/a	n/a	n/a	0.48703	4	251	0.15
2	3	0.47469	1.6155	n/a	n/a	n/a	n/a	n/a	n/a	0.49715	4	253	0.14
2	4	0.44088	1.5963	n/a	n/a	n/a	n/a	n/a	n/a	0.47622	4	255	0.13
2	5	0.46071	1.6227	n/a	n/a	n/a	n/a	n/a	n/a	0.40505	4	257	0.12
2	6	0.58339	1.4995	n/a	n/a	n/a	n/a	n/a	n/a	0.43507	3	256	0.11
2	7	0.44128	1.6063	n/a	n/a	n/a	n/a	n/a	n/a	0.46514	4	258	0.12
2	8	0.53903	1.6289	n/a	n/a	n/a	n/a	n/a	n/a	0.57817	4	260	0.11
2	9	0.58868	1.6624	n/a	n/a	n/a	n/a	n/a	n/a	0.58094	4	262	0.1
2	10	0.54374	1.5874	n/a	n/a	n/a	n/a	n/a	n/a	0.50497	4	264	0.09
3	1	0.45038	2.4442	n/a	n/a	n/a	n/a	n/a	n/a	0.40872	4	266	0.1
3	2	0.49188	2.3431	n/a	n/a	n/a	n/a	n/a	n/a	0.422	3	265	0.09
3	3	0.55153	2.352	n/a	n/a	n/a	n/a	n/a	n/a	0.4576	3	264	0.1
3	4	0.44529	2.379	n/a	n/a	n/a	n/a	n/a	n/a	0.46043	3	263	0.11
3	5	0.52066	2.5737	n/a	n/a	n/a	n/a	n/a	n/a	0.53887	4	265	0.12
3	6	0.45749	2.5256	n/a	n/a	n/a	n/a	n/a	n/a	0.41159	4	267	0.11
3	7	0.42374	2.5535	n/a	n/a	n/a	n/a	n/a	n/a	0.49674	4	269	0.1
3	8	0.43221	2.4255	n/a	n/a	n/a	n/a	n/a	n/a	0.50292	4	271	0.09
3	9	0.55607	2.468	n/a	n/a	n/a	n/a	n/a	n/a	0.51755	4	273	0.08
3	10	0.57129	2.4299	n/a	n/a	n/a	n/a	n/a	n/a	0.44647	3	272	0.07000000000000001
4	1	0.45858	n/a	0.512	1	2	1	0	5.9837	0.52706	2	274	n/a
4	2	0.42663	n/a	1.25	5	1	2	0	2.464	0.41415	2	276	n/a
4	3	0.54776	n/a	0.64	2	1	1	1	1.7334	0.54793	1	275	n/a
4	4	0.42818	n/a	0.64	2	2	1	0	2.3692	0.4839	2	277	n/a
4	5	0.40617	n/a	1.25	5	2	1	0	2.3937	0.5081	2	279	n/a
4	6	0.42604	n/a	0.512	1	1	2	0	1.5862	0.5210399999999999	2	281	n/a
4	7	0.55585	n/a	0.8	3	1	1	1	1.8252	0.58729	2	283	n/a
4	8	0.5093800000000001	n/a	1	4	2	2	1	2.0156	0.55486	1	282	n/a
4	9	0.4608	n/a	0.8	3	2	1	0	1.8764	0.52068	1	281	n/a
4	10	0.4436	n/a	1	4	1	1	1	2.6678	0.4721	1	280	n/a
3	1	0.59178	2.3443	n/a	n/a	n/a	n/a	n/a	n/a	0.5621699999999999	3	279	0.08
3	2	0.50103	2.8347	n/a	n/a	n/a	n/a	n/a	n/a	0.41365	5	278	0.09
3	3	0.47229	2.6505	n/a	n/a	n/a	n/a	n/a	n/a	0.58417	5	277	0.1
3	4	0.52547	2.4373	n/a	n/a	n/a	n/a	n/a	n/a	0.5126500000000001	4	279	0.11
3	5	0.52968	2.5195	n/a	n/a	n/a	n/a	n/a	n/a	0.50232	4	281	0.1
3	6	0.55359	2.5365	n/a	n/a	n/a	n/a	n/a	n/a	0.55949	4	283	0.09
3	7	0.50003	2.6161	n/a	n/a	n/a	n/a	n/a	n/a	0.51525	5	282	0.08
3	8	0.56674	2.5238	n/a	n/a	n/a	n/a	n/a	n/a	0.51603	4	284	0.09
3	9	0.40483	2.392	n/a	n/a	n/a	n/a	n/a	n/a	0.55307	3	283	0.08
3	10	0.55783	2.5177	n/a	n/a	n/a	n/a	n/a	n/a	0.56014	4	285	0.09
4	1	0.55018	n/a	1.25	5	2	1	0	2.3307	0.40974	2	287	n/a
4	2	0.5143	n/a	0.512	1	2	1	0	1.8477	0.5738799999999999	2	289	n/a
4	3	0.56551	n/a	1	4	2	1	0	2.3241	0.57969	2	291	n/a
4	4	0.5317499999999999	n/a	0.512	1	1	2	0	1.6341	0.41245	2	293	n/a
4	5	0.56832	n/a	1	4	1	2	0	1.956	0.51458	2	295	n/a
4	6	0.52727	n/a	0.64	2	2	2	1	2.8573	0.48653	1	294	n/a
4	7	0.53925	n/a	0.8	3	2	2	1	2.8817	0.47526	2	296	n/a
4	8	0.5260899999999999	n/a	1.25	5	1	1	1	2.9918	0.59637	1	295	n/a
4	9	0.48113	n/a	0.8	3	1	1	1	1.8068	0.48672	2	297	n/a
4	10	0.58219	n/a	0.64	2	1	2	0	2.0081	0.5489000000000001	2	299	n/a
1	1	0.46252	0.80164	n/a	n/a	n/a	n/a	n/a	n/a	0.43024	4	301	0.04
1	2	0.54589	0.77673	n/a	n/a	n/a	n/a	n/a	n/a	0.44813	4	303	0.03
1	3	0.50815	0.75077	n/a	n/a	n/a	n/a	n/a	n/a	0.43885	3	302	0.02
1	4	0.59589	0.75123	n/a	n/a	n/a	n/a	n/a	n/a	0.56169	3	301	0.03
1	5	0.54184	0.78022	n/a	n/a	n/a	n/a	n/a	n/a	0.44149	4	303	0.04
1	6	0.51577	0.84013	n/a	n/a	n/a	n/a	n/a	n/a	0.48512	5	302	0.03
1	7	0.52882	0.83716	n/a	n/a	n/a	n/a	n/a	n/a	0.40789	4	304	0.04
1	8	0.40419	0.7681	n/a	n/a	n/a	n/a	n/a	n/a	0.48296	3	303	0.03
1	9	0.48865	0.74041	n/a	n/a	n/a	n/a	n/a	n/a	0.52746	3	302	0.04
1	10	0.5702	0.7726	n/a	n/a	n/a	n/a	n/a	n/a	0.48308	4	304	0.05
