block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
1	1	0.50251	2.2206	n/a	n/a	n/a	n/a	n/a	n/a	0.47735	5	-1	0.1
1	2	0.4823	0.70933	n/a	n/a	n/a	n/a	n/a	n/a	0.59943	4	1	0.11
1	3	0.46976	0.85625	n/a	n/a	n/a	n/a	n/a	n/a	0.57212	4	3	0.1
1	4	0.41324	0.65513	n/a	n/a	n/a	n/a	n/a	n/a	0.43992	3	2	0.09
1	5	0.54791	0.78274	n/a	n/a	n/a	n/a	n/a	n/a	0.55543	4	4	0.1
1	6	0.57787	0.68237	n/a	n/a	n/a	n/a	n/a	n/a	0.54177	3	3	0.09
1	7	0.41063	0.91204	n/a	n/a	n/a	n/a	n/a	n/a	0.43864	5	2	0.1
1	8	0.46481	0.68612	n/a	n/a	n/a	n/a	n/a	n/a	0.51515	3	1	0.11
1	9	0.47725	0.67252	n/a	n/a	n/a	n/a	n/a	n/a	0.59158	3	0	0.12
1	10	0.58705	0.86652	n/a	n/a	n/a	n/a	n/a	n/a	0.50826	4	2	0.13
2	1	0.56074	1.4909	n/a	n/a	n/a	n/a	n/a	n/a	0.41304	3	1	0.1
2	2	0.48521	1.6663	n/a	n/a	n/a	n/a	n/a	n/a	0.50646	4	3	0.11
2	3	0.51594	1.5505	n/a	n/a	n/a	n/a	n/a	n/a	0.42595	4	5	0.1
2	4	0.4161	1.6146	n/a	n/a	n/a	n/a	n/a	n/a	0.44998	4	7	0.09
2	5	0.41288	1.8355	n/a	n/a	n/a	n/a	n/a	n/a	0.55155	5	6	0.08
2	6	0.58736	1.282	n/a	n/a	n/a	n/a	n/a	n/a	0.52829	3	5	0.09
2	7	0.56235	1.5808	n/a	n/a	n/a	n/a	n/a	n/a	0.5374100000000001	4	7	0.1
2	8	0.47959	1.3438	n/a	n/a	n/a	n/a	n/a	n/a	0.42302	3	6	0.09
2	9	0.43541	1.507	n/a	n/a	n/a	n/a	n/a	n/a	0.52053	3	5	0.1
2	10	0.49959	1.6164	n/a	n/a	n/a	n/a	n/a	n/a	0.5837	4	7	0.11
5	1	0.50151	n/a	1.056	1	2	1	0	2.6603	0.42005	2	9	n/a
5	2	0.54273	n/a	1.65	3	1	1	1	3.5697	0.56194	2	11	n/a
5	3	0.50927	n/a	1.32	2	1	2	0	2.8955	0.41236	2	13	n/a
5	4	0.43746	n/a	2.5781	5	2	1	0	4.1915	0.47506	2	15	n/a
5	5	0.5057199999999999	n/a	1.65	3	2	2	1	2.85	0.40676	2	17	n/a
5	6	0.49319	n/a	1.056	1	2	1	0	2.303	0.49405	2	19	n/a
5	7	0.42422	n/a	2.5781	5	1	2	0	3.9802	0.40531	2	21	n/a
5	8	0.5968	n/a	2.0625	4	2	1	0	3.2989	0.49594	2	23	n/a
5	9	0.47866	n/a	2.0625	4	2	1	0	3.301	0.51437	2	25	n/a
5	10	0.45614	n/a	1.32	2	1	1	1	2.804	0.52303	1	24	n/a
4	1	0.41137	n/a	0.8	3	1	1	1	2.918	0.56042	2	26	n/a
4	2	0.49861	n/a	1.25	5	2	1	0	2.584	0.43251	2	28	n/a
4	3	0.54998	n/a	0.512	1	2	1	0	1.8012	0.59412	2	30	n/a
4	4	0.53137	n/a	0.64	2	2	1	0	1.817	0.42622	2	32	n/a
4	5	0.50223	n/a	0.64	2	2	1	0	1.9493	0.59058	2	34	n/a
4	6	0.48884	n/a	1	4	2	2	1	2.2532	0.54453	1	33	n/a
4	7	0.41785	n/a	1.25	5	2	1	0	2.5339	0.58831	2	35	n/a
4	8	0.51689	n/a	0.512	1	1	2	0	1.9937	0.43862	2	37	n/a
4	9	0.53259	n/a	1	4	1	1	1	2.7266	0.48103	1	36	n/a
4	10	0.43445	n/a	0.8	3	2	1	0	2.3032	0.50613	1	35	n/a
3	1	0.41005	2.0248	n/a	n/a	n/a	n/a	n/a	n/a	0.49189	3	34	0.1
3	2	0.43867	2.1088	n/a	n/a	n/a	n/a	n/a	n/a	0.5583900000000001	3	33	0.11
3	3	0.55635	2.2779	n/a	n/a	n/a	n/a	n/a	n/a	0.52551	3	32	0.12
3	4	0.44425	2.4724	n/a	n/a	n/a	n/a	n/a	n/a	0.53526	4	34	0.13
3	5	0.44244	2.3602	n/a	n/a	n/a	n/a	n/a	n/a	0.49202	3	33	0.12
3	6	0.58644	2.5746	n/a	n/a	n/a	n/a	n/a	n/a	0.44187	4	35	0.13
3	7	0.42455	2.5077	n/a	n/a	n/a	n/a	n/a	n/a	0.55277	4	37	0.12
3	8	0.42689	2.2529	n/a	n/a	n/a	n/a	n/a	n/a	0.52799	3	36	0.11
3	9	0.521	2.3115	n/a	n/a	n/a	n/a	n/a	n/a	0.55175	3	35	0.12
3	10	0.45145	2.5337	n/a	n/a	n/a	n/a	n/a	n/a	0.54713	4	37	0.13
6	1	0.45996	n/a	3.9063	5	2	2	1	6.4913	0.40827	1	36	n/a
6	2	0.53057	n/a	1.6	1	1	2	0	2.9191	0.45205	2	38	n/a
6	3	0.45795	n/a	2	2	1	1	1	4.0789	0.55887	1	37	n/a
6	4	0.5021	n/a	2.5	3	2	2	1	3.7048	0.54495	2	39	n/a
6	5	0.53816	n/a	3.9063	5	1	2	0	5.1138	0.41214	2	41	n/a
6	6	0.45846	n/a	2	2	1	1	1	3.2956	0.51964	1	40	n/a
6	7	0.5476799999999999	n/a	3.125	4	2	2	1	4.3386	0.40099	1	39	n/a
6	8	0.46617	n/a	1.6	1	2	1	0	2.9008	0.51191	2	41	n/a
6	9	0.51696	n/a	3.125	4	1	1	1	5.837	0.53727	1	40	n/a
6	10	0.40157	n/a	2.5	3	1	2	0	3.9451	0.41172	1	39	n/a
3	1	0.42671	1.7996	n/a	n/a	n/a	n/a	n/a	n/a	0.49194	3	38	0.12
3	2	0.58105	2.152	n/a	n/a	n/a	n/a	n/a	n/a	0.51256	3	37	0.13
3	3	0.50554	2.3116	n/a	n/a	n/a	n/a	n/a	n/a	0.57252	3	36	0.14
3	4	0.44102	2.6025	n/a	n/a	n/a	n/a	n/a	n/a	0.40115	4	38	0.15
3	5	0.57257	2.4253	n/a	n/a	n/a	n/a	n/a	n/a	0.42801	4	40	0.14
3	6	0.4417	2.1894	n/a	n/a	n/a	n/a	n/a	n/a	0.5547	3	39	0.13
3	7	0.40284	2.0038	n/a	n/a	n/a	n/a	n/a	n/a	0.5525099999999999	3	38	0.14
