block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
3	9	0.56735	2.8657	n/a	n/a	n/a	n/a	n/a	n/a	0.48494	5	176	0.2
3	10	0.50049	3.327	n/a	n/a	n/a	n/a	n/a	n/a	0.49689	5	175	0.21
2	1	0.45409	1.4492	n/a	n/a	n/a	n/a	n/a	n/a	0.49893	3	174	0.12
2	2	0.4156	1.8139	n/a	n/a	n/a	n/a	n/a	n/a	0.43029	5	173	0.13
2	3	0.50187	1.914	n/a	n/a	n/a	n/a	n/a	n/a	0.47655	5	172	0.14
2	4	0.53241	1.7498	n/a	n/a	n/a	n/a	n/a	n/a	0.45726	4	174	0.15
2	5	0.49496	1.9037	n/a	n/a	n/a	n/a	n/a	n/a	0.53549	5	173	0.14
2	6	0.52324	2.5055	n/a	n/a	n/a	n/a	n/a	n/a	0.43471	5	172	0.15
2	7	0.42564	2.0603	n/a	n/a	n/a	n/a	n/a	n/a	0.50214	5	171	0.16
2	8	0.50973	1.9139	n/a	n/a	n/a	n/a	n/a	n/a	0.44329	5	170	0.17
2	9	0.41224	1.7198	n/a	n/a	n/a	n/a	n/a	n/a	0.49183	4	172	0.18
2	10	0.55209	1.4969	n/a	n/a	n/a	n/a	n/a	n/a	0.48026	4	174	0.17
6	1	0.45724	n/a	1.6	1	2	1	0	2.9668	0.45771	2	176	n/a
6	2	0.55627	n/a	3.125	4	1	2	0	4.3426	0.53342	2	178	n/a
6	3	0.5916	n/a	2	2	1	1	1	3.288	0.58665	1	177	n/a
6	4	0.45871	n/a	3.9063	5	1	2	0	5.1212	0.56087	2	179	n/a
6	5	0.48675	n/a	3.125	4	2	1	0	4.2438	0.52125	2	181	n/a
6	6	0.55825	n/a	2.5	3	2	1	0	3.7171	0.46506	1	180	n/a
6	7	0.5394600000000001	n/a	3.9063	5	1	2	0	5.0559	0.55513	2	182	n/a
6	8	0.5423	n/a	2.5	3	2	2	1	4.1059	0.59801	2	184	n/a
6	9	0.5241	n/a	1.6	1	1	2	0	2.7569	0.47018	2	186	n/a
6	10	0.59789	n/a	2	2	2	1	0	4.5118	0.49964	2	188	n/a
2	1	0.55688	1.8146	n/a	n/a	n/a	n/a	n/a	n/a	0.437	5	187	0.16
2	2	0.4041	1.7054	n/a	n/a	n/a	n/a	n/a	n/a	0.56281	4	189	0.17
2	3	0.43029	1.8118	n/a	n/a	n/a	n/a	n/a	n/a	0.43047	5	188	0.16
2	4	0.52321	1.5578	n/a	n/a	n/a	n/a	n/a	n/a	0.52364	4	190	0.17
2	5	0.47083	1.6439	n/a	n/a	n/a	n/a	n/a	n/a	0.50876	4	192	0.16
2	6	0.55686	1.7503	n/a	n/a	n/a	n/a	n/a	n/a	0.54961	4	194	0.15
2	7	0.51916	1.5905	n/a	n/a	n/a	n/a	n/a	n/a	0.59632	4	196	0.14
2	8	0.45267	1.6474	n/a	n/a	n/a	n/a	n/a	n/a	0.59727	4	198	0.13
2	9	0.59631	1.928	n/a	n/a	n/a	n/a	n/a	n/a	0.4951	5	197	0.12
2	10	0.55788	1.6109	n/a	n/a	n/a	n/a	n/a	n/a	0.40973	4	199	0.13
2	1	0.46277	1.8719	n/a	n/a	n/a	n/a	n/a	n/a	0.51905	5	198	0.12
2	2	0.47862	1.5839	n/a	n/a	n/a	n/a	n/a	n/a	0.46067	4	200	0.13
2	3	0.4414	1.9636	n/a	n/a	n/a	n/a	n/a	n/a	0.43458	5	199	0.12
2	4	0.48158	2.0158	n/a	n/a	n/a	n/a	n/a	n/a	0.54573	5	198	0.13
2	5	0.5372400000000001	1.6389	n/a	n/a	n/a	n/a	n/a	n/a	0.5584	4	200	0.14
2	6	0.51089	1.3538	n/a	n/a	n/a	n/a	n/a	n/a	0.5476	3	199	0.13
2	7	0.40537	1.5832	n/a	n/a	n/a	n/a	n/a	n/a	0.42317	4	201	0.14
2	8	0.5986	1.2982	n/a	n/a	n/a	n/a	n/a	n/a	0.5252	3	200	0.13
2	9	0.41503	1.8402	n/a	n/a	n/a	n/a	n/a	n/a	0.56528	5	199	0.14
2	10	0.5374100000000001	1.7965	n/a	n/a	n/a	n/a	n/a	n/a	0.44178	4	201	0.15
4	1	0.4754	n/a	1.25	5	1	2	0	2.2793	0.46673	2	203	n/a
4	2	0.53202	n/a	1	4	1	2	0	2.8292	0.59177	2	205	n/a
4	3	0.52499	n/a	1	4	2	1	0	2.6166	0.58295	2	207	n/a
4	4	0.42785	n/a	1.25	5	2	1	0	2.5406	0.42958	2	209	n/a
4	5	0.56464	n/a	0.64	2	2	2	1	1.6699	0.50476	1	208	n/a
4	6	0.57665	n/a	0.512	1	1	2	0	1.5621	0.53438	2	210	n/a
4	7	0.54571	n/a	0.8	3	1	1	1	1.9973	0.56871	2	212	n/a
4	8	0.5672700000000001	n/a	0.64	2	1	2	0	1.6042	0.50356	2	214	n/a
4	9	0.45869	n/a	0.8	3	2	2	1	3.397	0.44964	2	216	n/a
4	10	0.5761500000000001	n/a	0.512	1	2	1	0	1.2922	0.49408	2	218	n/a
1	1	0.59737	0.83599	n/a	n/a	n/a	n/a	n/a	n/a	0.42472	4	220	0.06
1	2	0.47261	0.80303	n/a	n/a	n/a	n/a	n/a	n/a	0.5935	4	222	0.05
1	3	0.50585	0.77613	n/a	n/a	n/a	n/a	n/a	n/a	0.49196	4	224	0.04
1	4	0.52056	0.88009	n/a	n/a	n/a	n/a	n/a	n/a	0.42885	5	223	0.03
1	5	0.59463	0.70949	n/a	n/a	n/a	n/a	n/a	n/a	0.59661	3	222	0.04
1	6	0.4019	0.78357	n/a	n/a	n/a	n/a	n/a	n/a	0.52746	4	224	0.05
1	7	0.48424	0.77702	n/a	n/a	n/a	n/a	n/a	n/a	0.47598	4	226	0.04
1	8	0.58345	0.81424	n/a	n/a	n/a	n/a	n/a	n/a	0.44066	4	228	0.03
1	9	0.59217	0.72184	n/a	n/a	n/a	n/a	n/a	n/a	0.48519	3	227	0.02
1	10	0.40996	0.80244	n/a	n/a	n/a	n/a	n/a	n/a	0.5340200000000001	4	229	0.03
2	1	0.54976	1.8301	n/a	n/a	n/a	n/a	n/a	n/a	0.59724	5	228	0.14
2	2	0.59874	1.6697	n/a	n/a	n/a	n/a	n/a	n/a	0.53237	4	230	0.15
2	3	0.58114	1.6952	n/a	n/a	n/a	n/a	n/a	n/a	0.50229	4	232	0.14
2	4	0.41265	1.4281	n/a	n/a	n/a	n/a	n/a	n/a	0.59243	3	231	0.13
2	5	0.5627799999999999	1.6203	n/a	n/a	n/a	n/a	n/a	n/a	0.4223	4	233	0.14
2	6	0.51273	1.6606	n/a	n/a	n/a	n/a	n/a	n/a	0.57834	4	235	0.13
2	7	0.58342	2.0164	n/a	n/a	n/a	n/a	n/a	n/a	0.58923	5	234	0.12
2	8	0.46707	1.8131	n/a	n/a	n/a	n/a	n/a	n/a	0.53551	5	233	0.13
2	9	0.45472	1.9499	n/a	n/a	n/a	n/a	n/a	n/a	0.46703	5	232	0.14
2	10	0.57354	1.624	n/a	n/a	n/a	n/a	n/a	n/a	0.50532	4	234	0.15
1	1	0.418	0.862	n/a	n/a	n/a	n/a	n/a	n/a	0.44459	5	233	0.02
1	2	0.58225	0.79626	n/a	n/a	n/a	n/a	n/a	n/a	0.45781	4	235	0.03
1	3	0.47378	0.7929	n/a	n/a	n/a	n/a	n/a	n/a	0.5879	4	237	0.02
1	4	0.55188	0.78907	n/a	n/a	n/a	n/a	n/a	n/a	0.42333	3	236	0.01
1	5	0.53124	0.85608	n/a	n/a	n/a	n/a	n/a	n/a	0.54425	5	235	0.02
1	6	0.56655	0.89714	n/a	n/a	n/a	n/a	n/a	n/a	0.46214	5	234	0.03
1	7	0.49333	0.6173	n/a	n/a	n/a	n/a	n/a	n/a	0.40747	3	233	0.04
1	8	0.51202	0.61622	n/a	n/a	n/a	n/a	n/a	n/a	0.5596100000000001	3	232	0.05
1	9	0.50976	0.84473	n/a	n/a	n/a	n/a	n/a	n/a	0.56794	4	234	0.06
1	10	0.5446800000000001	0.68409	n/a	n/a	n/a	n/a	n/a	n/a	0.58191	3	233	0.05
3	1	0.50013	2.2325	n/a	n/a	n/a	n/a	n/a	n/a	0.46074	3	232	0.22
3	2	0.4407	2.8847	n/a	n/a	n/a	n/a	n/a	n/a	0.40721	5	231	0.23
3	3	0.47426	2.1874	n/a	n/a	n/a	n/a	n/a	n/a	0.44875	3	230	0.24
3	4	0.5197000000000001	2.2981	n/a	n/a	n/a	n/a	n/a	n/a	0.45353	4	232	0.25
3	5	0.42543	2.2509	n/a	n/a	n/a	n/a	n/a	n/a	0.43447	3	231	0.24
3	6	0.5460199999999999	2.5606	n/a	n/a	n/a	n/a	n/a	n/a	0.50632	4	233	0.25
3	7	0.49302	2.4902	n/a	n/a	n/a	n/a	n/a	n/a	0.52716	4	235	0.24
3	8	0.53849	2.4973	n/a	n/a	n/a	n/a	n/a	n/a	0.53735	4	237	0.23
3	9	0.5784	2.3273	n/a	n/a	n/a	n/a	n/a	n/a	0.49497	4	239	0.22
3	10	0.56795	2.8506	n/a	n/a	n/a	n/a	n/a	n/a	0.57041	5	238	0.21
3	1	0.58212	2.09	n/a	n/a	n/a	n/a	n/a	n/a	0.43132	3	237	0.22
3	2	0.40938	2.4714	n/a	n/a	n/a	n/a	n/a	n/a	0.5938600000000001	4	239	0.23
