block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
5	7	0.52788	n/a	1.056	1	2	1	0	3.5518	0.58607	2	62	n/a
5	8	0.53396	n/a	2.5781	5	1	1	1	4.4622	0.5835900000000001	1	61	n/a
5	9	0.58766	n/a	1.65	3	2	1	0	3.5268	0.41217	1	60	n/a
5	10	0.52746	n/a	1.056	1	1	2	0	2.5498	0.42004	2	62	n/a
4	1	0.44971	n/a	0.512	1	2	1	0	1.9909	0.49355	2	64	n/a
4	2	0.51225	n/a	0.8	3	1	1	1	2.1684	0.42658	2	66	n/a
4	3	0.41637	n/a	0.64	2	1	1	1	2.5335	0.57696	1	65	n/a
4	4	0.59384	n/a	0.64	2	1	1	1	2.2279	0.57874	1	64	n/a
4	5	0.59173	n/a	1	4	2	2	1	2.7601	0.53984	1	63	n/a
4	6	0.40124	n/a	1.25	5	1	1	1	3.1349	0.4883	1	62	n/a
4	7	0.44997	n/a	1.25	5	1	1	1	2.5631	0.54282	1	61	n/a
4	8	0.469	n/a	1	4	2	2	1	2.4045	0.55658	1	60	n/a
4	9	0.42468	n/a	0.8	3	1	1	1	2.5568	0.47593	2	62	n/a
4	10	0.5215	n/a	0.512	1	2	1	0	2.6348	0.47213	2	64	n/a
4	1	0.532	n/a	0.64	2	1	1	1	2.8194	0.40681	1	63	n/a
4	2	0.59148	n/a	1.25	5	2	2	1	2.8268	0.5063	1	62	n/a
4	3	0.5936	n/a	1	4	2	2	1	2.6889	0.42451	1	61	n/a
4	4	0.41396	n/a	1	4	1	1	1	3.0995	0.50742	1	60	n/a
4	5	0.52973	n/a	0.512	1	1	1	1	1.9417	0.42556	1	59	n/a
4	6	0.45401	n/a	0.8	3	2	2	1	2.4817	0.46509	2	61	n/a
4	7	0.45046	n/a	0.64	2	1	1	1	2.064	0.5281400000000001	1	60	n/a
4	8	0.52051	n/a	0.512	1	1	1	1	2.0199	0.48939	1	59	n/a
4	9	0.42441	n/a	0.8	3	1	1	1	2.2167	0.4587	2	61	n/a
4	10	0.55801	n/a	1.25	5	2	1	0	2.7212	0.52507	2	63	n/a
1	1	0.52793	1.4065	n/a	n/a	n/a	n/a	n/a	n/a	0.56521	5	62	0.12
1	2	0.54026	0.96161	n/a	n/a	n/a	n/a	n/a	n/a	0.44242	5	61	0.13
1	3	0.45308	0.47856	n/a	n/a	n/a	n/a	n/a	n/a	0.4239	3	60	0.14
1	4	0.43081	0.4291	n/a	n/a	n/a	n/a	n/a	n/a	0.58336	3	59	0.15
1	5	0.45604	0.44209	n/a	n/a	n/a	n/a	n/a	n/a	0.53346	3	58	0.16
1	6	0.56711	0.66191	n/a	n/a	n/a	n/a	n/a	n/a	0.40422	4	60	0.17
1	7	0.48329	0.41378	n/a	n/a	n/a	n/a	n/a	n/a	0.45779	3	59	0.16
1	8	0.5931999999999999	0.47247	n/a	n/a	n/a	n/a	n/a	n/a	0.49034	3	58	0.17
1	9	0.47027	0.71685	n/a	n/a	n/a	n/a	n/a	n/a	0.53468	4	60	0.18
1	10	0.46165	0.64656	n/a	n/a	n/a	n/a	n/a	n/a	0.45873	4	62	0.17
1	1	0.48247	0.9745	n/a	n/a	n/a	n/a	n/a	n/a	0.57522	5	61	0.16
1	2	0.45336	0.4056	n/a	n/a	n/a	n/a	n/a	n/a	0.51592	3	60	0.17
1	3	0.49797	0.44924	n/a	n/a	n/a	n/a	n/a	n/a	0.52573	3	59	0.18
1	4	0.56212	0.61408	n/a	n/a	n/a	n/a	n/a	n/a	0.48679	4	61	0.19
1	5	0.41837	0.67536	n/a	n/a	n/a	n/a	n/a	n/a	0.55597	4	63	0.18
1	6	0.5520699999999999	0.59989	n/a	n/a	n/a	n/a	n/a	n/a	0.59444	3	62	0.17
1	7	0.45889	0.41146	n/a	n/a	n/a	n/a	n/a	n/a	0.44991	3	61	0.18
1	8	0.42554	0.86303	n/a	n/a	n/a	n/a	n/a	n/a	0.43704	4	63	0.19
1	9	0.43171	0.68319	n/a	n/a	n/a	n/a	n/a	n/a	0.46106	4	65	0.18
1	10	0.45209	0.78708	n/a	n/a	n/a	n/a	n/a	n/a	0.41529	4	67	0.17
1	1	0.57504	0.67228	n/a	n/a	n/a	n/a	n/a	n/a	0.57134	4	69	0.16
1	2	0.49355	0.48627	n/a	n/a	n/a	n/a	n/a	n/a	0.46724	3	68	0.15
1	3	0.53754	0.72651	n/a	n/a	n/a	n/a	n/a	n/a	0.55347	4	70	0.16
1	4	0.5854	0.68852	n/a	n/a	n/a	n/a	n/a	n/a	0.40903	4	72	0.15
1	5	0.53226	0.63798	n/a	n/a	n/a	n/a	n/a	n/a	0.59748	3	71	0.14
1	6	0.5339699999999999	0.53509	n/a	n/a	n/a	n/a	n/a	n/a	0.54361	3	70	0.15
1	7	0.46225	0.6984	n/a	n/a	n/a	n/a	n/a	n/a	0.52307	4	72	0.16
1	8	0.55809	5.5012	n/a	n/a	n/a	n/a	n/a	n/a	0.47698	5	71	0.15
1	9	0.51678	1.0954	n/a	n/a	n/a	n/a	n/a	n/a	0.44995	5	70	0.16
1	10	0.5881999999999999	1.2204	n/a	n/a	n/a	n/a	n/a	n/a	0.54932	5	69	0.17
3	1	0.45399	2.4833	n/a	n/a	n/a	n/a	n/a	n/a	0.56293	4	71	0.24
3	2	0.51203	1.3033	n/a	n/a	n/a	n/a	n/a	n/a	0.46739	3	70	0.23
3	3	0.5758	1.6785	n/a	n/a	n/a	n/a	n/a	n/a	0.51856	3	69	0.24
3	4	0.44552	1.8571	n/a	n/a	n/a	n/a	n/a	n/a	0.49988	3	68	0.25
3	5	0.59778	1.5827	n/a	n/a	n/a	n/a	n/a	n/a	0.43699	3	67	0.26
3	6	0.42443	1.3888	n/a	n/a	n/a	n/a	n/a	n/a	0.5298	3	66	0.27
3	7	0.49084	1.6948	n/a	n/a	n/a	n/a	n/a	n/a	0.5135	3	65	0.28
3	8	0.48615	1.8919	n/a	n/a	n/a	n/a	n/a	n/a	0.55564	3	64	0.29
3	9	0.58466	1.7957	n/a	n/a	n/a	n/a	n/a	n/a	0.50857	3	63	0.3
3	10	0.45215	2.3887	n/a	n/a	n/a	n/a	n/a	n/a	0.51205	4	65	0.31
4	1	0.5841499999999999	n/a	1	4	2	2	1	3.772	0.42707	1	64	n/a
4	2	0.53364	n/a	0.512	1	2	1	0	2.547	0.49424	2	66	n/a
4	3	0.41034	n/a	0.8	3	2	2	1	3.7028	0.45868	2	68	n/a
4	4	0.54578	n/a	0.8	3	2	2	1	2.1604	0.47734	2	70	n/a
4	5	0.46069	n/a	0.64	2	1	2	0	3.2973	0.46636	2	72	n/a
4	6	0.58868	n/a	1.25	5	1	1	1	2.8217	0.58047	1	71	n/a
4	7	0.59445	n/a	1	4	1	2	0	2.8607	0.44876	2	73	n/a
4	8	0.54541	n/a	0.64	2	1	2	0	2.556	0.44177	2	75	n/a
4	9	0.41289	n/a	0.512	1	2	1	0	2.1908	0.58673	2	77	n/a
4	10	0.46843	n/a	1.25	5	1	1	1	2.8356	0.42724	1	76	n/a
3	1	0.51553	1.9206	n/a	n/a	n/a	n/a	n/a	n/a	0.56059	3	75	0.3
3	2	0.50405	2.1286	n/a	n/a	n/a	n/a	n/a	n/a	0.5587299999999999	3	74	0.31
3	3	0.5664400000000001	1.9127	n/a	n/a	n/a	n/a	n/a	n/a	0.40319	3	73	0.32
3	4	0.45182	2.1977	n/a	n/a	n/a	n/a	n/a	n/a	0.46866	4	75	0.33
3	5	0.43914	2.4885	n/a	n/a	n/a	n/a	n/a	n/a	0.40057	4	77	0.32
3	6	0.51591	1.9828	n/a	n/a	n/a	n/a	n/a	n/a	0.56736	3	76	0.31
3	7	0.56454	2.1061	n/a	n/a	n/a	n/a	n/a	n/a	0.47496	3	75	0.32
3	8	0.48414	2.3069	n/a	n/a	n/a	n/a	n/a	n/a	0.49261	4	77	0.33
3	9	0.40476	2.1068	n/a	n/a	n/a	n/a	n/a	n/a	0.56063	3	76	0.32
3	10	0.50035	1.9523	n/a	n/a	n/a	n/a	n/a	n/a	0.4463	3	75	0.33
5	1	0.43313	n/a	2.0625	4	2	1	0	3.8506	0.45249	2	77	n/a
5	2	0.55344	n/a	2.5781	5	2	1	0	4.1869	0.51654	2	79	n/a
5	3	0.49881	n/a	2.0625	4	2	2	1	3.4479	0.59218	1	78	n/a
5	4	0.49057	n/a	1.056	1	2	1	0	2.4706	0.41241	2	80	n/a
5	5	0.57284	n/a	1.65	3	1	1	1	3.901	0.51213	2	82	n/a
5	6	0.54152	n/a	1.056	1	2	1	0	2.4507	0.57237	2	84	n/a
5	7	0.41604	n/a	1.32	2	2	2	1	4.0347	0.55305	1	83	n/a
5	8	0.55401	n/a	1.65	3	1	1	1	3.3876	0.57812	2	85	n/a
5	9	0.55552	n/a	1.32	2	2	2	1	3.8439	0.57028	1	84	n/a
5	10	0.49573	n/a	2.5781	5	1	2	0	4.0002	0.48569	2	86	n/a
1	1	0.5763200000000001	1.6298	n/a	n/a	n/a	n/a	n/a	n/a	0.48938	5	85	0.18
1	2	0.47158	0.81301	n/a	n/a	n/a	n/a	n/a	n/a	0.54388	4	87	0.19
1	3	0.40384	0.57691	n/a	n/a	n/a	n/a	n/a	n/a	0.52811	3	86	0.18
1	4	0.41042	0.54208	n/a	n/a	n/a	n/a	n/a	n/a	0.44577	3	85	0.19
1	5	0.51145	0.45949	n/a	n/a	n/a	n/a	n/a	n/a	0.401	3	84	0.2
1	6	0.5756599999999999	0.68325	n/a	n/a	n/a	n/a	n/a	n/a	0.43718	4	86	0.21
1	7	0.4454	0.67004	n/a	n/a	n/a	n/a	n/a	n/a	0.47695	4	88	0.2
1	8	0.41617	0.8011200000000001	n/a	n/a	n/a	n/a	n/a	n/a	0.49265	4	90	0.19
1	9	0.52916	0.89841	n/a	n/a	n/a	n/a	n/a	n/a	0.43513	4	92	0.18
1	10	0.46503	0.92372	n/a	n/a	n/a	n/a	n/a	n/a	0.42705	4	94	0.17
5	1	0.56601	n/a	1.056	1	2	1	0	2.6733	0.4023	2	96	n/a
5	2	0.5768	n/a	1.32	2	1	1	1	3.1054	0.42921	1	95	n/a
5	3	0.40337	n/a	1.056	1	2	1	0	2.6833	0.56109	2	97	n/a
5	4	0.53267	n/a	1.65	3	1	2	0	3.075	0.42089	1	96	n/a
5	5	0.5062	n/a	1.65	3	1	2	0	3.233	0.45205	1	95	n/a
5	6	0.50127	n/a	1.32	2	1	1	1	3.0346	0.47774	1	94	n/a
5	7	0.51692	n/a	2.0625	4	1	2	0	3.4656	0.40748	2	96	n/a
5	8	0.5515099999999999	n/a	2.0625	4	2	1	0	3.9154	0.49941	2	98	n/a
5	9	0.46478	n/a	2.5781	5	2	1	0	4.0107	0.53181	2	100	n/a
5	10	0.57681	n/a	2.5781	5	2	1	0	3.9013	0.46869	2	102	n/a
6	1	0.56125	n/a	1.6	1	2	1	0	3.6272	0.40118	2	104	n/a
6	2	0.46348	n/a	2.5	3	2	2	1	3.8654	0.41813	2	106	n/a
6	3	0.45454	n/a	3.125	4	2	1	0	4.8072	0.53755	2	108	n/a
6	4	0.5950299999999999	n/a	1.6	1	1	2	0	3.0445	0.57646	2	110	n/a
6	5	0.40538	n/a	2	2	1	1	1	3.3287	0.5636100000000001	1	109	n/a
6	6	0.53577	n/a	3.125	4	1	2	0	4.311	0.43529	2	111	n/a
6	7	0.50536	n/a	2	2	2	1	0	4.1281	0.49055	2	113	n/a
6	8	0.5879	n/a	3.9063	5	2	1	0	5.312	0.54199	2	115	n/a
6	9	0.42285	n/a	3.9063	5	2	1	0	5.6316	0.42385	2	117	n/a
6	10	0.5119	n/a	2.5	3	1	1	1	4.1552	0.5374100000000001	2	119	n/a
5	1	0.59074	n/a	2.5781	5	2	1	0	4.2583	0.58152	2	121	n/a
5	2	0.52478	n/a	1.32	2	1	2	0	2.7613	0.47755	2	123	n/a
5	3	0.55163	n/a	2.0625	4	2	2	1	4.1669	0.54708	1	122	n/a
5	4	0.50338	n/a	1.65	3	2	2	1	3.8042	0.50975	2	124	n/a
5	5	0.45193	n/a	1.65	3	1	2	0	3.6217	0.41111	1	123	n/a
5	6	0.4743	n/a	1.32	2	1	2	0	2.6979	0.54103	2	125	n/a
5	7	0.57182	n/a	2.5781	5	2	1	0	4.1887	0.48873	2	127	n/a
5	8	0.45377	n/a	1.056	1	1	2	0	2.2194	0.5150400000000001	2	129	n/a
5	9	0.45339	n/a	2.0625	4	2	1	0	4.2578	0.47793	2	131	n/a
5	10	0.54371	n/a	1.056	1	2	1	0	2.6203	0.42108	2	133	n/a
4	1	0.48127	n/a	0.512	1	1	2	0	1.7996	0.50927	2	135	n/a
4	2	0.57922	n/a	1	4	1	1	1	2.4504	0.48431	1	134	n/a
