block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
6	1	0.5357	n/a	2.5	3	1	2	0	3.8971	0.5666099999999999	1	18	n/a
6	2	0.44843	n/a	2.5	3	2	2	1	4.2035	0.47638	2	20	n/a
6	3	0.59149	n/a	1.6	1	1	2	0	3.0443	0.52197	2	22	n/a
6	4	0.40693	n/a	1.6	1	2	1	0	2.9434	0.54501	2	24	n/a
6	5	0.48283	n/a	3.125	4	1	2	0	4.3079	0.46796	2	26	n/a
6	6	0.56162	n/a	2	2	1	1	1	3.1555	0.5983000000000001	1	25	n/a
6	7	0.56337	n/a	3.9063	5	2	1	0	5.5802	0.55728	2	27	n/a
6	8	0.53952	n/a	3.9063	5	2	1	0	5.0749	0.41889	2	29	n/a
6	9	0.56446	n/a	3.125	4	1	1	1	4.7186	0.54702	1	28	n/a
6	10	0.52961	n/a	2	2	2	1	0	3.4627	0.41117	2	30	n/a
2	1	0.41884	1.8057	n/a	n/a	n/a	n/a	n/a	n/a	0.46388	5	29	0.12
2	2	0.54716	0.89721	n/a	n/a	n/a	n/a	n/a	n/a	0.48817	3	28	0.13
2	3	0.47005	0.71867	n/a	n/a	n/a	n/a	n/a	n/a	0.54222	3	27	0.14
2	4	0.52864	0.84043	n/a	n/a	n/a	n/a	n/a	n/a	0.43151	3	26	0.15
2	5	0.44905	1.1082	n/a	n/a	n/a	n/a	n/a	n/a	0.43842	3	25	0.16
2	6	0.45863	1.1436	n/a	n/a	n/a	n/a	n/a	n/a	0.58623	3	24	0.17
2	7	0.5184299999999999	1.0436	n/a	n/a	n/a	n/a	n/a	n/a	0.50863	3	23	0.18
2	8	0.54732	1.111	n/a	n/a	n/a	n/a	n/a	n/a	0.59668	3	22	0.19
2	9	0.40249	1.3525	n/a	n/a	n/a	n/a	n/a	n/a	0.5823700000000001	3	21	0.2
2	10	0.59152	1.224	n/a	n/a	n/a	n/a	n/a	n/a	0.57355	3	20	0.21
6	1	0.41619	n/a	1.6	1	2	1	0	3.3028	0.42622	2	22	n/a
6	2	0.46279	n/a	2	2	1	2	0	3.3648	0.56984	2	24	n/a
6	3	0.43986	n/a	3.9063	5	1	2	0	4.9662	0.52186	2	26	n/a
6	4	0.45551	n/a	1.6	1	1	2	0	2.5598	0.59593	2	28	n/a
6	5	0.53812	n/a	3.125	4	2	1	0	4.351	0.51117	2	30	n/a
6	6	0.48668	n/a	3.9063	5	2	1	0	4.885	0.45272	2	32	n/a
6	7	0.54544	n/a	2	2	2	2	1	2.9853	0.44061	1	31	n/a
6	8	0.46037	n/a	2.5	3	1	1	1	3.9747	0.56267	2	33	n/a
6	9	0.44628	n/a	3.125	4	2	1	0	4.393	0.54767	2	35	n/a
6	10	0.55826	n/a	2.5	3	1	2	0	4.4703	0.50135	1	34	n/a
6	1	0.42859	n/a	3.9063	5	2	2	1	6.8534	0.55187	1	33	n/a
6	2	0.56264	n/a	2	2	1	2	0	3.2363	0.43339	2	35	n/a
6	3	0.51283	n/a	2.5	3	2	2	1	3.9786	0.53899	2	37	n/a
6	4	0.41883	n/a	2.5	3	2	2	1	3.4932	0.56674	2	39	n/a
6	5	0.47751	n/a	3.9063	5	1	2	0	4.8532	0.58889	2	41	n/a
6	6	0.45006	n/a	1.6	1	2	1	0	2.7951	0.41075	2	43	n/a
6	7	0.49807	n/a	2	2	1	2	0	3.4435	0.43279	2	45	n/a
6	8	0.44042	n/a	3.125	4	1	2	0	4.2374	0.58169	2	47	n/a
6	9	0.50805	n/a	3.125	4	2	1	0	4.2806	0.58304	2	49	n/a
6	10	0.5198700000000001	n/a	1.6	1	1	2	0	2.7651	0.45865	2	51	n/a
3	1	0.55443	2.9749	n/a	n/a	n/a	n/a	n/a	n/a	0.49049	5	50	0.1
3	2	0.45622	2.0716	n/a	n/a	n/a	n/a	n/a	n/a	0.54617	3	49	0.11
3	3	0.44531	2.9315	n/a	n/a	n/a	n/a	n/a	n/a	0.47803	5	48	0.12
3	4	0.45526	2.4172	n/a	n/a	n/a	n/a	n/a	n/a	0.40887	4	50	0.13
3	5	0.52876	2.2261	n/a	n/a	n/a	n/a	n/a	n/a	0.41922	3	49	0.12
3	6	0.56004	2.2236	n/a	n/a	n/a	n/a	n/a	n/a	0.54059	3	48	0.13
3	7	0.40143	2.4292	n/a	n/a	n/a	n/a	n/a	n/a	0.4566	4	50	0.14
3	8	0.45958	2.3364	n/a	n/a	n/a	n/a	n/a	n/a	0.5163	3	49	0.13
3	9	0.49841	2.4479	n/a	n/a	n/a	n/a	n/a	n/a	0.49898	4	51	0.14
3	10	0.58118	2.404	n/a	n/a	n/a	n/a	n/a	n/a	0.52839	4	53	0.13
4	1	0.48829	n/a	1.25	5	2	1	0	3.9552	0.41838	2	55	n/a
4	2	0.59398	n/a	1	4	2	2	1	2.4073	0.4893	1	54	n/a
4	3	0.43442	n/a	0.8	3	1	1	1	1.9593	0.53664	2	56	n/a
4	4	0.4269	n/a	0.64	2	1	2	0	1.6151	0.40941	2	58	n/a
4	5	0.43548	n/a	1.25	5	2	1	0	2.5676	0.46126	2	60	n/a
4	6	0.56149	n/a	0.8	3	2	2	1	2.0553	0.41609	2	62	n/a
4	7	0.49197	n/a	0.512	1	1	1	1	1.4072	0.53398	1	61	n/a
4	8	0.44539	n/a	0.64	2	1	1	1	2.1618	0.46561	1	60	n/a
4	9	0.48423	n/a	0.512	1	1	2	0	1.5576	0.57581	2	62	n/a
4	10	0.56263	n/a	1	4	2	1	0	2.5012	0.40113	2	64	n/a
6	1	0.4663	n/a	2	2	2	1	0	3.8041	0.51829	2	66	n/a
6	2	0.52252	n/a	2	2	2	2	1	3.1533	0.5707	1	65	n/a
6	3	0.46243	n/a	3.125	4	2	1	0	4.3282	0.56598	2	67	n/a
6	4	0.55802	n/a	3.9063	5	1	2	0	4.9144	0.5250899999999999	2	69	n/a
6	5	0.56454	n/a	2.5	3	1	1	1	3.6085	0.46468	2	71	n/a
6	6	0.46586	n/a	1.6	1	2	1	0	2.7597	0.41339	2	73	n/a
6	7	0.45089	n/a	1.6	1	2	1	0	2.745	0.46772	2	75	n/a
6	8	0.59312	n/a	3.9063	5	2	1	0	5.0151	0.55086	2	77	n/a
6	9	0.41827	n/a	3.125	4	1	2	0	4.5052	0.52851	2	79	n/a
6	10	0.44016	n/a	2.5	3	1	1	1	3.5394	0.4718	2	81	n/a
1	1	0.53848	0.55146	n/a	n/a	n/a	n/a	n/a	n/a	0.53756	3	80	0.1
1	2	0.54084	0.71084	n/a	n/a	n/a	n/a	n/a	n/a	0.5373	4	82	0.11
1	3	0.46171	0.68799	n/a	n/a	n/a	n/a	n/a	n/a	0.40781	3	81	0.1
1	4	0.40122	1.0871	n/a	n/a	n/a	n/a	n/a	n/a	0.5563	5	80	0.11
1	5	0.42462	0.81754	n/a	n/a	n/a	n/a	n/a	n/a	0.4045	4	82	0.12
1	6	0.50303	0.66001	n/a	n/a	n/a	n/a	n/a	n/a	0.47448	3	81	0.11
1	7	0.5466	0.4285	n/a	n/a	n/a	n/a	n/a	n/a	0.43116	3	80	0.12
1	8	0.46428	0.65903	n/a	n/a	n/a	n/a	n/a	n/a	0.50276	3	79	0.13
1	9	0.5744899999999999	0.63915	n/a	n/a	n/a	n/a	n/a	n/a	0.58472	3	78	0.14
1	10	0.5337	0.52656	n/a	n/a	n/a	n/a	n/a	n/a	0.42559	3	77	0.15
1	1	0.47905	0.69271	n/a	n/a	n/a	n/a	n/a	n/a	0.58687	4	79	0.16
1	2	0.47931	0.60316	n/a	n/a	n/a	n/a	n/a	n/a	0.45689	3	78	0.15
1	3	0.41206	0.75439	n/a	n/a	n/a	n/a	n/a	n/a	0.41801	4	80	0.16
1	4	0.46154	0.77149	n/a	n/a	n/a	n/a	n/a	n/a	0.42814	4	82	0.15
1	5	0.49462	0.6684	n/a	n/a	n/a	n/a	n/a	n/a	0.4408	4	84	0.14
1	6	0.54955	0.5682	n/a	n/a	n/a	n/a	n/a	n/a	0.48106	3	83	0.13
1	7	0.48037	0.89723	n/a	n/a	n/a	n/a	n/a	n/a	0.42352	4	85	0.14
1	8	0.51692	0.70694	n/a	n/a	n/a	n/a	n/a	n/a	0.41429	4	87	0.13
1	9	0.40185	0.502	n/a	n/a	n/a	n/a	n/a	n/a	0.49312	3	86	0.12
1	10	0.56669	0.69937	n/a	n/a	n/a	n/a	n/a	n/a	0.5893	4	88	0.13
5	1	0.42031	n/a	2.0625	4	2	1	0	4.841	0.59948	2	90	n/a
5	2	0.58792	n/a	2.0625	4	1	2	0	3.1362	0.42695	2	92	n/a
5	3	0.53803	n/a	1.32	2	1	1	1	2.3583	0.43924	1	91	n/a
5	4	0.57885	n/a	1.65	3	1	2	0	5.7882	0.55829	1	90	n/a
5	5	0.46896	n/a	1.056	1	1	2	0	2.0107	0.54173	2	92	n/a
5	6	0.45872	n/a	2.5781	5	2	2	1	3.4117	0.44325	1	91	n/a
5	7	0.53587	n/a	1.65	3	2	2	1	2.8428	0.55718	2	93	n/a
5	8	0.59157	n/a	2.5781	5	1	2	0	4.0176	0.46778	2	95	n/a
5	9	0.45084	n/a	1.32	2	2	1	0	3.5368	0.412	2	97	n/a
5	10	0.44777	n/a	1.056	1	1	1	1	3.5584	0.40488	1	96	n/a
3	1	0.41669	2.0875	n/a	n/a	n/a	n/a	n/a	n/a	0.46158	3	95	0.12
3	2	0.42952	2.8093	n/a	n/a	n/a	n/a	n/a	n/a	0.55282	5	94	0.13
3	3	0.41847	2.4833	n/a	n/a	n/a	n/a	n/a	n/a	0.53792	4	96	0.14
3	4	0.43531	2.2743	n/a	n/a	n/a	n/a	n/a	n/a	0.56448	3	95	0.13
3	5	0.58048	2.3345	n/a	n/a	n/a	n/a	n/a	n/a	0.50673	3	94	0.14
3	6	0.55113	2.8133	n/a	n/a	n/a	n/a	n/a	n/a	0.55658	5	93	0.15
3	7	0.472	2.5456	n/a	n/a	n/a	n/a	n/a	n/a	0.5079	4	95	0.16
3	8	0.59224	2.5812	n/a	n/a	n/a	n/a	n/a	n/a	0.41854	4	97	0.15
3	9	0.54183	2.5544	n/a	n/a	n/a	n/a	n/a	n/a	0.47769	4	99	0.14
3	10	0.5483	2.484	n/a	n/a	n/a	n/a	n/a	n/a	0.59803	4	101	0.13
3	1	0.46235	1.9249	n/a	n/a	n/a	n/a	n/a	n/a	0.48253	3	100	0.12
3	2	0.48938	2.1019	n/a	n/a	n/a	n/a	n/a	n/a	0.42181	3	99	0.13
3	3	0.58556	2.2421	n/a	n/a	n/a	n/a	n/a	n/a	0.48894	3	98	0.14
3	4	0.47553	2.3952	n/a	n/a	n/a	n/a	n/a	n/a	0.59341	4	100	0.15
3	5	0.43649	2.306	n/a	n/a	n/a	n/a	n/a	n/a	0.56246	3	99	0.14
3	6	0.42788	2.5851	n/a	n/a	n/a	n/a	n/a	n/a	0.59015	4	101	0.15
3	7	0.44954	2.6637	n/a	n/a	n/a	n/a	n/a	n/a	0.53496	5	100	0.14
3	8	0.50052	2.1633	n/a	n/a	n/a	n/a	n/a	n/a	0.46268	3	99	0.15
3	9	0.57038	2.372	n/a	n/a	n/a	n/a	n/a	n/a	0.49625	4	101	0.16
3	10	0.40749	2.3672	n/a	n/a	n/a	n/a	n/a	n/a	0.48555	4	103	0.15
2	1	0.56168	1.7208	n/a	n/a	n/a	n/a	n/a	n/a	0.45514	4	105	0.22
2	2	0.41753	1.4613	n/a	n/a	n/a	n/a	n/a	n/a	0.5400199999999999	4	107	0.21
2	3	0.53138	1.4798	n/a	n/a	n/a	n/a	n/a	n/a	0.43827	4	109	0.2
2	4	0.56803	1.3334	n/a	n/a	n/a	n/a	n/a	n/a	0.58997	3	108	0.19
2	5	0.54864	1.2913	n/a	n/a	n/a	n/a	n/a	n/a	0.57407	3	107	0.2
2	6	0.48001	1.4782	n/a	n/a	n/a	n/a	n/a	n/a	0.49591	4	109	0.21
2	7	0.52263	1.7147	n/a	n/a	n/a	n/a	n/a	n/a	0.4484	4	111	0.2
2	8	0.59693	1.6798	n/a	n/a	n/a	n/a	n/a	n/a	0.42451	4	113	0.19
2	9	0.58095	1.547	n/a	n/a	n/a	n/a	n/a	n/a	0.44989	4	115	0.18
2	10	0.5966399999999999	1.3137	n/a	n/a	n/a	n/a	n/a	n/a	0.5539500000000001	3	114	0.17
5	1	0.50558	n/a	1.056	1	1	2	0	2.3716	0.40681	2	116	n/a
5	2	0.55438	n/a	1.65	3	2	2	1	3.4112	0.4546	2	118	n/a
5	3	0.43901	n/a	2.5781	5	1	2	0	3.6372	0.56515	2	120	n/a
5	4	0.53232	n/a	2.0625	4	2	2	1	3.2503	0.54064	1	119	n/a
5	5	0.43597	n/a	1.65	3	2	2	1	2.8611	0.58026	2	121	n/a
5	6	0.48802	n/a	1.32	2	1	2	0	2.4356	0.56424	2	123	n/a
5	7	0.49349	n/a	1.056	1	1	2	0	2.0887	0.4114	2	125	n/a
5	8	0.54423	n/a	2.5781	5	1	2	0	3.5859	0.40531	2	127	n/a
5	9	0.54662	n/a	1.32	2	1	2	0	2.4088	0.44625	2	129	n/a
5	10	0.48285	n/a	2.0625	4	2	2	1	3.3065	0.5122	1	128	n/a
4	1	0.48282	n/a	0.512	1	1	2	0	1.992	0.40077	2	130	n/a
4	2	0.4451	n/a	0.8	3	2	2	1	1.9788	0.55555	2	132	n/a
4	3	0.40122	n/a	0.64	2	2	1	0	1.7264	0.5150400000000001	2	134	n/a
4	4	0.55558	n/a	1.25	5	2	1	0	2.2302	0.54747	2	136	n/a
4	5	0.41772	n/a	0.64	2	1	1	1	1.9667	0.44488	1	135	n/a
4	6	0.42245	n/a	0.8	3	2	2	1	1.9362	0.46718	2	137	n/a
4	7	0.49993	n/a	0.512	1	1	2	0	1.7031	0.56107	2	139	n/a
4	8	0.47261	n/a	1	4	2	1	0	2.3727	0.51184	2	141	n/a
4	9	0.42509	n/a	1.25	5	2	1	0	2.5846	0.56287	2	143	n/a
4	10	0.58042	n/a	1	4	1	2	0	3.9103	0.54636	2	145	n/a
3	1	0.56293	2.3217	n/a	n/a	n/a	n/a	n/a	n/a	0.47511	3	144	0.14
3	2	0.48042	2.3606	n/a	n/a	n/a	n/a	n/a	n/a	0.51387	4	146	0.15
3	3	0.43271	2.5908	n/a	n/a	n/a	n/a	n/a	n/a	0.54349	4	148	0.14
3	4	0.41914	2.7312	n/a	n/a	n/a	n/a	n/a	n/a	0.52238	5	147	0.13
3	5	0.40553	2.8129	n/a	n/a	n/a	n/a	n/a	n/a	0.58268	5	146	0.14
3	6	0.4144	2.7061	n/a	n/a	n/a	n/a	n/a	n/a	0.5624400000000001	5	145	0.15
3	7	0.57362	2.3417	n/a	n/a	n/a	n/a	n/a	n/a	0.51745	4	147	0.16
3	8	0.47068	2.7391	n/a	n/a	n/a	n/a	n/a	n/a	0.40155	5	146	0.15
3	9	0.51768	2.2525	n/a	n/a	n/a	n/a	n/a	n/a	0.55616	3	145	0.16
3	10	0.57422	2.5022	n/a	n/a	n/a	n/a	n/a	n/a	0.51894	4	147	0.17
2	1	0.413	1.5876	n/a	n/a	n/a	n/a	n/a	n/a	0.43436	4	149	0.18
2	2	0.5692	1.6943	n/a	n/a	n/a	n/a	n/a	n/a	0.43714	4	151	0.17
2	3	0.56977	1.9342	n/a	n/a	n/a	n/a	n/a	n/a	0.46367	5	150	0.16
2	4	0.46256	1.8874	n/a	n/a	n/a	n/a	n/a	n/a	0.41895	5	149	0.17
2	5	0.5002	1.2717	n/a	n/a	n/a	n/a	n/a	n/a	0.48721	3	148	0.18
2	6	0.54964	1.509	n/a	n/a	n/a	n/a	n/a	n/a	0.53127	4	150	0.19
2	7	0.56434	1.7205	n/a	n/a	n/a	n/a	n/a	n/a	0.44127	4	152	0.18
2	8	0.42756	1.7402	n/a	n/a	n/a	n/a	n/a	n/a	0.58286	4	154	0.17
2	9	0.57844	1.6299	n/a	n/a	n/a	n/a	n/a	n/a	0.44021	4	156	0.16
2	10	0.54418	1.7625	n/a	n/a	n/a	n/a	n/a	n/a	0.5411	4	158	0.15
5	1	0.55741	n/a	1.65	3	2	2	1	5.9899	0.55599	2	160	n/a
5	2	0.57505	n/a	1.056	1	2	1	0	2.2193	0.59745	2	162	n/a
5	3	0.58296	n/a	1.32	2	1	1	1	2.448	0.5729300000000001	1	161	n/a
5	4	0.49461	n/a	2.5781	5	2	1	0	3.6906	0.57721	2	163	n/a
5	5	0.51336	n/a	2.0625	4	2	1	0	3.1781	0.52337	2	165	n/a
5	6	0.43001	n/a	1.32	2	2	1	0	2.5182	0.57614	2	167	n/a
5	7	0.44462	n/a	1.65	3	2	2	1	2.5281	0.55986	2	169	n/a
5	8	0.51217	n/a	2.5781	5	2	1	0	3.701	0.48044	2	171	n/a
5	9	0.57118	n/a	2.0625	4	1	1	1	4.3627	0.46169	1	170	n/a
5	10	0.5627	n/a	1.056	1	2	1	0	2.128	0.5774	2	172	n/a
1	1	0.47847	0.76145	n/a	n/a	n/a	n/a	n/a	n/a	0.42151	4	174	0.12
1	2	0.45173	0.80601	n/a	n/a	n/a	n/a	n/a	n/a	0.5976	4	176	0.11
1	3	0.59029	0.69216	n/a	n/a	n/a	n/a	n/a	n/a	0.44002	3	175	0.1
1	4	0.43413	0.6186	n/a	n/a	n/a	n/a	n/a	n/a	0.48982	3	174	0.11
1	5	0.462	0.67506	n/a	n/a	n/a	n/a	n/a	n/a	0.5861499999999999	3	173	0.12
1	6	0.46511	0.94248	n/a	n/a	n/a	n/a	n/a	n/a	0.5865899999999999	5	172	0.13
1	7	0.41754	0.61981	n/a	n/a	n/a	n/a	n/a	n/a	0.46966	3	171	0.14
1	8	0.40466	0.91304	n/a	n/a	n/a	n/a	n/a	n/a	0.59493	4	173	0.15
1	9	0.5553	0.73681	n/a	n/a	n/a	n/a	n/a	n/a	0.5357	4	175	0.14
1	10	0.50993	0.68871	n/a	n/a	n/a	n/a	n/a	n/a	0.59773	4	177	0.13
2	1	0.45658	1.1811	n/a	n/a	n/a	n/a	n/a	n/a	0.5593900000000001	3	176	0.14
2	2	0.5109399999999999	1.3078	n/a	n/a	n/a	n/a	n/a	n/a	0.57086	3	175	0.15
2	3	0.58582	1.6052	n/a	n/a	n/a	n/a	n/a	n/a	0.50182	4	177	0.16
2	4	0.41972	1.6388	n/a	n/a	n/a	n/a	n/a	n/a	0.4794	4	179	0.15
2	5	0.50534	1.5777	n/a	n/a	n/a	n/a	n/a	n/a	0.44652	4	181	0.14
2	6	0.43016	1.2858	n/a	n/a	n/a	n/a	n/a	n/a	0.5349699999999999	3	180	0.13
2	7	0.46496	1.5126	n/a	n/a	n/a	n/a	n/a	n/a	0.55448	4	182	0.14
2	8	0.54438	1.5723	n/a	n/a	n/a	n/a	n/a	n/a	0.55749	4	184	0.13
2	9	0.49287	1.4602	n/a	n/a	n/a	n/a	n/a	n/a	0.5532899999999999	3	183	0.12
2	10	0.5587800000000001	1.498	n/a	n/a	n/a	n/a	n/a	n/a	0.40895	3	182	0.13
1	1	0.52584	1.0082	n/a	n/a	n/a	n/a	n/a	n/a	0.54153	5	181	0.12
1	2	0.53872	0.68428	n/a	n/a	n/a	n/a	n/a	n/a	0.5681	4	183	0.13
1	3	0.47401	0.74444	n/a	n/a	n/a	n/a	n/a	n/a	0.47908	4	185	0.12
1	4	0.59628	0.80755	n/a	n/a	n/a	n/a	n/a	n/a	0.57326	4	187	0.11
1	5	0.44044	0.7218599999999999	n/a	n/a	n/a	n/a	n/a	n/a	0.5999100000000001	4	189	0.1
1	6	0.42755	0.74475	n/a	n/a	n/a	n/a	n/a	n/a	0.52566	4	191	0.09
1	7	0.59056	0.66779	n/a	n/a	n/a	n/a	n/a	n/a	0.57796	3	190	0.08
1	8	0.52595	0.70841	n/a	n/a	n/a	n/a	n/a	n/a	0.42549	3	189	0.09
1	9	0.59918	0.71618	n/a	n/a	n/a	n/a	n/a	n/a	0.53664	4	191	0.1
1	10	0.4356	1.0134	n/a	n/a	n/a	n/a	n/a	n/a	0.41127	5	190	0.09
3	1	0.42039	2.142	n/a	n/a	n/a	n/a	n/a	n/a	0.42368	3	189	0.16
3	2	0.5354100000000001	2.5403	n/a	n/a	n/a	n/a	n/a	n/a	0.57361	4	191	0.17
3	3	0.58712	2.8144	n/a	n/a	n/a	n/a	n/a	n/a	0.59811	5	190	0.16
3	4	0.47904	2.0068	n/a	n/a	n/a	n/a	n/a	n/a	0.56247	3	189	0.17
3	5	0.54006	2.3141	n/a	n/a	n/a	n/a	n/a	n/a	0.45797	3	188	0.18
3	6	0.49082	2.5718	n/a	n/a	n/a	n/a	n/a	n/a	0.41713	4	190	0.19
3	7	0.5647799999999999	2.7864	n/a	n/a	n/a	n/a	n/a	n/a	0.53128	5	189	0.18
3	8	0.48205	2.2218	n/a	n/a	n/a	n/a	n/a	n/a	0.46259	3	188	0.19
3	9	0.50318	2.6551	n/a	n/a	n/a	n/a	n/a	n/a	0.54483	4	190	0.2
3	10	0.4985	2.39	n/a	n/a	n/a	n/a	n/a	n/a	0.48579	4	192	0.19
4	1	0.48652	n/a	0.512	1	2	1	0	1.7356	0.52193	2	194	n/a
4	2	0.49017	n/a	0.8	3	2	1	0	3.0987	0.55109	1	193	n/a
4	3	0.52489	n/a	0.64	2	1	2	0	1.6784	0.47348	2	195	n/a
4	4	0.50435	n/a	1	4	1	2	0	2.0958	0.56432	2	197	n/a
4	5	0.43496	n/a	0.64	2	1	1	1	1.9429	0.553	1	196	n/a
4	6	0.40789	n/a	0.512	1	2	1	0	1.6824	0.51898	2	198	n/a
4	7	0.42043	n/a	0.8	3	1	1	1	1.9022	0.5846	2	200	n/a
4	8	0.48411	n/a	1	4	1	2	0	2.093	0.58989	2	202	n/a
4	9	0.40174	n/a	1.25	5	2	1	0	2.6002	0.55741	2	204	n/a
4	10	0.42361	n/a	1.25	5	1	2	0	2.1488	0.57323	2	206	n/a
6	1	0.54372	n/a	2	2	2	1	0	4.2886	0.41855	2	208	n/a
6	2	0.53948	n/a	3.125	4	1	2	0	4.5569	0.52459	2	210	n/a
6	3	0.42735	n/a	1.6	1	2	1	0	2.7081	0.52761	2	212	n/a
6	4	0.40957	n/a	2.5	3	1	2	0	5.1162	0.51351	1	211	n/a
6	5	0.49104	n/a	3.9063	5	2	1	0	4.989	0.41991	2	213	n/a
6	6	0.50691	n/a	3.125	4	1	2	0	4.0357	0.42596	2	215	n/a
6	7	0.41812	n/a	3.9063	5	2	1	0	4.8789	0.53272	2	217	n/a
6	8	0.44843	n/a	2	2	1	2	0	3.6697	0.56759	2	219	n/a
6	9	0.4769	n/a	2.5	3	2	2	1	3.5774	0.49892	2	221	n/a
6	10	0.53307	n/a	1.6	1	1	2	0	2.7897	0.4513	2	223	n/a
1	1	0.57278	0.57602	n/a	n/a	n/a	n/a	n/a	n/a	0.49853	3	222	0.1
1	2	0.46834	0.67922	n/a	n/a	n/a	n/a	n/a	n/a	0.55392	3	221	0.11
1	3	0.5259200000000001	1.0219	n/a	n/a	n/a	n/a	n/a	n/a	0.47583	5	220	0.12
1	4	0.45019	0.66597	n/a	n/a	n/a	n/a	n/a	n/a	0.40929	3	219	0.13
1	5	0.49475	0.805	n/a	n/a	n/a	n/a	n/a	n/a	0.59496	4	221	0.14
1	6	0.53459	0.85598	n/a	n/a	n/a	n/a	n/a	n/a	0.43916	4	223	0.13
1	7	0.53184	0.86503	n/a	n/a	n/a	n/a	n/a	n/a	0.45055	4	225	0.12
1	8	0.48887	0.82041	n/a	n/a	n/a	n/a	n/a	n/a	0.4321	4	227	0.11
1	9	0.4722	0.83724	n/a	n/a	n/a	n/a	n/a	n/a	0.43676	4	229	0.1
1	10	0.42568	0.77007	n/a	n/a	n/a	n/a	n/a	n/a	0.43932	4	231	0.09
5	1	0.58084	n/a	2.5781	5	1	2	0	3.7381	0.42604	2	233	n/a
5	2	0.54913	n/a	2.0625	4	2	1	0	3.2401	0.43202	2	235	n/a
5	3	0.58325	n/a	2.5781	5	1	2	0	3.7887	0.5515600000000001	2	237	n/a
5	4	0.56696	n/a	1.32	2	2	2	1	2.5119	0.53961	1	236	n/a
5	5	0.52005	n/a	1.65	3	2	2	1	2.7407	0.48165	2	238	n/a
5	6	0.4284	n/a	1.056	1	2	1	0	2.1747	0.52741	2	240	n/a
5	7	0.50679	n/a	1.32	2	2	2	1	3.7128	0.46496	1	239	n/a
5	8	0.4985	n/a	1.056	1	2	1	0	1.9321	0.56973	2	241	n/a
5	9	0.53701	n/a	2.0625	4	1	2	0	3.1273	0.5625	2	243	n/a
5	10	0.53674	n/a	1.65	3	2	2	1	3.8142	0.40096	2	245	n/a
4	1	0.42941	n/a	0.8	3	2	2	1	4.1352	0.51949	2	247	n/a
4	2	0.44343	n/a	0.64	2	2	1	0	1.7959	0.53331	2	249	n/a
4	3	0.55064	n/a	1.25	5	2	1	0	2.4415	0.48479	2	251	n/a
4	4	0.43974	n/a	0.8	3	1	1	1	1.9162	0.49969	2	253	n/a
4	5	0.4969	n/a	1	4	2	1	0	2.1939	0.50521	2	255	n/a
4	6	0.5201	n/a	1	4	1	2	0	5.7269	0.47438	2	257	n/a
4	7	0.40279	n/a	0.64	2	2	1	0	1.999	0.52774	2	259	n/a
4	8	0.5109	n/a	1.25	5	1	2	0	2.3155	0.57877	2	261	n/a
4	9	0.4309	n/a	0.512	1	2	1	0	1.7874	0.4346	2	263	n/a
4	10	0.474	n/a	0.512	1	1	2	0	1.6967	0.51622	2	265	n/a
2	1	0.46829	1.4836	n/a	n/a	n/a	n/a	n/a	n/a	0.51811	3	264	0.14
